Unnamed: 0|sentence|dynamic|annotation
435|Au cœur de ce qui devient un parc, des terrains de sport s’installent, des cheminements se développent, les voiries prennent place.|1|1
616|Le résultat produit par les étudiants était naïf en termes de propositions mais riche quant à leurs représentations.|0|0
91|Ce qui a pour effet de générer des grands projets — quartiers, centres d’affaires, parcs élégants — censés résorber les friches urbaines.|1|0
573|La commande consistait à remplacer le faisceau de voies ferrées désaffectées de Burgos par des quartiers organisés autour d’un boulevard.|1|1
65|Mise en place d’une structure paysagère, milieu vivant, à l’échelle géographique qui qualifie un territoire avec laquelle il faudra composer plus tard, pour construire un quartier dont la préfiguration apparaît prématurée.|1|0
433|Ce paysage d’abord sommaire donne aussitôt une qualité au territoire et préfigure son étendue, son échelle, sa forme.|0|0
382|Ces prés et boisements sont gérés selon des techniques forestières et agricoles.|0|0
305|Quand on revient sur une couche antérieure, les choses ne se sont jamais passées comme prévu, pas plus le parc que le contexte urbain.|1|0
256|À partir d’une situation donnée, naît l’intuition d’une transformation possible, transposée dans le réel.|0|0
107|Ce sont les lieux de l’industrie en mutation, situés principalement le long des grandes infrastructures.|1|1
288|Maître d’ouvrage : Stockholms stadsbyggnadskontoret Paysagistes : Michel Desvigne, Guillaume Leuregans, Irene Cogliano, Albert Castejon, Valeria Pagani, Beatricia Architecte : Archi5 Consultants : Groupe Elioth/Iosis Superficie : Quartier : 30 ha Parc : 30 ha Parc + forêt : environ 50 ha|0|0
285|Le projet s’inspire directement des structures d’archipel pour hiérarchiser et organiser progressivement la séquence du quartier dense à la forêt naturaliste.|1|1
196|On vivrait alors dans une curieuse schizophrénie avec ici une paralysie théorisée et là-bas le plus grand cynisme commercial.|0|0
332|Dès 2000, il a été décidé de substituer au parc unitaire, initialement projeté pour Lyon Confluence, un «système de parcs» composé d’un cordon longeant la Saône et de ramifications innervant l’intérieur du site.|1|0
146|Cela n’a pas toujours été le cas, et j’ai pu parfois recourir à quelques ajouts susceptibles de donner le statut d’œuvre d’architecture à mes tentatives : employer des tracés, des objets connus.|0|0
403|Notre proposition pour la gestion future de l’eau conduit à reproduire ce modèle historique à une échelle inhabituelle.|0|0
491|L’architecture organisée à partir de densités variables et de géométries familières est susceptible de donner tout de suite un sens cohérent à ces espaces.|0|0
546|La géographie artificielle a modifié en profondeur la géographie naturelle ; elle a agi et agit toujours avec vigueur, voire brutalité, au point qu’elle a eu pour effet de gommer, d’effacer ou d’estomper les caractéristiques naturelles des sites.|1|1
626|Je ne propose pas pour autant d’image finale pour chaque projet, la finalité ne portant pas sur la création d’espaces formels mais sur l’invention d’une stratégie.|0|0
164|Ce milieu doit à la fois faire appel aux pratiques et aux techniques empruntées au monde de l’agriculture, et pallier les déficits de la périphérie urbaine.|0|0
174|De très nombreuses villes françaises se dotent de projets et visions territoriales.|1|0
139|Nous proposons de vastes continuités géographiques, longeant le fleuve, se substituant à de grandes infrastructures, s’immisçant dans les quartiers selon d’anciens tracés hydrauliques.|0|1
484|La ville diffuse, lorsqu’elle sait accueillir ce mélange d’usages et de significations, peut ainsi s’ouvrir sur le grand paysage et la campagne industrielle, en s’assurant une formidable transition.|1|0
503|Force est de constater que nombre de ces espaces publics vieillissent mal.|1|0
259|Le projet repose sur l’arrivée à Lens d’une annexe du musée du Louvre pour renforcer une zone minière en crise depuis deux générations.|1|1
343|La mixité des hauteurs et des typologies permet à la lumière de pénétrer dans les cours-jardins, de telle sorte qu’une importante strate arborée s’y développe en continuité de l’espace public.|1|1
361|Fabriquer un prototype, un jardin achevé et sophistiqué au cœur d’un chantier, nous a semblé dérisoire et dépourvu de sens.|1|0
248|Amorcer le processus de transformation du territoire d’Euralens passe par la réalisation d’espaces publics qui constituent des prototypes et dont la vocation est de se généraliser à l’ensemble du tissu.|1|1
459|Les rues des lotissements actuellement en culs-de-sac mèneraient à des espaces partagés.|0|1
389|L’expérience vaut de loin celle de construire des villes émergentes.|1|0
396|Ces derniers sont mineurs à l’échelle géographique, qui conserve la cohérence, mais ils sont immenses et structurants à l’échelle des nouveaux quartiers de Boston.|1|0
241|Cette simultanéité des travaux à échelle variable force notre regard à s’ajuster en permanence.|1|1
110|Pour agir sans attendre sur le territoire, le contrôler collectivement, nous développons des hypothèses pragmatiques, pratiquement sans moyens, avec une attitude semblable à notre démarche à Greenwich.|1|0
138|Les études de cas nous donnent la mesure des différents « tissus » composant la ville, de leur transformation possible.|1|0
167|Le paysage est à l’échelle de cet enjeu : si l’étendue agricole du plateau peut sembler peu suggestive, les coteaux boisés qui bordent les vallées ont au contraire une très grande présence.|0|0
471|Maître d’ouvrage, comité de pilotage : État, Ville de Paris, Région Île-de-France et Association des maires d’Île-de-France Paysagistes : Michel Desvigne, Martin Basdevant Architectes : AJN Jean Nouvel, AREP Jean-Marie Duthilleul, ACD Michel Cantal-Dupart|0|0
63|L’historien de l’architecture et de l’urbanisme André Corboz nous convainc qu’il s’agit peut-être d’un cycle de conservation en opposition à des phases d’invention.|0|0
434|Progressivement, des bâtiments se construisent et le paysage se complexifie.|1|1
424|Elle présente une unité de sens, celle de parcs-campus habités, fédérés par une géographie.|0|1
236|Ce sont les mêmes types de questions que se posent les scientifiques à l’échelle cellulaire.|0|0
501|En France, depuis vingt ans, toutes les villes, quelle que soit leur taille, ont traité leurs espaces publics.|1|1
131|La méthode que nous proposons procède par études de cas, à la fois pour définir un langage fondateur de la charte, mais aussi comme mode exploratoire de la globalité de ce territoire complexe.|0|0
220|À Minneapolis, le système de parcs rallie le Mississippi, donc le fleuve, à un ensemble de lacs, les lacs du Minnesota, par des éléments plus artificiels.|1|1
591|Notre proposition concerne la requalification de larges quais industriels situés à l’intersection de plusieurs canaux.|1|1
293|(L’histoire nous enseigne qu’un territoire équilibré possède 15 % d’espaces verts, ratio dont la légitimité est difficile à faire accepter aujourd’hui.) Toute ville procède donc par réparations successives ou par petites additions — autant de projets de transformations qui s’inscrivent dans un temps long (une trentaine d’années pour créer un nouveau quartier).|1|0
406|La proposition « naturaliste » mise en œuvre à Saclay, préférée à toute solution technicienne, telle la mise en œuvre de tuyaux enterrés, n’est donc que la redécouverte de solutions que l’on a perdues et qui ont été élaborées de façon empirique à des époques antérieures.|1|0
492|Elle incorpore dès le début équipements, parcs de stationnement et réserves.|1|1
319|La matière paysagère proposée est ainsi constituée d’une accumulation de boisements qui, nécessairement, porteront la trace du temps.|1|0
200|Certainement pas et, pour s’en convaincre, il faut revisiter encore et encore Monte Carasso de Luigi Snozzi.|0|0
43|Nous sommes en charge de leur transformation en parc public.|1|1
216|Ce naturalisme pragmatique me semble tout à fait actuel et singulièrement pertinent au regard de la conscience que nous avons de ce que peut être la nature.|0|0
276|Vieux-Port de Marseille, Bouches-du-Rhône, 2010-2013 (tranche ferme) [plan de développement urbain et paysager, maîtrise d’œuvre des espaces publics]|0|1
253|À Euralens, comme sur d’autres territoires, le va-et-vient entre stratégie et prototype rend possible une vision presque exhaustive des problèmes qui pourraient se poser sur un territoire.|0|0
245|Au point que je finis par me faire une image de l’urbanisme contemporain comme l’addition de premières tranches d’ensembles qui n’existeront jamais, ces ensembles constituant peut-être des erreurs conceptuelles majeures.|1|0
416|Cette géographie amplifiée accueillera les voies de toute nature, les infrastructures nouvelles, mais aussi les dispositifs de gestion des eaux.|1|1
281|Marafioti, V. Mavoungou Architectes : Foster + Partners, architectes; Tangram, urbanistes Superficie : Périmètre 2013 : 12 ha (5 ha d’espaces publics, 7 ha de plan d’eau) Périmètre 2020 : 43 ha Chaîne des parcs : 30 ha|0|1
316|Depuis longtemps, activités portuaires et industrielles se sont déplacées, offrant l’opportunité de créer un lien majeur pour Bordeaux : un très vaste parc en centre-ville, faisant face à la façade historique de la rive gauche et ses récentes promenades jardinées.|1|1
383|Une fois les arbres parvenus à maturité, la strate arborée évoluera en larges bosquets aléatoires constitutifs des nouveaux quartiers.|1|1
165|À Saclay se dessine nécessairement une forme d’archipel aux polarités multiples, bien éloignée du fantasme d’une immensité construite.|1|0
372|La composition géométrique du jardin joue avec la mémoire de l’usine Renault.|0|0
114|Je vais au cœur de la citta diffusa dans le Tessin, avec l’hypothèse paradoxale qu’elle pourrait devenir un référent.|0|0
531|Les aménagements, de par leur simplicité, facilitent la lisibilité du site malgré sa grande complexité.|1|0
553|Et on gère l’eau dans cette géographie amplifiée ou transformée.|1|0
613|Le matériel fourni consistait en des photographies, une paire de ciseaux et de la colle.|0|0
498|Que l’on pense à la place de Sienne, en Toscane !|0|0
453|Ce milieu singulier ferait appel aux pratiques et aux techniques empruntées au monde de l’agriculture, et pallierait les déficits de la périphérie urbaine.|0|0
504|Alors que les sols des espaces publics traditionnels sont faits de pierres en granit (tels les sols de Paris) ou en brique (comme à Amsterdam) posées sur du sable, les aménagements récents posent la pierre sur des dalles en béton.|1|0
274|Véritables prototypes, leur échelle, leur typologie, leurs matériaux et leur écriture ont vocation à se généraliser sur l’ensemble du site.|0|1
391|Le système est fondé sur un repérage rigoureux des structures géographiques : une rivière à Boston, des anciens talwegs devenus des égouts à ciel ouvert à Washington 1.|1|0
156|À l’opposé de ceux qui parcourent l’espace abstrait de la technocratie, de la signalétique ou qui consomment des images.|0|0
284|Notre proposition prend en compte l’adossement du site à la forêt de Kvarnbacka, et par là au continuum paysager qui rattache la capitale et sa périphérie au vaste paysage de la côte suédoise.|0|0
169|À l’échelle des campus, ces vallons à la géographie amplifiée sont une extraordinaire structure qui permet d’organiser, comme à Boston, déplacements, gestion de l’eau, espaces publics.|1|1
94|En l’attente ou en l’absence de moyens, nous proposons d’exploiter les terrains vacants avec des techniques rudimentaires qui relèvent de l’agriculture pour permettre à une forme de nature de s’installer.|1|0
275|Rossi, G. Gruber Architectes : Atelier JPLX; Sylvie Laenen et Dirk Jansen, architectes et urbanistes; Rob Cuyvers, architecte Superficie : 120 ha|0|0
393|Certains systèmes de parcs ainsi conçus, comme celui de Boston, restent lisibles et conservent tout leur sens aujourd’hui.|1|0
58|Ces parcelles deviennent ponctuellement l’espace public des lotissements et forment ensemble des promenades, tout en définissant une nouvelle silhouette pour la ville et ses futures extensions.|1|1
441|Ces territoires, quelque peu occultés, sont niés par l’urbanisme contemporain, ceux des immenses lotissements hors les villes qui constituent un parcellaire lacunaire et diffus.|0|0
1|Il est acquis que Michel Corajoud a refondé la pensée du paysage en France.|0|0
23|Cette carrière abandonnée doit être transformée en site hôtelier et en baignade.|1|0
429|Le temps d’édification et de confortement des parcs-campus doit être utilisé pour créer une ingénierie écologique au service de la transformation du site : un paysage utilitaire qui accompagnera la construction du campus en gérant les besoins de stockage de matériaux, de fabrication de sols fertiles, de constitution de sols artificiels, de gestion de l’eau, de pépinières...|1|1
331|Lyon Confluence 1, Lyon, Rhône, 2000-2005 [plan de développement urbain et paysager]|0|0
243|Étalonner le regard et évaluer l’action est donc indispensable afin d’éviter l’écueil auquel se heurte l’aménagement des territoires aujourd’hui.|1|0
113|Les étudiants ont envisagé divers développements sur ces terrains à l’abandon, avec un usage de l’écologie pragmatique, à l’américaine, ni idéologique, ni romantique mais utilitaire, comme une sorte de petite agriculture urbaine.|1|0
121|La conception d’études de cas et la réalisation de « prototypes » permet de fonder une esthétique de cette transformation tout en rendant possible le partage d’une culture.|1|0
356|Autant d’actions qui n’hypothéqueront aucunement les dessins futurs et seront visibles, préfigurant le futur campus tout en valorisant les terrains.|1|0
202|Les systèmes de parcs américains du XIXe siècle sont opérants pour structurer les périphéries européennes.|1|0
190|Un vaste bricolage compliqué où tout aurait un sens légitime sans que jamais on ne ressente une quelconque « grandeur ».|0|0
502|Ces transformations relèvent principalement de redistributions d’usages de la voirie, souvent portées par des aménagements liés au tramway, créant de nouveaux usages piétons et commerciaux.|1|1
273|L’aménagement des premiers quais a été déterminé par la conscience de la grande échelle.|1|0
184|Je ne dessine pas une ville mais je crois à la puissance de la recomposition de nos territoires urbains dans leur géographie.|1|0
31|Souvent les territoires de périphérie de villes sont des paysages agricoles dévastés.|1|0
384|Maître d’ouvrage : Ville de Montpellier Paysagistes : Michel Desvigne, Pauline Way, Guillaume Leuregans, Mathieu Labeille Consultants : OTH ingénieurs Superficie : 10 ha|0|0
313|Je considère donc ces espaces soumis à des transformations successives comme des « natures intermédiaires » et flexibles, capables de jouer sur la durée et le temporaire.|1|0
508|D’où ces innombrables rustines en goudron qui masquent un peu partout les effets de la dilatation de ces sols.|1|0
298|Il faut accepter cette fragilité qui permet de fabriquer de vastes territoires dans la durée.|1|0
388|Je me réjouis de cette situation où la société est mûre pour envisager la transformation de ses territoires.|1|0
367|Si ce jardin est une réussite, ce n’est pas en raison de son aménagement, extrêmement modeste, mais parce que, grâce à lui, le public a accès à l’île avant même que le projet urbain ne se développe pleinement.|1|0
537|Leur rudimentaire structure métallique — agrémentée d’alcôves — organise une promenade étagée autour des arbres, assemblés en leur cœur en petite forêt, et les hauts fourneaux du site.|1|0
432|Un paysage composé de prairies, de vergers et de bassins est installé.|1|0
