phrase_id|balise_lieu_obj|balise_lieu_loc|balise_act|balise_doc|balise_perc|balise_tps|balise_dyn|phrase
20.0||||le plan pour <lieu type||| le développement de la nouvelle zone d' activités |Après quelques années de travail à Prato , La Spezia , Ascoli Piceno(le plan pour =obj>le centre historique ) et à Courtrai en Belgique( où Bernardo Secchi avait été invité à participer au concours pour  le développement de la nouvelle zone d' activités  de Courtrai( Hoog Kortrijk ) que nous avons gagné en 1989 ), j'ai décidé de candidater à une bourse pour mener un doctorat en composition architecturale. 
21.0||||||| le projet n'habitait pas les recherches des planners |À cette époque , je pensais que  le projet n'habitait pas les recherches des planners  et j'avais probablement raison . 
22.0||||||| dessinions des projets .|J'étais également assistante de Bernardo Secchi dans son cours d' urbanisme à l' université IUAV de Venise et j'ai passé des années à prendre des notes : pendant des cours , officiels ,, à l' université , mais aussi pendant des cours , officieux ,, dans les innombrables réunions et présentations dans les villes pour lesquelles nous  dessinions des projets . 
23.0||||des plans régulateurs </dyn||||Nous avions fondé Studio en 1990 , la période  d' élaborationdes plans régulateurs > en Italie. 
24.0||||||| d' autres villes plus petites ,|Nous avons ainsi travaillé à Bergamo , Brescia , Prato , Pesaro et dans  d' autres villes plus petites , du nord au sud de l' Italie avec des équipes montées sur place en y associant les équipes municipales . 
25.0||||||| les petites entreprises installées |Cette expérience a été une édition originale et personnelle du , Voyage en Italie , : à travers ce pays riche et surprenant des années 1990 , durant lesquelles  les petites entreprises installées  dans la ville diffuse avaient été capables de renverser la crise de la grande industrie des précédentes décennies en un nouvel espace social , économique et territorial ; 
26.0||||||| dégradait de plus en plus la possibilité de faire de l' urbanisme .|années durant lesquelles aussi le système politique italien  dégradait de plus en plus la possibilité de faire de l' urbanisme . 
27.0||||||| la construction du projet |Au cours de ces expériences , j'ai pu comprendre  la construction du projet  comme élaboration de procédures et non seulement comme composition d' éléments suivant des grammaires et des syntaxes . 
28.0||||||| construction de l' espace |Le projet proposait des règles de  construction de l' espace  qui régissent une variété de configurations et de jeux d' acteurs . 
29.0||||||| ont tellement changé |Aujourd'hui , avec une distance toujours plus marquée vis-à-vis de cette période d' expérimentation de ,nouvelles stratégies cognitives,, je pense qu'une nouvelle expérience de , Voyage , est nécessaire pour comprendre comment , en l' espace de deux décennies , les choses  ont tellement changé  et pour lire à nouveau les potentialités de ces territoires . 
31.0||||||| le très fameux voyage en Italie |On peut citer comme référence , parmi tant d' autres ,  le très fameux voyage en Italie  de Goethe à la fin du XVIIIe siècle . 
34.0||||||| décrire et de dessiner la ville contemporaine |Le , courage de l' hypothèse , Ma recherche doctorale était intimement liée à ce que j'expérimentais tous les jours : la nécessité de  décrire et de dessiner la ville contemporaine  avec son espace fragmenté et peu lisible . 
35.0||||||| nouvelles situations urbaines ,|Le projet s'occupait des  nouvelles situations urbaines , des matériaux qui constituaient son espace , des relations entre les choses , des mots qu'on utilise pour les décrire , des pratiques qui les investissent . 
36.0||||||| le projet de la ville et de l' architecture .|La Città elementare , livre publié à partir de ma thèse terminée en 1993 , propose un retour à un point de vue élémentariste qui traverse cycliquement  le projet de la ville et de l' architecture . 
37.0||||||| des |Il suit une ,linea analitica , qui interprète la complexité urbaine à travers  des  opérations de déconstruction et de construction de ses matériaux : maisons , entrepôts , champs cultivés , réseaux , routes ... 
38.0||||||| l' espace ouvert comme nouvelle structure de l' espace contemporain ,|Trois thèmes montraient à quel niveau la ville des exercices élémentaristes était différente de l' image figée qui limitait nos regards : la Reverse City avec  l' espace ouvert comme nouvelle structure de l' espace contemporain , la nature sérielle du projet de la ville et le système pavillonnaire , l' épaisseur de l' architecture qui tend vers 0 , le sol comme bas-relief . 
39.0||||||| Ces thèmes étaient investigués | Ces thèmes étaient investigués  à travers une série de projets qui identifiaient des traditions de projet d' urbanisme et d' architecture . 
40.0||||||| l' architecture comme exploration de tracés et de concepts |Je voudrais , à ce point , rendre hommage à Gianugo Polesello , architecte lucide et cultivé qui portait une attention maniaque à  l' architecture comme exploration de tracés et de concepts  : avec Bernardo Secchi , il a été mon directeur de thèse . 
41.0||||||| abstractions et figures de l' espace .|Polesello a travaillé pendant des décennies sur les mêmes  abstractions et figures de l' espace . 
42.0||||||| ses séminaires , il nous conduisait à travers ses souvenirs savants et ses images récurrentes , entre Queneau et Malevitch .|Dans  ses séminaires , il nous conduisait à travers ses souvenirs savants et ses images récurrentes , entre Queneau et Malevitch . 
43.0||||||| Métamorphose de l' ordinaire |L'architecture se présentait alors comme un processus logique , un jeu qui se déroulait à travers son  Métamorphose de l' ordinaire  2322 Grand Prix de l' urbanisme 2013 propre dessin et dans le dessin . 
44.0||||||| ses projets |Il ne décrivait pas  ses projets  car ceux-ci devaient , à eux seuls , être capables d' auto-explication . 
45.0||||le plan directeur de <lieu type=||| avons réalisée |La place du Théâtre à Anvers , que nous  avons réalisée  entre 2005 et 2007 , résultat d' un concours organisé lorsque nous élaborionsle plan directeur de obj>la ville , est un hommage à la leçon de rigueur de cet architecte et professeur. 
46.0||||||| mon parcours |Toutefois , Polesello n'a pas été la seule figure marquante rencontrée durant  mon parcours  pendant cette période . 
47.0||||ses textes et sa bibliothèque||| fréquentant longuementses textes et sa bibliothèqueà Genève a profondément marqué mon parcours.|La posture de recherche développée par André Corboz , que j'ai étudié en  fréquentant longuementses textes et sa bibliothèqueà Genève a profondément marqué mon parcours. 
48.0||||de son article||| l' étude monumentale qu'il a consacrée au peintre vénitien Canaletto.|Pendant plusieurs années , j'ai suivi les hiéroglyphes de sa pensée , attirée non seulement par , le territoire comme palimpseste , qui avait retenu l' attention de beaucoup d' entre nous en Italie après la publicationde son articledans Casabella , mais également par sa conception même de la recherche , telle qu'elle ressortait de livres comme  l' étude monumentale qu'il a consacrée au peintre vénitien Canaletto. 
49.0||||de ses textes||| l' ouverture à des interprétations nouvelles et inusitées ,|Dans l' introduction à l' anthologiede ses textes, Ordine Sparso , que j'ai publiée en italien en 1998 , j'écrivais que , le “courage de l' hypothèse”, la nécessité de s'extraire des démarches établies et préconstituées , la conviction que la recherche construit elle-même son objet au cours du travail , et enfin  l' ouverture à des interprétations nouvelles et inusitées , caractérisent l' œuvre d' André Corboz ,. 
50.0||||||| n'a rien à voir avec une conjecture , c'est une expérience .|Une hypothèse , selon Max Friedländer ,  n'a rien à voir avec une conjecture , c'est une expérience . 
51.0||||||| l' ouverture intellectuelle et affective à une expérience de recherche et de projet .|Le courage de l' hypothèse est , dans mon travail ,  l' ouverture intellectuelle et affective à une expérience de recherche et de projet . 
52.0||||||| l' utilisation de toutes nos ressources mentales et de toutes les énergies physiques de notre propre corps |L'hypothèse implique  l' utilisation de toutes nos ressources mentales et de toutes les énergies physiques de notre propre corps  : c'est une pratique totale , qui inclut la prise de distance critique . 
54.0||||Le plan directeur pour  la ville de Pesaro||| la ville de Pesaro|Le plan directeur pour  la ville de Pesaro constitue un projet en soi qui s'articule en systèmes ( environnement , mobilité , lieux centraux , résidences , production ) et qui mène une réflexion sur les prestations des différentes parties de ville ( début de l' étude , 1996 ; adoption du plan , 1998 ). 
55.0||||||| ,Il territorio come palinsesto,,|[5] André Corboz ,  ,Il territorio come palinsesto,, Casabella , n° 516 , septembre 1985 . 
58.0||||||| d' art et de villes,, introduction à André Corboz , Ordine Sparso , Saggi sull'arte , il metodo , la città e il territorio ,|[7] Paola Viganò , ,André Corboz , connaisseur  d' art et de villes,, introduction à André Corboz , Ordine Sparso , Saggi sull'arte , il metodo , la città e il territorio , Milano , Franco Angeli , 1998 . 
59.0||||Le texte||| la ville au patrimoine urbain.|Le textea été partiellement traduit et publié comme postface de l' anthologie d' André Corboz , De  la ville au patrimoine urbain. 
60.0||||||| Histoires de forme et de sens ,| Histoires de forme et de sens , Québec , Presses de l' université du Québec , 2009 . 
61.0||||||| conoscitore d' arte [Le connaisseur d' art],|[8] Max Friedländer , Il  conoscitore d' arte [Le connaisseur d' art], Milan , Tea Arte , 1995 ( 1946 ). 
63.0||||||| s'intensifie ,|À la fin des années 1990 , mon activité universitaire  s'intensifie , je deviens professeure associée à l' École polytechnique  de Bari en 1998 . 
64.0||||||| l' un des grands sites industriels désaffectés |Avec un groupe de collègues constitué en une équipe , under 40 ,, j'ai gagné un important concours international à Milan pour  l' un des grands sites industriels désaffectés  du nord de l' agglomération , à Sesto San Giovanni( la , Stalingrad d' Italie ,). 
65.0||||||| un grand parc qui suivrait les rails |Avec un projet très conceptuel , mais tout de même simple , nous avons proposé de commencer par  un grand parc qui suivrait les rails  ( dans la partie que nous supposions la moins polluée , faute de données sur l' histoire environnementale du site ). 
66.0||||||| structurer le projet .|Le parc maximisait , grâce à sa longueur et à sa forme , sa capacité de  structurer le projet . 
67.0||||||| ce morceau de ville imaginée ,|L'un des tissus à petits grains de  ce morceau de ville imaginée , vaste comme le centre de Milan , a alors été désigné , ville poreuse ,. 
68.0||||||| la dispersion .|C'était une écologie spécifique , reprenant un terme qui était déjà présent dans les interprétations que , avec Bernardo Secchi , nous construisions sur les territoires de  la dispersion . 
69.0||||||| la flexibilité et la disponibilité au changement |Ces termes , qui décrivaient  la flexibilité et la disponibilité au changement  de ces territoires , reviendront à plusieurs reprises : dans le Salento , à Anvers , dans le Grand Paris . 
70.0||||||| l' ancienne sidérurgie , il nous est apparu clair que rien ne se passerait .|Après les premiers échanges avec le maire de Sesto San Giovanni et les propriétaires du site , les grands patrons de  l' ancienne sidérurgie , il nous est apparu clair que rien ne se passerait . 
71.0||||||| n'a toujours pas évolué .|Aujourd'hui , après quinze ans et de nombreuses enquêtes judiciaires , la situation  n'a toujours pas évolué . 
72.0||||||| j'ai donc enseigné trois ans |À la même époque ,  j'ai donc enseigné trois ans  dans le sud de l' Italie , à Bari , poussée par une forte curiosité et un intérêt grandissant pour un territoire méditerranéen qui m'était à la fois proche et culturellement distant . 
73.0||||le plan territorial||| élaborantle plan territorialde la région du Salento et de la province de Lecce au sud de Bari.|J'ai longuement réfléchi sur ce territoire ,  élaborantle plan territorialde la région du Salento et de la province de Lecce au sud de Bari. 
74.0||||Le plan du <lieu type||| un territoire diffus.|Le plan du =obj>Salento a été la première occasion d' imaginer un projet concret et innovant pour  un territoire diffus. 
75.0||||||| l' étalement urbain |Il s'agissait de sortir d' une série d' idées reçues sur  l' étalement urbain  comme sur le sud de l' Italie , de se doter de nouveaux outils conceptuels pour repenser l' urbanisme et particulièrement le projet devenu implicite de l' urbanisme moderne , dépassé , mais aussi complètement intégré dans la bureaucratie des villes , notamment dans la pratique du zoning et des règles non discutées et tout simplement imposées . 
76.0||||||| Le changement de paradigme était possible dans un territoire où des traces archaïques | Le changement de paradigme était possible dans un territoire où des traces archaïques  coexistaient avec une modernité non orthodoxe et nouvelle . 
77.0||||||| d' un projet innovant |Dans l' introduction au livre Territori di una nuova modernità / Territories of a New Modernity qui synthétise l' effort d' une équipe riche et très articulée , je voulais surtout communiquer la possibilité  d' un projet innovant  à partir d' un contexte diffus , traditionnellement considéré sous-développé , ( car ) sous-infrastructuré . 
78.0||||||| Un projet où des dynamiques de diffusion et de concentration pouvaient ne pas s'opposer , mais au contraire développer des conditions multiples d' habitat et d' économie ,| Un projet où des dynamiques de diffusion et de concentration pouvaient ne pas s'opposer , mais au contraire développer des conditions multiples d' habitat et d' économie , de diffusion de la naturalité , de génération diffuse d' énergie , d' itinéraires narratifs et , finalement , une qualité de vie élevée . 
79.0||||Le plan territorial du Salento , étudié entre 1999 et 2001||| projet de territoires diffus |Le plan territorial du Salento , étudié entre 1999 et 2001, a été un manifeste du  projet de territoires diffus  et en même temps un nouveau programme pour la recherche urbaine et territoriale. 
80.0||||||| una nuova Modernità/Territories |[9] Paola Viganò , ed ., Territori di  una nuova Modernità/Territories  of a new Modernity , Naples , Electa , 2001 ; 
81.0||||||| Territory of a New Modernity ,|Bernardo Secchi , Paola Viganò , Antwerp –  Territory of a New Modernity , Amsterdam , SUN , 2009 ; 
82.0||||||| La Ville poreuse |Bernardo Secchi , Paola Viganò ,  La Ville poreuse  – Un projet pour le Grand Paris et la métropole de l' après-Kyoto , Genève , MetisPresses , 2011 . 
84.0||||plan territorial pour <lieu type|||plan territorial pour =obj>la province de Lecce |Page de gauche : Salento  Le Salento  : plan territorial pour =obj>la province de Lecce  ( première phase , 1999-2001 ; 
87.0||||Le schéma||| renovatio urbis |Le schémas'appuie sur la stratégie de  renovatio urbis  et sur l' élaboration de scénarios , ,ce qui pourrait arriver si...,, proposant de grandes ,images,, à actualiser et inédites , enracinées dans l' histoire de la ville ( appel d' offre , 2003 ; 
89.0||||||| l' université IUAV de Venise , où je continuais de travailler dans le cadre du collège du doctorat en urbanisme.|Au début des années 2000 , j'ai été appelée à  l' université IUAV de Venise , où je continuais de travailler dans le cadre du collège du doctorat en urbanisme. 
90.0||||||| l' École polytechnique fédérale  de Lausanne , à l' école d' architecture d' Aarhus au Danemark , et surtout en Belgique , où j'ai enseigné cinq ans à la KU Leuven et , plus tard , dans son homologue wallonne , l' université catholique> de Louvain-la-Neuve , et enfin , plus récemment à la Harvard Graduate School of Design .|Les années suivantes , j'ai été invitée dans plusieurs universités : à  l' École polytechnique fédérale  de Lausanne , à l' école d' architecture d' Aarhus au Danemark , et surtout en Belgique , où j'ai enseigné cinq ans à la KU Leuven et , plus tard , dans son homologue wallonne , l' université catholique> de Louvain-la-Neuve , et enfin , plus récemment à la Harvard Graduate School of Design . 
91.0||||||| type=obj>l' espace urbain et son projet .|En 2005 , avec des collègues de type=obj>Venise , de type=obj>Louvain , de type=obj>l' université de t> technologie de typet>=obj> t>Dt>elft ( type=obj>TU t>Dt>elft ) et de type=obj>l' université polytechnique de Catalogne ( UPC de type=obj>Barcelone), j'ai contribué à la création du master européen en urbanisme ( EMU ), centré sur  type=obj>l' espace urbain et son projet . 
92.0||||||| L'ambition était de valoriser une tradition européenne en urbanisme ,| L'ambition était de valoriser une tradition européenne en urbanisme , peu lisible , fractionnée comme elle l' est dans les cadres et les pratiques nationales et locales . 
94.0||||||| quelques invitations à participer à des concours |Durant cette même période ,  Studio  ( qui change son nom tous les ans : cette année Studio  013 ) profite de  quelques invitations à participer à des concours  en Europe pour s'éloigner de l' atmosphère désormais trop opaque du contexte professionnel italien . 
95.0||||le plan directeur du projet Ville-Port à Saint-Nazaire ,||| le projet de la Zac de La Courrouze à Rennes , sur laquelle nous travaillons depuis dix ans ; en Belgique , le parc de Spoor Noord et la place du Théâtre à Anvers conjointement à la conception du plan directeur de la ville , le système d' espaces publics du centre-ville de Malines ,|Parmi les concours gagnés , on compte notammentle plan directeur du projet Ville-Port à Saint-Nazaire , le projet de la Zac de La Courrouze à Rennes , sur laquelle nous travaillons depuis dix ans ; en Belgique , le parc de Spoor Noord et la place du Théâtre à Anvers conjointement à la conception du plan directeur de la ville , le système d' espaces publics du centre-ville de Malines , les projets dans le centre éducatif De Hoge Rielen à Kasterlee et , auparavant l' expérience de Courtrai avec la réalisation de la grand-place , du cimetière et du projet urbain de la ville... 
96.0||||||| l' occasion de formuler des hypothèses à travers des projets .|Tous ont été , à chaque fois ,  l' occasion de formuler des hypothèses à travers des projets . 
99.0||||||| The American Planning Tradition , Culture and Policy ( Robert Fishman ed ., Woodrow Wilson |Mais il n'existe pas , dans le contexte européen un livre comme  The American Planning Tradition , Culture and Policy ( Robert Fishman ed ., Woodrow Wilson  Center Press , Washington , DC , 2000 ). 
103.0||||||| réalisation des rues et places minérales ,|De la Veemarkt jusqu'à la cathédrale de Saint-Rombouts , les espaces ouverts traversent le cercle plus interne et ancien de la ville ( projet lauréat du concours , 2000 ,  réalisation des rues et places minérales , 2003-2005 ; 
104.0||||||| Imaginer le futur |place paysagère et parking souterrain derrière la cathédrale , 2012 )  Imaginer le futur  Le livre Les Territoires de l' urbanisme . 
105.0||||||| Le projet comme producteur de connaissance ,| Le projet comme producteur de connaissance , publié après une longue gestation en 2010 et traduit en français en 2011 , a été , pour moi , un effort nécessaire . 
106.0||||||| d' étude sur le Design Thinking ,|Bien qu'il existât déjà une tradition  d' étude sur le Design Thinking , j'ai voulu me positionner différemment en explorant en même temps la tradition urbanistique et ma propre expérience de projet . 
107.0||||des plans et des projets d' urbanisme||| redessinant.|La représentation et le dessin y jouent un rôle fondamental , qu'il s'agisse de liredes plans et des projets d' urbanisme, ou de les redécouvrir en les  redessinant. 
108.0||||||| La construction de connaissance passe à travers des opérations complexes de description , de conceptualisation et de formulation d' hypothèses et construction de scénarios .| La construction de connaissance passe à travers des opérations complexes de description , de conceptualisation et de formulation d' hypothèses et construction de scénarios . 
109.0||||||| futur |Durant ces dernières années , je me suis énormément intéressée au problème du  futur  dans le projet de la ville . 
110.0||||||| l' idée de proposer une vision aux territoires n'émerge de nouveau dans les discours et les politiques urbaines .|Ce questionnement a d' abord traversé la recherche ( menée surtout dans le cadre du doctorat d' urbanisme à Venise), avant même que  l' idée de proposer une vision aux territoires n'émerge de nouveau dans les discours et les politiques urbaines . 
111.0||||||| le Grand Paris , Bruxelles 2040 , Lille 2030 ,|Je considère avoir eu l' immense privilège d' étudier des , visions , pour  le Grand Paris , Bruxelles 2040 , Lille 2030 , la Nouvelle Moscou et aujourd'hui Montpellier 2040 . 
112.0||||||| Ces ouvertures vers le futur , l' inconnu et la longue période ,| Ces ouvertures vers le futur , l' inconnu et la longue période , quelquefois nourries par la peur ou tout simplement génératrices de nouvelles rhétoriques , ne doivent pas être sous-estimées , même si leurs résultats ne sont pas immédiatement visibles ou ne conduisent pas directement à l' action . 
113.0||||||| son projet .|Produit d' imagination et d' échange , elles ont permis d' élargir le champs de ce qui peut être dit à propos de la ville et de  son projet . 
114.0||||||| Ces travaux | Ces travaux  auront sans doute une influence dans la longue durée . 
115.0||||||| L'idée de possibilité , centrale dans la construction de , visions ,| L'idée de possibilité , centrale dans la construction de , visions , et à laquelle je suis très attachée , fait émerger des problèmes d' envergure . 
116.0||||||| renverser les défis |D'un côté , l' idée de possible est alimentée par ce qu'Ernst Bloch appelait , principe espérance , et par la confiance , en ce qui nous concerne , en notre capacité de  renverser les défis  que les territoires urbains nous posent aujourd'hui . 
117.0||||||| d' affirmer la présence de la limite en intégrant le , principe responsabilité ,.|De l' autre , la critique de Hans Jonas à Ernst Bloch nous rappelle la nécessité  d' affirmer la présence de la limite en intégrant le , principe responsabilité ,. 
118.0||||||| au projet contemporain .|, Principe espérance , et , principe responsabilité , : c'est là un enjeu central  au projet contemporain . 
119.0||||||| la , Métropole Horizontale , ou de la , ville extrême |Je reste d' ailleurs intéressée à explorer les possibilités des limites , tant dans le cas de la porosité , qui sollicite les limites entre l' intérieur et l' extérieur , entre individuel et collectif , que de  la , Métropole Horizontale , ou de la , ville extrême  ,. 
120.0||||||| une ressource renouvelable ,|La ville est  une ressource renouvelable , sous condition : notre responsabilité est de dessiner son projet . 
121.0||||||| ,Situations , scénarios et visions,.|[13] Cf . infra p . 34 ,  ,Situations , scénarios et visions,. 
122.0||||Plan régional de développement durable|||Plan régional de développement durable. |Bernardo Secchi et Paola Viganò , ,Bruxelles et ses territoires , Plan régional de développement durable.  
123.0||||||| Élaboration d' une vision territoriale métropolitaine | Élaboration d' une vision territoriale métropolitaine  à l' horizon 2040 pour Bruxelles ,, 2010-2011 : http ://stedenbouw . iris net . be/spelregels/pdf/ studio010 [14] Paola Viganò , ,Extreme City ; 
124.0||||||| the Transformation of the Waterscape ,|a design and a research theme,, in Lorenzo Fabian , Paola Viganò , eds ., Extreme City – Climate Change and  the Transformation of the Waterscape , Université IUAV de Venise , IUAV Press , 2010 . 
125.0||||||| life cycles , embodied energy , inclusion .|[15] Paola Viganò , ,Elements for a theory of the city as renewable resource :  life cycles , embodied energy , inclusion . 
126.0||||||| Recycling City , Lifecycles , Embodied Energy ,|A design and research program,, in Lorenzo Fabian , Emanuel Giannotti , Paola Viganò , eds .,  Recycling City , Lifecycles , Embodied Energy , Inclusion , Pordenone , Giavedoni Editore , 2013 . 
129.0||||||| La ville poreuse ,| La ville poreuse , un projet pour le Grand Paris et la métropole de l' après-Kyoto ( consultation internationale de recherche 
131.0||||||| cette autobiographie scientifique ,|Au moment de conclure  cette autobiographie scientifique , je me suis interrogée sur ce que j'avais écrit , sur le type de document qui se profile ici . 
132.0||||||| j'ai voulu rendre hommage à des personnes , auteurs , architectes , professeurs et à leur qualité intellectuelle et humaine .|Tout d' abord ,  j'ai voulu rendre hommage à des personnes , auteurs , architectes , professeurs et à leur qualité intellectuelle et humaine . 
133.0||||||| m'a beaucoup appris et qui , avec sa générosité ,|Parmi eux , Bernardo Secchi qui  m'a beaucoup appris et qui , avec sa générosité , révèle le meilleur de chacun . 
134.0||||||| Ma gratitude envers eux est plus profonde | Ma gratitude envers eux est plus profonde  que ce que j'ai pu exprimer ici . 
135.0||||||| deux ou trois choses qui me semblent importantes .|Ensuite , j'ai essayé de présenter les  deux ou trois choses qui me semblent importantes . 
136.0||||||| mon autobiographie scientifique ,|Elles ne disent pas tout de  mon autobiographie scientifique , mais elles peuvent aider à mieux comprendre le reste . 
137.0||||||| sais avoir évité quelques questions parmi lesquelles celle du , genre ,.|Toutefois , je  sais avoir évité quelques questions parmi lesquelles celle du , genre ,. 
139.0||||||| proposant des projets |Je pense aussi que des remerciements plus vastes sont nécessaires : à tous ceux qui ont eu confiance dans Studio en nous  proposant des projets  et à tous mes collègues universitaires , à mes collaborateurs , à mes étudiants , à ma famille . 
140.0||||||| Our Common Risk |Situations , scénarios , visions Extrait de Situations , Scenarios , in Emanuel Giannotti , Paola Viganò eds .,  Our Common Risk  — Scenarios for the Diffuse City , Milan , Etal Edizioni , 2012 , traduit de l' italien par ADT International , Châteauneuf-lès-Martigues( 13 ), et de la revue Piano Progetto Città ( Ordinariness ), en cours de publication , traduit de l' italien par Marine Durand . 
141.0||||||| l' urbanisme |Une approche pour penser  l' urbanisme  Mener une réflexion sur la ville contemporaine exige aujourd'hui de recourir à deux épistémologies opposées et éloignées . 
142.0||||||| les fractures , les failles , qui se produisent |Décrire : observer de près , mesurer  les fractures , les failles , qui se produisent  sous nos yeux . 
145.0||||||| recueils hybrides d' observations .|Cette première épistémologie implique beaucoup de travail sur le terrain , de  recueils hybrides d' observations . 
146.0||||||| Reconnaître sujets et acteurs , réunis autour d' un cercle idéalement ouvert aux dynamiques naturelles | Reconnaître sujets et acteurs , réunis autour d' un cercle idéalement ouvert aux dynamiques naturelles  et à leurs raisons . 
148.0||||||| non brûlées ,|De cette position , elle tient sa capacité à lire les possibilités , inscrites dans le temps et dans le territoire , encore actuelles ,  non brûlées , ni amputées par l' histoire . 
149.0||||||| des territoires de projets .|En ce sens , les territoires de la description sont tout autant  des territoires de projets . 
150.0||||||| l' avenir |Penser  l' avenir  : regarder en avant , élargir le champ de vision , observer de vastes horizons , se détacher du contingent . 
151.0||||||| le projet de villes et de territoires |Cette seconde épistémologie semble opposée à la première , elle s'ouvre au temps long , un temps que  le projet de villes et de territoires  a souvent craint et rarement évoqué . 
152.0||||||| se modifie et se transforme |Regarder ce qui dans la durée  se modifie et se transforme  rappelle le temps historique et géologique . 
153.0||||||| Penser l' avenir | Penser l' avenir  mobilise le passé profond , l' histoire environnementale des lieux , les mouvements lents et les grands bouleversements qui , dans le temps , ont modifié le fonctionnement écologique du territoire . 
154.0||||||| la construction de rhétoriques et de politiques génériques .|Description du présent et pensée du futur sont souvent opposées l' une à l' autre et rapprochées , pour la première , à des positions purement phénoménologiques et , pour la seconde , à  la construction de rhétoriques et de politiques génériques . 
155.0||||||| projet |Au contraire , elles correspondent , de mon point de vue , à deux moments de construction fondamentaux du  projet  pour la ville et le territoire contemporains . 
156.0||||||| les nouvelles conditions urbaines et territoriales ,|À travers la notion de possibilité , les deux épistémologies , ancrées dans le présent et dans le futur , dans le temps court et dans le temps long , peuvent trouver des points de contact qui mettent en tension les attentes sociales et individuelles ,  les nouvelles conditions urbaines et territoriales , les contradictions et les paradoxes qui les alimentent . 
159.0||||||| d' être apte à faire quelque chose .|Possibilité sous-entend la capacité , la faculté , le fait  d' être apte à faire quelque chose . 
160.0||||||| parvient à supporter , à soutenir , suivant sa carrying capacity .|Seul est possible ce que le territoire  parvient à supporter , à soutenir , suivant sa carrying capacity . 
161.0||||||| ne peut pas se reproduire .|Le mot possibilité évoque également l' éventualité , l' opportunité et le hasard , l' occasion inattendue , jusqu'à la contingence et l' occasion qui  ne peut pas se reproduire . 
