phrase_id|balise_lieu_obj|balise_lieu_loc|balise_act|balise_doc|balise_perc|balise_tps|balise_dyn|phrase
33.0||||||| l' hybridation , la transformation .|Je suis conservateur et traditionaliste – cela signifie que je vais à travers les conflits , les compromis ,  l' hybridation , la transformation . 
35.0||||||| mes amis aussi , que je n'ai pas de théorie ou de méthode .|Ils disent , et  mes amis aussi , que je n'ai pas de théorie ou de méthode . 
36.0||||||| rien de ce que je fais |Que  rien de ce que je fais  ne peut avoir valeur de modèle . 
37.0||||||| ne sombre pas .|Ou encore que c'est une sorte de navire à la merci des vagues , mais qui  ne sombre pas . 
38.0||||||| notre navire ,|Je ne fais pas prendre trop de risques à  notre navire , du moins en haute mer . 
41.0||||||| n'est pas évident de trouver la bonne direction .|Mais tout l' équipage est là , le capitaine est un fantôme…, il  n'est pas évident de trouver la bonne direction . 
43.0||||||| construire |Je n'aimerais pas  construire  de mes propres mains ce que je dessine . 
46.0||||||| s'arrête pas au corps de chaque individu .|Le corps humain – la main , l' esprit , et tout le reste – ne  s'arrête pas au corps de chaque individu . 
48.0||||||| interrompus , altérés ,|7 . Mes bâtiments inachevés ,  interrompus , altérés , n'ont rien à voir avec la croyance en une œuvre , ouverte , ou avec l' esthétique de l' inachevé . 
49.0||||||| l' éprouvante impossibilité de mener à bien ,|Mais ils ont à voir avec  l' éprouvante impossibilité de mener à bien , avec des obstacles que je ne parviens pas à surmonter . 
51.0||||||| poser des carreaux de céramique de 30 x 30 centimètres |Je discutais avec un artisan sur la façon de  poser des carreaux de céramique de 30 x 30 centimètres  sur un sol inégal : en diagonale comme je le proposais , ou parallèle à l' un des murs . 
52.0||||||| ne se fait pas ainsi .|Il m'a répondu : ici , à Berlin , ça  ne se fait pas ainsi . 
54.0||||||| L'artisan me dit : vous aviez raison , c'est plus facile en biais .| L'artisan me dit : vous aviez raison , c'est plus facile en biais . 
55.0||||||| construire |Notre intérêt était le même :  construire  de la façon la plus pratique et la plus rationnelle – au Parthénon , à Chartres ou à la Casa Milà . 
59.0||||entre plan et projet||| J'ai toujours eu une difficulté à définir la frontièreentre plan et projet.| J'ai toujours eu une difficulté à définir la frontièreentre plan et projet. 
60.0||||d' un plan , les incompréhensions se manifestent dès la rédaction du contrat||| l' élaborationd' un plan ,|Quand je reçois une commande pour  l' élaborationd' un plan , les incompréhensions se manifestent dès la rédaction du contrat. 
61.0||||plan de rénovation du Chiado à Lisbonne||| le plan de rénovation du Chiado à Lisbonne, j'ai décidé de définir  le s lignes généra le s ,  le s principes et  le  règ le ment , en laissant aux propriétaires  le |Ainsi pour  le plan de rénovation du Chiado à Lisbonne, j'ai décidé de définir  le s lignes généra le s ,  le s principes et  le  règ le ment , en laissant aux propriétaires  le  choix des architectes. 
62.0||||||| construire en continuité |Le résultat final n'a pas été brillant et confirme la difficulté contemporaine de  construire en continuité  à travers des interventions individuelles . 
63.0||||||| la révolution de 1974 .|Et pourtant des expériences positives ont été réalisées par le passé , comme le démontrent celles du SAAL[1], à Porto , dans la période immédiatement après  la révolution de 1974 . 
64.0||||||| opérations de restructuration de logements sociaux |Álvaro SIZA [1] SAAL : service mobile d' appui local ,  opérations de restructuration de logements sociaux  avec la participation des habitants et des architectes urbanistes . 
65.0||||||| Une grande affinité , une identité de préoccupations existait alors entre les différents architectes , due également à la vivacité des débats sur la ville et sur l' architecture .| Une grande affinité , une identité de préoccupations existait alors entre les différents architectes , due également à la vivacité des débats sur la ville et sur l' architecture . 
66.0||||||| le manque d' expérience des protagonistes , les volontés coïncidaient , pouvant compter avec la participation des citoyens .|Malgré la jeunesse et  le manque d' expérience des protagonistes , les volontés coïncidaient , pouvant compter avec la participation des citoyens . 
67.0||||||| volontés de transformation .|Néanmoins , ce bref épisode n'a pas eu de suite et aujourd'hui aucune correspondance n'existe dans les multiples  volontés de transformation . 
69.0||||par le plan :||| le respect des espaces ouverts , des vides , la liaison entre les parties contiguës |Au Chiado est particulièrement évidente l' inexplicable interruption de ce qui était clairement définipar le plan : le respect des espaces ouverts , des vides , la liaison entre les parties contiguës  et la recherche de correspondance entre les différents secteurs. 
70.0||||||| L'évidente relation entre la spatialité intérieure et extérieure | L'évidente relation entre la spatialité intérieure et extérieure  était prioritaire et n'a pas été entièrement considérée . 
72.0||||||| sa relative décadence |Elle est la conséquence du moment particulier de crise que l' on constate dans le centre de Lisbonne , et  sa relative décadence  par rapport à d' autres secteurs de la ville , comme ceux le long du Tejo . 
73.0||||||| mon activité professionnelle a été le travail à Macao .|Une situation exceptionnelle dans  mon activité professionnelle a été le travail à Macao . 
74.0||||||| construire des surfaces à conquérir |Au début il m'a paru particulièrement difficile de définir les principes pour  construire des surfaces à conquérir  sur la mer . 
75.0||||||| l' élaboration d' un projet .|Ainsi , pour la première fois pour moi manquaient des références directes ( accidents topographiques , constructions existantes , histoire ) qui constituent généralement les coordonnées sûres pour  l' élaboration d' un projet . 
77.0|||||||  la boration interdisciplinaire dans ce sens a été déterminante , comme  la  présence de spécialistes de Hong Kong , en plus des Ang la is et des Hol la ndais , pour les aspects techniques liés à  la |La col  la boration interdisciplinaire dans ce sens a été déterminante , comme  la  présence de spécialistes de Hong Kong , en plus des Ang la is et des Hol la ndais , pour les aspects techniques liés à  la  construction sur l' eau . 
78.0||||du plan||| l' articulationdu plan.|Les fortes contraintes naturelles ont été décisives dans  l' articulationdu plan. 
79.0||||||| la conquête de terrain |En fait , l' attention aux paramètres géologiques est une constante dans l' histoire de Macao , étant donné la longue tradition dans  la conquête de terrain  sur la mer . 
80.0||||||| s'est agrandie |La péninsule  s'est agrandie  successivement , car les terrains étaient toujours insuffisants et la mer peu profonde . 
81.0||||||| la nouvelle extension |Mais la principale préoccupation , pendant l' élaboration des études typologiques , consistait à éviter que  la nouvelle extension  entre en conflit avec le paysage et le profil de la ville . 
82.0||||du plan||| la réalisation |Malheureusement , les indicationsdu planont été altérées pendant  la réalisation  et l' image finale s'en ressent. 
83.0||||||| a été multipliée par deux par rapport à ce qui était prévu .|La hauteur des bâtiments , par exemple ,  a été multipliée par deux par rapport à ce qui était prévu . 
84.0||||||| Le rythme de développement de cette région ,| Le rythme de développement de cette région , en ce moment , est particulièrement intense , sous l' influence des liaisons avec Hong Kong et Canton . 
85.0||||||| l' extension de la ville .|L'ex-colonie anglaise a constitué un modèle de référence pour  l' extension de la ville . 
86.0||||||| absorbe tout , domine et réunit ,|À Hong Kong , les gratte-ciel ont le relief comme fond et la monumentalité du paysage  absorbe tout , domine et réunit , comme à Rio de Janeiro . 
87.0||||||| existantes |Dans cette ville , les conditions naturelles , les sculptures des rochers font le contrepoint aux constructions  existantes  et créent le paysage comme un tout . 
88.0||||||| la plus haute colline ne dépasse pas 200 mètres .|À Macao , en revanche ,  la plus haute colline ne dépasse pas 200 mètres . 
89.0||||||| possède un centre historique très intéressant et unique en Extrême-Orient .|De toute manière , la relation avec le paysage n'était pas le seul problème à considérer , étant donné que Macao  possède un centre historique très intéressant et unique en Extrême-Orient . 
90.0||||||| les nouveaux espaces à construire ,|Il était donc nécessaire de prendre en compte non seulement la relation entre la forme de la péninsule et  les nouveaux espaces à construire , mais aussi entre le tissu ancien et celui que l' on proposait . 
91.0||||||| La limite entre la terre et la mer est très accidentée .| La limite entre la terre et la mer est très accidentée . 
92.0||||||| conserver cette ligne de côte si pleine de détails et de construire deux grandes plates-formes ,|La proposition prétendait  conserver cette ligne de côte si pleine de détails et de construire deux grandes plates-formes , l' une tournée vers l' est et l' autre vers le sud , très géométriques , comme deux grands navires ancrés dans les eaux de la péninsule . 
94.0||||||| le drainage ,|Ce dialogue particulier entre nouveau et ancien , à grande échelle , est particulièrement utile pour  le drainage , comme l' ont confirmé les consultants hollandais . 
95.0||||||| seront insérées |Les points de contact proposés , larges et peu nombreux , n'empêcheront pas le passage de l' eau quand les voies existantes  seront insérées  dans le nouveau tracé . 
96.0||||||| L'organisation de ces plates-formes | L'organisation de ces plates-formes  est constituée essentiellement d' une grille semblable à celle utilisée pendant la colonisation philippine , avec un module de 144 x 144 mètres . 
97.0||||||| l' opportunité de vérifier sa remarquable flexibilité .|En Amérique du Sud , j'ai eu  l' opportunité de vérifier sa remarquable flexibilité . 
98.0||||||| l' urbanisme |Elle représente une manière de penser  l' urbanisme  très différente de celle des Portugais dans leurs colonies . 
99.0||||||| fondées |Les villes que j'ai visitées au Brésil sont très différentes des villes  fondées  par les Espagnols . 
100.0||||||| les plates-formes de niveaux ,|Ces derniers ont choisi  les plates-formes de niveaux , sur lesquelles s'étendait la grille , définie très précisément par le code philippin . 
101.0||||||| L'implantation espagnole | L'implantation espagnole  – encore valable aujourd'hui – réunit toute la sagesse urbanistique des temps les plus anciens . 
102.0||||||| nouveaux développements clandestins |Elle a souffert des multiples transformations , et constitue le tracé des  nouveaux développements clandestins  dans la périphérie des villes . 
103.0||||||| la construction .|À l' inverse , les villes portugaises cherchent des lieux beaucoup plus accidentés pour que les caractéristiques propres au terrain puissent aider  la construction . 
104.0||||||| s'adapter à la topographie |Ainsi , le tracé doit  s'adapter à la topographie  tandis que l' architecture , assez simple , trouve dans sa difficile relation au terrain son caractère extraordinaire ( à Rio de Janeiro , à Macao , en Inde). 
105.0||||un plan artificiel||| s'adapte mieux au site |Et pourtant , nous avons proposé le tracé espagnol qui  s'adapte mieux au site  –un plan artificiel– et approfondi la distance entre l' ancien et le nouveau. 
106.0||||||| leur composition parfaite |Le dessin des espaces publics et de l' architecture a été influencé par l' étude de la ville et des petites maisons chinoises à deux niveaux , avec  leur composition parfaite  malgré les juxtapositions occidentales ( déco , moderniste…). 
107.0||||||| la nouvelle architecture de la ville .|De ces deux matrices , architecture locale et internationale , pouvait venir la référence essentielle pour  la nouvelle architecture de la ville . 
108.0||||||| créant |Une très belle image de Macao est en réalité celle des figuiers avec ses grandes racines ,  créant  une sorte de toit , une grande sculpture . 
109.0||||||| a été dessinée |Sur une de ces plates-formes  a été dessinée  une allée plantée d' arbres de grandes dimensions , avec un jardin chinois sur l' un des côtés . 
110.0||||||| entièrement reconstruite |L'utilisation de la grille dans les villes portugaises a un précédent important dans la Baixa de Lisbonne ,  entièrement reconstruite  après le tremblement de terre de 1755 . 
111.0||||||| les collines qui le délimitent , le noyau ancien ,|Le Chiado en fait partie et constitue une des limites de ce vaste dessin qui rencontre , dans  les collines qui le délimitent , le noyau ancien , avec sa typique topographie accidentée . 
112.0||||||| la répétition de petites unités qui assurent le tissu continu ,|La ville est constituée de  la répétition de petites unités qui assurent le tissu continu , duquel émergent ponctuellement les grandes structures institutionnelles . 
113.0||||||| le tissu fragmenté , presque cubiste ,|À Lisbonne , le contraste entre  le tissu fragmenté , presque cubiste , influencé par la culture arabe , et les grandes constructions , les grands palais , m'a toujours impressionné . 
115.0||||||| la continuité anonyme de multiples constructions |Il n'existe pas de monument dans la ville sans  la continuité anonyme de multiples constructions  : il s'agit d' aspects qualitatifs complémentaires . 
116.0||||||| chaque construction |Malgré cela , la perte de sens dans le rôle de  chaque construction  est patente pour tout le monde . 
117.0||||||| L'ambition généralisée de la singularité | L'ambition généralisée de la singularité  fait disparaître la notion de singularité et banalise le territoire . 
118.0||||||| la  reconstruction de certaines parties de ce grand édifice préfabriqué qu'est  la |L'intervention au Chiado , nécessaire après l' incendie de 1988 , consiste en  la  reconstruction de certaines parties de ce grand édifice préfabriqué qu'est  la  Baixa . 
119.0||||||| l' intervention du XVIIIe siècle ,|Un des éléments constitutifs de  l' intervention du XVIIIe siècle , que le projet récupère , c'est la , cage ,. 
120.0||||||| mal construites .|Il s'agissait d' une structure flexible en bois , sur laquelle s'accolaient les façades en pierre , privées de leur fonction structurelle et souvent  mal construites . 
121.0||||||| nouveau tremblement de terre ,|En cas de  nouveau tremblement de terre , les occupants resteraient dans les cages tandis que les façades tomberaient sans abîmer les bâtiments opposés , la largeur de la rue étant calculée à cet effet . 
122.0||||||| l' incendie .|Le projet lance à nouveau l' idée de la cage , maintenant en béton , et récupère toutes les façades qui ont échappé à  l' incendie . 
123.0||||||| ont été reconstruits |Les cadrages des portes , modénatures et corniches ,  ont été reconstruits  et restitués à leur fonction d' origine . 
124.0||||||| Des altérations | Des altérations  ont été introduites seulement là où il était nécessaire d' améliorer le confort . 
125.0||||||| l' isolation thermique |Pour garantir  l' isolation thermique  ont été utilisées par exemple deux fenêtres parallèles , conservant ainsi le profil délicat des fenêtres existantes . 
126.0||||||| s'interrompt brutalement quand elle rencontre les collines du Bairro Alto et d' Alfama ,|La grille du XVIIe siècle  s'interrompt brutalement quand elle rencontre les collines du Bairro Alto et d' Alfama , laissant la relation avec la particularité du site non résolue . 
127.0||||||| rétablir les correspondances anciennes , vitales , coupées |Le concepteur devient détective , cherchant à  rétablir les correspondances anciennes , vitales , coupées  de façon traumatisante et peu perçues . 
128.0||||||| relier |Je me rappelle qu'en me promenant dans la ville pour observer son paysage et sa topographie , un parcours pour  relier  la plate-forme du Chiado à l' église de Carmo , lieu d' arrivée de l' ascenseur de Santa Justa , m'est apparu nécessaire . 
129.0||||||| le tremblement de terre .|Bien plus tard j'ai retrouvé des documents qui démontraient l' existence de ce parcours , disparu avec  le tremblement de terre . 
130.0||||Dans un plan de <lieu type||| l' église de Carmo |Dans un plan de =obj>la ville , avec les bâtiments en perspective , est représentée  l' église de Carmo  avec un escalier qui arrive au Chiado. 
131.0||||||| le projet .|Ces points difficiles du tracé ont été une extraordinaire stimulation pour  le projet . 
132.0||||||| relie deux quartiers importants de la ville :|Le Chiado doit être traversé , puisqu'il  relie deux quartiers importants de la ville : le Bairro Alto et la Baixa ; 
133.0||||||| un des plus anciens accès de Lisbonne ,| un des plus anciens accès de Lisbonne , encore aujourd'hui lieu de rencontre constamment fréquenté . 
134.0||||||| d' être rendu |Mais le Chiado risque  d' être rendu  exclusivement aux piétons comme l' ont été quelques rues de la Baixa . 
135.0||||||| aggrave les problèmes de trafic et produit l' insécurité |Je suis opposé à cette solution qui  aggrave les problèmes de trafic et produit l' insécurité  la nuit , cause de la fuite des habitants . 
136.0||||||| les rues réservées aux piétons |Il suffit de regarder  les rues réservées aux piétons  en Hollande pour le constater . 
137.0||||||| la coexistence des piétons et des voitures ,|Je préfère  la coexistence des piétons et des voitures , si vivante à Rome ou à Naples dans la multiplicité de dialogues et même de conflits qu'elle induit . 
138.0||||||| les points de rupture |Il est indispensable d' éviter  les points de rupture  dans la continuité des villes . 
139.0||||||| L'insistance paternaliste à éliminer tous les dangers est contre-productive , car un piéton qui sort d' une rue piétonne | L'insistance paternaliste à éliminer tous les dangers est contre-productive , car un piéton qui sort d' une rue piétonne  rencontre tout d' un coup des menaces contre lesquelles il s'est moins habitué à se défendre . 
140.0||||||| sait se déplacer dans la ville , sans avoir besoin de protections obsessionnelles ,|Le piéton  sait se déplacer dans la ville , sans avoir besoin de protections obsessionnelles , comme le démontrent les kilomètres de canaux à Venise , sans barrières ni victimes . 
142.0||||||| l' achèvement .|Un aspect qui m'impressionne beaucoup dans l' architecture et la ville de notre époque est l' empressement avec lequel on veut tout porter à  l' achèvement . 
143.0||||||| espace ouvert et construit .|Cette tension vers une solution définitive empêche la complémentarité entre les choses , entre tissu urbain et monument , entre  espace ouvert et construit . 
144.0||||||| les différentes parties de la ville .|Aujourd'hui n'importe quelle intervention , même petite et fragmentée , s'obstine à avoir une image finale : ainsi s'explique la difficulté d' interpénétration entre  les différentes parties de la ville . 
145.0||||||| l' application d' un principe unique et préconçu .|À Évora , le temps de la compréhension et de l' étude , prolongé et sans fin , m'a permis d' éviter  l' application d' un principe unique et préconçu . 
146.0||||||| s'interrompre brusquement ,|Au cours de vingt années , le travail a pourtant failli  s'interrompre brusquement , considéré sans structure et dispersif ; 
148.0||||||| délimiter le territoire |L'option initiale du projet consistait à essayer de  délimiter le territoire  avec des interventions disséminées , pour que le temps et la capacité de réalisation puissent compléter le dessin , occupant les espaces vides . 
149.0||||le plan||| la mise en œuvre du projet urbain.|La possibilité de suivre avec continuitéle plana été décisive dans  la mise en œuvre du projet urbain. 
150.0||||du plan du <lieu type||| l' agonie du processus ,|Les interprétationsdu plan du =obj>quartier de Malagueira ne sont pas unanimes : certaines , positives , mettent en valeur les interventions innovantes , d' autres dénoncent  l' agonie du processus , avec la conviction de l' absence d' un futur. 
151.0||||du programme SAAL</act||| a été destiné ,|Dans la période qui succède immédiatement à la révolution du 25 avril 1974 , un grand territoire situé en dehors des murs de la ville d' Évora  a été destiné , dans le cadredu programme SAAL> , à une association d' habitants. 
152.0||||||| l' extension des SAAL ,|Malgré  l' extension des SAAL , cette population organisée , composée de cent familles , maintient l' intention de construire sa propre maison . 
153.0||||un plan||| la construction de bâtiments hauts ,|Sur ce secteur existaitun plan, élaboré à la fin des années 1960 , qui prévoyait  la construction de bâtiments hauts , quelques-uns d' ailleurs réalisés , en menaçant le profil de la ville. 
154.0||||||| suspendre la construction |L'architecte urbaniste Nuño Portas , secrétaire pour l' Habitat et l' Urbanisme du gouvernement provisoire , a décidé de  suspendre la construction  et a défini de nouveaux principes . 
155.0||||||| la  conservation de  la  densité du p la n précédent pour 1200 logements ,  la  préservation de  la  bande verte qui accompagne  la  ligne d' eau , encore présente , et  la |Ceux-ci prévoyaient  la  conservation de  la  densité du p la n précédent pour 1200 logements ,  la  préservation de  la  bande verte qui accompagne  la  ligne d' eau , encore présente , et  la  construction d' habitations basses très denses . 
156.0||||||| préserver le territoire |S'est manifesté alors l' intention , clairement innovante pour le pays , de  préserver le territoire  et d' expérimenter des nouvelles solutions pour l' habitat . 
157.0||||du plan </dyn||||La commande pour  l' élaborationdu plan > m'a été faite par la municipalité , tandis que le projet des maisons m'a été confié par l' association des habitants. 
158.0||||||| un travail sur la ville et l' architecture .|Ont ainsi été initiés , au même moment ,  un travail sur la ville et l' architecture . 
160.0||||||| j'ai visité pour la première fois le site ,|Quand  j'ai visité pour la première fois le site , j'ai noté une multiplicité de présences . 
161.0||||||| le mouvement du terrain cache depuis la route vers Lisbonne et une autre voie communale .|D'abord , le quartier clandestin de Santa Maria , que  le mouvement du terrain cache depuis la route vers Lisbonne et une autre voie communale . 
163.0||||||| une zone plus haute , un arbre de liège , une citerne et encore , un dépôt d' eau .|De nombreux repères indiquaient différentes préexistences : un bain arabe , près du courant ,  une zone plus haute , un arbre de liège , une citerne et encore , un dépôt d' eau . 
164.0||||||| son orangeraie adjacente .|La présence du domaine de Malagueirinhaest fondamentale , avec  son orangeraie adjacente . 
165.0||||||| un autre quartier clandestin ,|Une voie traverse  un autre quartier clandestin , à côté de l' école , et deux vieux moulins . 
168.0||||||| une église romane et un théâtre néoclassique .|Du terrain , on a une très belle vue d' Évora , ville de granit et de marbre ( ce qui arrive rarement ) : émergent la cathédrale ,  une église romane et un théâtre néoclassique . 
169.0||||||| la grande vitalité |J'ai commencé par étudier  la grande vitalité  du quartier de Santa Maria , soutenue par la présence de petites activités économiques . 
170.0||||||| s'éloignent de leur maison |Les gens  s'éloignent de leur maison  pour aller chercher l' eau à la fontaine , pour aller à l' école ou à l' autre quartier : ainsi , au cours des temps , ils ont laissé sur le terrain le dessin du parcours le plus adapté . 
171.0||||||| les possibilités de transformation et de relations .|Ces traces , très claires , aidaient à expliquer les comportements et la topographie et indiquaient  les possibilités de transformation et de relations . 
172.0||||||| les deux quartiers clandestins |Il est apparu évident que le lien entre  les deux quartiers clandestins  était une des questions fondamentales que le projet devait prendre en considération . 
173.0||||||| reliant le nouveau lieu à la ville ancienne .|J'ai ensuite pensé à la nécessité d' un axe est-ouest traversant tout le secteur , ainsi que la ligne d' eau ,  reliant le nouveau lieu à la ville ancienne . 
174.0||||||| tracer aussi l' axe nord-sud ,|Successivement , pour favoriser ces mouvements , invisibles , entre le terrain et la voie vers Lisbonne , j'ai décidé de  tracer aussi l' axe nord-sud , qui se prolonge par un parcours piéton . 
175.0||||||| l' intervention |Cette croix constitue la structure de  l' intervention  et , à partir de cette structure , la discussion a commencé . 
176.0||||||| de nombreuses constructions ,|Le long de l' axe est-ouest ont été proposées  de nombreuses constructions , se rapprochant du quartier de Santa Maria . 
177.0||||||| l' espace entre les deux quartiers |Dans  l' espace entre les deux quartiers  se trouve une voie que j'ai appelée Broadway( nom consolidé par les habitants des lieux ). 
178.0||||||| la régénération des espaces ouverts des maisons préexistantes |Ce parcours , qui séparait les constructions nouvelles des anciennes , permet  la régénération des espaces ouverts des maisons préexistantes  et rend possibles les accès , escaliers et jardins , pour que les habitants puissent sortir de la clandestinité . 
179.0||||||| la construction |Les habitations que j'ai proposées correspondent à une seule typologie :  la construction  s'éloigne de la rue , en libérant un patio , réunie par le mur du fond à une autre maison qui répète le même dessin de l' autre côté . 
180.0||||||| Les premiers problèmes par rapport au choix de la typologie se sont manifestés pendant la discussion avec les habitants et se sont transformés ensuite en une question politique .| Les premiers problèmes par rapport au choix de la typologie se sont manifestés pendant la discussion avec les habitants et se sont transformés ensuite en une question politique . 
181.0||||||| construire uniquement des maisons à patio ,|S'était répandue l' idée , diffusée dans l' assemblée ou suggérée de l' extérieur , que  construire uniquement des maisons à patio , dans un secteur de la ville , était inhumain , inacceptable . 
182.0||||||| Cette peur de la monotonie | Cette peur de la monotonie  est un défi à la recherche de différence qui ne peut pas se résoudre à une question d' esthétique , car s'il en était ainsi , le résultat apparaîtrait tout de suite non naturel , caricaturé ou inventé . 
184.0||||||| déplacer le patio |La maison à patio n'a pas convaincu tout le monde et , dans très peu de cas , j'ai reçu la demande de  déplacer le patio  à l' intérieur de l' îlot , demande mue par le désir d' une présence plus forte de la maison sur la rue , et j'y ai répondu car cela s'insérait bien dans la structure générale . 
185.0||||||| proposer le réseau d' infrastructures |Entre-temps , j'ai eu l' idée de  proposer le réseau d' infrastructures  à la hauteur des toitures : entre les deux maisons accolées dos à dos , passe un conduit principal , le long de l' axe est-ouest . 
186.0||||||| l' aqueduc d' Évora ,|Quelqu'un retient que la référence de cette structure a été  l' aqueduc d' Évora , qui , en effet , m'a impressionné . 
187.0||||||| la construction des logements ,|En vérité , puisque les financements dont je disposais prévoyaient seulement  la construction des logements , je sentais la limitation donnée par une seule échelle . 
188.0||||||| la construction des travaux publics ,|D'autre part , puisque j'aurais difficilement réussi à obtenir les financements d' autres ministères dans  la construction des travaux publics , aussi pour des raisons politiques , je devais imaginer une solution permettant ce dialogue , que l' on voit dans toutes les villes , entre le tissu uniforme des maisons et les édifices collectifs . 
189.0||||||| traverse tout le terrain |Cette grande structure qui  traverse tout le terrain  a donc surtout la fonction de définir une autre échelle . 
190.0||||||| seront occupés successivement par des activités commerciales .|[…] Entre les îlots et l' aqueduc , j'ai laissé quelques espaces mesurés , ils  seront occupés successivement par des activités commerciales . 
191.0||||||| la localisation aléatoire et étrangère à la structure du quartier .|Je voulais éviter  la localisation aléatoire et étrangère à la structure du quartier . 
192.0||||||| la création d' une série d' espaces interstitiels |La rencontre entre le conduit principal et le conduit secondaire a permis  la création d' une série d' espaces interstitiels  qui multiplient les possibilités de projets . 
193.0||||||| lieux non finis |Paradoxalement , les critiques les plus violentes sont venues de l' interprétation de ces espaces comme  lieux non finis  et j'ai été accusé d' être , incapable de finir ,. 
194.0||||||| commencent à être remplis .|En réalité la préoccupation morphologique de l' ensemble était très vivante , et ces lieux  commencent à être remplis . 
196.0||||de la Charte||| La reconstruction des villes détruites | La reconstruction des villes détruites  par la Seconde Guerre mondiale a adopté les principesde la Charted' Athènes. 
197.0||||||| La construction de villes nouvelles ou de quartiers de ville | La construction de villes nouvelles ou de quartiers de ville  a pris corps comme la conséquence du rapide développement économique et urbain . 
198.0||||||| L'optimisme et la conviction , caractérisant les années 1950 ,| L'optimisme et la conviction , caractérisant les années 1950 , et l' exigence d' efficacité et de rapidité , ont produit et mis en valeur des modèles universels , presque indépendants de tout contexte . 
201.0||||||| sa fragmentation ,|Un regard désenchanté sur la ville contemporaine révèle  sa fragmentation , la rigidité des zonages , la marginalisation du centre historique , le schématisme d' une architecture incapable de se , contaminer , dans la confrontation avec la qualité urbaine préexistante ; 
202.0||||||| n'a jamais réalisé la tabula rasa imaginée |d' un autre côté , cette architecture  n'a jamais réalisé la tabula rasa imaginée  sur les tables à dessin . 
203.0||||||| leur application automatique et bureaucratisée .|Une critique sans pitié des principes diffusés par les Congrès internationaux d' architecture moderne ( CIAM ) s'est ainsi généralisée , oubliant que le souffle créateur de la pratique qui les avait inspirés n'aurait pas résisté à  leur application automatique et bureaucratisée . 
204.0||||||| des propositions d' intervention nouvelles dans la ville sont apparues |Plus récemment ,  des propositions d' intervention nouvelles dans la ville sont apparues  un peu partout en Europe , caractérisées principalement par : – la participation des habitants , exigée parfois sous la forme d' une sorte de lutte urbaine , face aux décisions qui touchent des secteurs de significative représentativité ; 
205.0||||||| la transformation de la ville existante ,|– la réflexion sur  la transformation de la ville existante , plus que sur le processus de destruction-construction ; 
