Unnamed: 0|sentence|dynamic|annotation
165|Dans une ville sans industrie où la biodiversité et l’agriculture urbaine sont des données majeures, l’inversion du regard consiste aussi à faire du grand paysage le centre des enjeux en le considérant non seulement comme sanctuaire, mais comme lieu de vie et partenaire économique pour les développements futurs.|1|1
237|Bien sûr, en Suisse la surformalisation est peut-être moins nécessaire, elle préexiste dans le paysage lui-même.|0|1
137|Non pas parce que notre pratique a changé, mais parce que les villes sont maintenant au cœur d’un débat qui ne les concernait pas à l’origine.|0|1
66|À partir d’un tronc commun et de grandes orientations validées, l’urbanisme devient un travail d’investigation où le technique et l’économique nourrissent des hypothèses spatiales.|0|1
48|En premier lieu, ce sont des situations urbaines qui sont à traiter.|0|1
222|Elle s’est conceptualisée sur les traces de l’art contemporain et a acquis un niveau d’autonomie avec pour conséquence directe que c’est souvent le projet qui « fait contexte ».|0|1
17|Mais ce parcours est aussi un parcours dans la commande qui a évolué en Europe comme en France, et qui montre clairement aujourd’hui la volonté d’intervenir par l’action urbaine à des échelles qui semblaient, il y a peu de temps encore, inaccessibles.|1|1
99|J’ai toujours été étonné de l’enfermement physique, juridique, social et même conceptuel dans lequel on a laissé s’installer ces cités.|1|1
40|Autre lieu, autre échelle, en 2005, celle des 800 hectares libérés par la sidérurgie à Seraing dans la métropole liégeoise, un paysage de l’industrie immortalisé de film en film par les frères Dardenne.|1|1
100|Une affaire de spécialistes, une monoculture, mais aussi un refus d’héritage d’une conception voulue par l’État au moment de la première régionalisation.|0|1
28|Par l’ampleur même du phénomène de déprise industrielle, la reconversion s’est ensuite banalisée, chaque architecte, quelles que soient ses origines ou son écriture, s’étant trouvé un jour confronté à cette problématique.|1|1
162|L’essentiel était d’accompagner ce nouveau statut de gouvernance urbaine qui se mettait en place, dans un climat de scepticisme des élus, peu coutumiers d’une intervention à cette échelle.|0|1
30|Je me suis donc trouvé confronté à un spectre large de situations urbaines toujours plus étendues et de moins en moins « triées », cette distinction exprimant la différence entre la réalité complexe des grands territoires en mutation et le statut des plus belles pièces du puzzle industriel, où le projet urbain contemporain peut s’exprimer librement dans un mouvement naturel d’extension interne de la ville.|1|1
196|Mon premier constat est que contrairement aux années 1970 où l’espace urbain a changé plus vite que la société, c’est à présent la société qui se transforme plus vite que l’espace.|1|0
207|Chaque jour l’actualité met en évidence cette ligne de solidarité devant les effets des cataclysmes naturels, mais à l’échelle locale, c’est bien l’inquiétude qui devient le sentiment récurrent.|0|0
232|L’exemple vient peut-être des petits pays comme la Hollande ou la Suisse qui dans des domaines différents suivent des voies originales.|0|1
236|Les deux valeurs sont exploitées avec un sentiment durable ou événementiel comme l’a montré l’Expo 2002.|0|1
201|Selon l’analyse de Chris Younès, ce sont la mémoire et l’environnement qui constituent les points d’ancrage pour un projet collectif.|0|0
231|Sur la base d’un « casting » d’architectes, c’est un compromis subtil entre une position urbaine et des écritures architecturales qui est mis en œuvre.|0|1
72|Notre mission portait alors de façon éloquente le joli nom d’«embellissement».|1|1
229|Dans un monde d’images, Roland Barthes disait que la société avait deux moyens pour « assagir » la photographie: « L’art car aucun art n’est fou… » et « la généralisation, la grégarisation, la banalisation au point qu’il n’y avait plus en face d’elle aucune autre image par rapport à laquelle elle puisse se marquer… » L’architecture en est peut-être à ce stade, d’autant plus si s’estompe la notion de territoire.|0|0
228|Même sans aller jusqu’aux formes extrêmes conçues en Asie ou au Moyen-Orient, ces produits urbains des temps modernes introduisent dans la ville européenne un mouvement de banalisation, de surformalisation et de profusion des signes qui par facilité pourraient très bien se substituer à une politique raisonnée de l’espace.|1|1
107|Construites dans l’urgence, peuplées dans l’urgence, gérées dans l’urgence, ces cités imposent une réflexion sur le temps.|1|1
144|L’état d’esprit du « tout, tout de suite » auquel sont confrontés les élus, un climat concurrentiel entre des villes en compétition permanente et la place démesurée donnée à l’actualité dans l’information font de l’événement un aspect indissociable de l’action urbaine.|1|0
42|Contrastes, contradictions, ruptures d’échelles : si ces actions ont le même fil conducteur, le cadre socio-économique a changé et impose aujourd’hui d’autres modes de réflexion et d’action.|0|1
108|Dans le projet de Metz, nous opposons un temps court, celui d’une feuille de route traitant les pathologies urbaines essentielles, au temps long construit comme une mosaïque de projets accompagnant la transformation sociale.|1|1
61|Faute d’une véritable orientation de recherche, l’analyse en matière urbaine devient vite coûteuse et vaine.|0|1
131|Ces projets sont devenus pour nous une famille à part entière.|0|1
23|Le temps de la reconversion|1|1
184|Dans un monde de l’image et de la communication, une nouvelle relation s’établit entre les habitants et l’action urbaine.|1|1
216|Dans son travail, le vidéaste Bill Viola nous parle de cette évolution en prédisant la fin de « l’espace illusionniste » de la Renaissance, celui de la composition utilisant la perspective comme outil de représentation.|0|1
109|Cinq ou six années d’un côté et une génération de l’autre.|0|1
10|Une autre époque commençait, que nous aurions été bien en peine d’imaginer, mais qui a pris très vite pour nous une « couleur » : celle de la reconversion du patrimoine industriel.|1|0
41|Il s’agit ici de bâtir les fondements d’un plan stratégique d’une taille démesurée à quelques minutes de la gare de Liège, transformée par Santiago Calatrava, et d’un campus universitaire et technologique de 600 hectares.|1|1
214|C’est l’espace ouvert qui est maintenant plébiscité et si cela n’empêche pas de concevoir des formes urbaines denses et compactes c’est toujours avec en contrepoint la présence d’un horizon.|1|1
82|Alors comment utiliser la dynamique d’un projet spécifique comme effet de levier du développement urbain?|1|1
160|Un certain nombre de mes confrères et amis n’ont pas cru à cette ouverture arguant d’une double incapacité: celle d’établir un projet urbain à une échelle aussi considérable et celle d’aborder une telle tâche sans les moyens, les outils et les échelles de temps dont peut disposer une agence d’urbanisme.|1|0
9|Et c’est en 1973, sur fond de premier choc pétrolier, que Philippe Robert et moi créons notre agence.|0|1
57|D’une façon parfaitement empirique, j’illustrerais cette idée par l’image du ponctum développé par Roland Barthes à propos de la photographie.|0|1
111|Cela rejoint, bien sûr, la nécessité d’un relais des investissements publics par le secteur privé, une notion souvent étrangère à ces lieux encore dominés par la monoculture du logement social et de la dotation publique.|0|1
200|La situation d’instabilité provoquée par un tel cycle de mutations incite alors à se demander ce qui a encore du sens pour cette société au-delà des valeurs individuelles, familiales ou même communautaristes.|0|0
22|Si les projets architecturaux et les projets urbains localisés constituent le fond d’une expérience professionnelle, je me suis trouvé confronté au fil du temps à un ensemble de thématiques qui sont pour moi l’amorce d’une pensée territoriale.|1|0
145|Il faut reconnaître que c’est aussi pour les élus un point de rencontre et un lieu d’échange avec la population que n’offre pas le temps long et laborieux du projet urbain.|1|1
55|Un fractionnement de la démarche rompt cette chaîne de pensées et, à cet égard, les études de définition, quand elles sont conduites comme des projets / débats, constituent une avancée méthodologique.|0|1
71|Après quelques décennies de mise en œuvre d’infrastructures « égocentrées », les lieux de la mobilité et des échanges sont devenus l’objet d’une attention nouvelle, et nous avons été conviés à ce grand chantier de recomposition et de redistribution de l’espace public à l’occasion du projet du tramway de Caen.|1|1
35|Au-delà de l’écriture architecturale, ce projet avait pour autre vertu de stabiliser et de valoriser un espace habité très particulier, celui des féodalités de l’industrie du XIXe siècle.|1|1
173|C’est pour moi le niveau pertinent pour rendre compréhensible et opérationnelle une démarche de développement durable tout en proposant de nouvelles formes urbaines.|1|1
53|Au cours d’un raisonnement, les problématiques peuvent changer de nature, et réorienter le projet dans des directions non prévisibles a priori.|0|1
102|Et j’ai toujours été très méfiant vis-à-vis du slogan ambigu du « retour à la ville » qui ne rendait pas compte de cette situation urbaine nouvelle.|0|1
51|Ce qui est peu usuel pour des pratiques professionnelles orientées vers la permanence et la maîtrise du projet urbain ou alors vers les grandes généralités de la planification.|1|1
8|Cette époque se conclut par le concours d’Évry 1, alors seul véritable débat urbain dans un contexte dominé par les rêves d’une ville globale et par les dérives de l’industrialisation du bâtiment.|0|0
34|Mais l’offre nouvelle d’un loft social, inimaginable à l’époque, semblait une forme légitime de réappropriation de l’espace.|1|1
182|Ce déplacement des problématiques impose aussi une révision des modes de conception et de représentation du projet.|0|1
91|La reconquête des boulevards du XVIIIe siècle à Chartres est un autre exemple d’harmonisation urbaine utilisant comme levier la transformation d’une infrastructure.|1|1
88|La zone d’influence d’un tramway couvre 500 hectares environ et l’effet de levier sur le renouvellement urbain est considérable.|1|1
38|La question de l’usine n’est plus au centre du débat et l’avenir de ce quartier dépend avant tout de la qualité de sa desserte multimodale.|1|1
44|La capitalisation d’expérience faite pendant ces années consacrées à la reconversion n’a pas été linéaire ou chronologique.|1|1
83|À Caen et à Hérouville-Saint-Clair, la situation s’y prêtait par la diversité des lieux traversés sur 13 kilomètres.|0|1
128|Cela exprime les vertus, mais aussi les limites, d’un urbanisme de valorisation capable de générer ensuite des développements contradictoires en s’éloignant parfois de la culture qu’il voulait porter.|1|1
133|Pour la Porte-Jeune à Mulhouse, c’est l’articulation entre la tour – construite par Daniel Spoerri comme un symbole de l’Europe et qui reste un bâtiment exemplaire, mais mal aimé – un quartier des années 1960, le centre-ville historique et la station de tram-train qui permet de composer un espace inédit.|1|1
37|Vingt ans plus tard, à quelques centaines de mètres de là, c’est le site de l’Union à Roubaix qu’il s’agit de transformer sur 70 hectares inscrits dans les traces du parcellaire industriel.|1|1
20|L’état d’esprit de cette époque ne me semble pas étranger au retard que nous avons pris sur les questions environnementales.|0|1
118|Comment reconstruire en dix ans les bases d’un grand paysage sur les traces de l’industrie, ancrer ce projet dans la proximité par quatre-vingt-dix points de développement, et conduire cette démarche comme un festival de l’urbanisme ?|1|1
223|Ce dernier est considéré comme un prétexte ou une réalité faible et assoupie qui va être révélée et réveillée par le projet.|0|1
13|On ne dira jamais assez aux jeunes architectes l’importance des premières orientations et de la première œuvre qui engagent, bien plus qu’on l’imagine, une vie professionnelle – une vie, en somme.|0|1
211|À ce niveau peut se définir l’espace public de la ville contemporaine (interprété au sens large) et s’il fallait un seul mot pour le qualifier, c’est celui d’espace « fluide » qui s’imposerait pour moi.|1|1
12|En fait, je n’ai jamais été «moderne » – ce qui a influencé ma vision ultérieure de la ville.|1|0
4|L’urbanisme colonial correspond aussi à un jalon de mon parcours professionnel quand après mes études à l’École spéciale d’architecture, encore dominée, en ces années d’avant Mai 68, par l’ombre de Henri Prost, j’ai hérité à vingt-deux ans du statut de chef de service de l’Urbanisme et de l’Habitat à la préfecture de Pointe-Noire, belle ville portuaire du Congo- Brazzaville.|0|0
189|Je voudrais aussi récuser l’idée fort répandue que l’action urbaine ne peut se concevoir que dans la durée.|1|0
123|Dans un même temps, sur le même site, le gazomètre était transformé en un lieu d’exposition devenu célèbre par l’intervention de Christo lors de son ouverture, et surtout, plus récemment, par la mise en place de l’une des plus belles vidéo-installations de Bill Viola.|1|1
43|Telle est l’ambiguïté des Trente peu Glorieuses que nous venons de vivre – une époque sans doute confuse et peu propice aux grandes idéologies urbaines, dont les conséquences seront pourtant beaucoup plus essentielles pour l’avenir des villes que celles des années de croissance.|1|0
202|Si la question de la mémoire semble la mieux identifiée dans nos pratiques urbaines, à y regarder de plus près, notre mode de pensée reste pourtant dominé par la doctrine moderne qui a isolé le développement (n’hésitant pas à se référer à l’idéologie de la table rase) de la « sanctuarisation » des valeurs patrimoniales.|1|1
122|Ce projet est un projet d’architecture, mais une architecture à résonance urbaine, dont le contenu s’inscrit dans le cadre plus large d’une vision territoriale.|1|1
90|C’est ce que nous avons proposé à Seraing en Belgique pour structurer l’idée de corridors de développement dans le bassin industriel.|1|1
54|Elle n’est possible que dans le cadre d’équipes de projet regroupant en temps réel le politique, l’opérationnel et le conceptuel.|0|1
127|D’autres grands développements ont été ensuite réalisés hors du cadre de l’IBA dont le O’Centro, l’un des plus grands centres commerciaux d’Europe.|1|1
31|C’est une distinction essentielle car c’est au niveau de la valeur de localisation que s’effectuent naturellement les ruptures territoriales et que, paradoxalement, l’urbanisme peut devenir un facteur aggravant de ces phénomènes en apportant la richesse économique mais aussi conceptuelle là où elle existe déjà.|1|1
97|Les hypothèses de la réparation|1|1
64|Cette légèreté de ton ne signifie en rien que l’analyse a été négligée, mais qu’elle a été ciblée de façon synthétique pour vérifier ou conforter ces hypothèses de travail.|0|1
50|Les stratégies spatiales, qui sont de notre responsabilité, ne peuvent être conçues que comme des projets ouverts bâtis autour d’un ensemble de lignes de forces et d’invariants soigneusement sélectionnés autour desquels le projet pourra évoluer.|0|1
164|Mais je n’aurais pas abordé ce défi sans un point de vue préalable, l’idée d’une inversion du regard qui consistait à regarder la ville-centre depuis l’extérieur, pour abolir l’idée d’extension par cercles radioconcentriques et jeter les bases d’une ville-territoire organisant de nouveaux liens entre les communes.|1|1
158|La possibilité, je peux même dire la chance, de pouvoir mettre de l’ordre dans cet ensemble et de mener un premier essai de synthèse m’a été offerte par l’expérience du schéma de cohérence territoriale (SCOT) de Montpellier.|0|1
153|C’est la phase postolympique qui était l’enjeu central, sans pourtant pouvoir la concevoir entièrement au regard du statut juridique ambigu de cet espace en remblai, partagé entre trois communes.|1|1
93|Ce projet peut devenir alors le déclencheur d’un vaste programme de modernisation des équipements collectifs publics ou privés.|1|1
212|Une adéquation qui conjugue une réalité physique – la fragmentation –, une pratique – la mobilité – et une aspiration – le contact avec la nature.|0|1
105|C’est la démarche entreprise à Metz-Borny où l’enjeu consiste à réinstaller une pièce urbaine exemplaire conçue par Jean Dubuisson dans un territoire de 200 hectares, accueillant plus de 16000 habitants.|1|1
16|Cela à partir d’un tronc commun issu des techniques de la reconversion, pour constituer ensuite les bases de ce que j’appellerais un « urbanisme de valorisation » qui décrit la façon de s’installer dans des territoires non stabilisés, mais dotés d’une longue histoire pour accompagner leur mutation.|1|1
203|À l’échelle territoriale, c’est un concept défensif inopérant quand il s’agit de penser de nouveaux modes de développement.|1|1
132|À Dunkerque, au Havre, à Saint-Nazaire dans des projets liés à la reconquête des zones portuaires mais aussi à Aix-en-Provence, Strasbourg ou encore Mulhouse, ils sont conçus comme des assemblages où il faut croiser les bonnes hypothèses aux bons endroits dans des équilibres souvent précaires.|1|1
238|Construire une culture de l’espace qui nous soit propre en concevant cette tâche comme la part visible d’un grand projet environnemental est sans doute le chantier urbain des prochaines décennies.|1|1
126|Cela a permis de recréer une culture urbaine et de donner des rythmes propres à chaque projet – un dispositif dans lequel toute une population a retrouvé sa fierté et le goût du projet urbain.|1|1
33|Transformer une grande filature en logements n’était pas une évidence.|1|1
167|Cette démarche était conçue comme la base d’un plan de lutte contre l’étalement urbain.|1|1
94|Constituer des chaînes d’actions en apportant une valeur ajoutée à chacun des investissements réalisés est un premier objectif.|0|1
213|Dans la ville européenne, l’espace fermé n’est vraiment reconnu qu’au titre de l’histoire : une forme urbaine stabilisée et patrimoniale tirant sa valeur de sa rareté et de son caractère « non renouvelable ».|1|1
180|Comment peut-on opposer le temps long au temps court, la grande échelle au projet localisé, la ville visible à la ville invisible ou le public au privé?|1|1
151|Mon raisonnement fut simple: si les Jeux étaient le déclencheur possible d’un processus de transformation, ils ne donnaient ni le temps, ni les moyens, ni même la légitimité pour venir à bout d’un site côtier aussi prestigieux de 100 hectares, enclavé dans un réseau d’autoroutes.|1|1
36|En ce sens, le projet était générateur d’urbanité dans une démarche inductive qui devient maintenant un outil essentiel de production de la ville.|1|1
183|Les chaînes de la programmation, du montage opérationnel et de la formalisation fonctionnent maintenant en parallèle et chaque projet doit être conçu comme un assemblage de ces données.|0|1
59|C’est une entrée à proposer dans l’imaginaire du projet et pas seulement dans la rationalité d’un raisonnement.|0|1
87|Dans cette ville nouvelle, claire et bien dessinée, le tramway a permis de donner de l’épaisseur au centre-ville et c’est maintenant une transformation mesurée qui est menée avec comme objectif principal, après la mise en œuvre de l’intermodalité, le développement de la multifonction.|1|1
67|Si les questions liées à la déprise industrielle ont été mes premières clefs d’entrée dans l’urbanisme territorial, ce sont celles qui touchent à la mobilité qui ont changé le plus profondément ma façon de penser ces échelles d’intervention.|0|1
188|Le fait, par exemple, que les géographes ne dessinent plus est une aberration difficile à comprendre.|0|1
215|L’horizon plus que la perspective, voilà donc le facteur d’évolution le plus évident.|0|1
81|La dimension urbaine induite, toujours présentée comme prioritaire dans les concours, reste une option difficile à gérer.|0|1
114|Les cités de Metz-Borny et d’Hérouville-Saint-Clair bénéficient de remarquables valeurs de localisation et de desserte.|0|1
18|Cet intérêt pour la ville diffuse, révélée par Bernardo Secchi, fait suite en France à une sorte de passage à vide de l’urbanisme, qui s’est exprimé dans le mirage d’une ville émergente qui naîtrait spontanément des forces du marché.|1|0
142|Comme tous les pays d’Europe, mais avec un temps de retard, nous devons à présent établir des règles claires de partenariat pour faire valoir les spécificités de notre cadre de vie.|0|1
181|Dans les autres pays d’Europe mais aussi parfois en France, nos métiers s’organisent selon des modes plus mobiles et plus réactifs et je ne vois pas au titre de quelle exception nous ne serions pas concernés par ces évolutions en matière d’action et encore plus de formation.|0|1
156|En parallèle de la pratique du projet architectural et du projet urbain, ces thèmes et ces réflexions constituent ma boîte à outil méthodologique pour aborder la question territoriale.|1|1
14|J’ai pleinement la sensation d’être né sous le signe de la mutation : une histoire personnelle que je vois maintenant comme une sorte de compression dans le temps de l’histoire vraie.|0|1
175|Le jour de l’approbation du SCOT, les élus ont voté le principe d’un rattachement de l’agglomération à celle de Sète.|0|1
76|Une nouvelle façon d’aborder les questions urbaines s’est mise en place progressivement et, dans un cadre plus général, l’expérience m’a permis de dissocier une démarche d’intelligence du territoire dans laquelle le dessin est mis au service du débat d’une démarche de projet basée sur la qualité d’une écriture et sur la façon de projeter une situation dans l’avenir.|0|1
206|Selon la formule de Zaki Laïdi, nous sommes passés « d’une société de projets communs à une société de risque partagé », et ce n’est pas une mince évolution.|0|0
6|Ainsi j’ai vécu mes années 1960, en marge des mouvements de l’époque, et j’ai gardé une grande affection pour Henri Prost, Joseph Hébrard et Tony Garnier, Grands Prix de Rome du début du siècle qui ont, dans une époque ambiguë et chacun à leur manière, jeté les bases de nombreuses villes aimées : Thessalonique, Casablanca, Hanoi, etc.|0|0
224|Pour preuve, on peut constater en amont du projet l’appel systématique à des images de référence qui pour être intelligibles renvoient à l’« imaginaire généralisé » dont parlait Roland Barthes.|0|1
205|Cette relation entre une démarche défensive et une valeur de projet est encore plus évidente pour l’environnement, autre valeur partageable.|0|1
155|C’est ni plus ni moins ce qui a été fait à partir d’une hypothèse de travail hautement improbable, mais qui illustre bien la puissance d’un phénomène événementiel.|0|1
146|Par la force des choses, nous sommes entrés dans une société du prétexte, mais comment faire pour que l’événement devienne projet au-delà de ce prétexte ?|0|0
169|Mais ce n’est pas une injonction, c’est la résultante d’une alternative urbaine qu’il a fallu construire.|0|1
84|Sur la base de cette analyse, les Villes nous ont confié une série d’études urbaines préventives.|0|1
19|Dans ces temps « sauvages et incertains » selon la formule de l’époque s’ouvrait sans doute un formidable laboratoire de formes architecturales, la question des territoires urbains était aussi largement laissée de côté.|0|0
138|Ces projets concédés sont passés des enjeux de charges foncières à ceux de l’architecture et maintenant de l’urbanisme, et nous sommes devenus dans ce domaine aussi des médiateurs naturels entre l’intérêt public et l’investissement privé.|0|1
15|Dans ce parcours professionnel, je suis passé d’une position architecturale aux logiques du projet urbain et aux problématiques plus larges d’un urbanisme stratégique.|1|1
129|C’est le problème complexe que l’on rencontre dès que l’on étend le champ de l’urbanisme hors des rentes de situations naturelles qui constituent le pain blanc des projets urbains contemporains.|1|1
187|Mais dessiner une stratégie, un concept, une matrice urbaine ou un projet sont des responsabilités différentes qui demandent à être clarifiées et partagées.|0|1
110|Dans un tel processus, ce n’est pas la reconstitution du parc de logements qui est au cœur du projet – elle est traitée au contraire comme un enjeu d’agglomération –, mais bien le volet socio-économique qui me semble beaucoup plus essentiel pour l’avenir de ce quartier.|1|1
130|Autre outil de structuration, le commerce redevient l’allié de la ville en y proposant de nouveaux points d’intensité.|0|1
193|Les IBA allemands sont des structures limitées à une durée de vie de dix ans.|0|1
157|Ils composent un « cadavre exquis » complété au fil du temps et des expériences autant qu’un état des lieux de la commande – seul principe de réalité dans une pratique privée dont le projet est le moteur, même s’il n’est pas la finalité.|0|1
