phrase_id,balise_lieu_obj,balise_lieu_loc,balise_act,balise_doc,balise_perc,balise_tps,balise_dyn,phrase
49,,,,,,, d' avoir délimité des périmètres d' agglomération ,"L'un de ses nombreux mérites fut  d' avoir délimité des périmètres d' agglomération  afin d' assurer une meilleure utilisation du sol et d' avoir sauvegardé des espaces libres ou boisés , trop longtemps livrés à la cupidité des lotisseurs . "
50,,,,d' importants programmes de logements,,," La démolition des anciennes fortifications de la Capitale ,"," La démolition des anciennes fortifications de la Capitale , achevée en 1930 , et la constructiond' importants programmes de logements, tant sur cet emplacement que sur celui de l' ancienne , zone ,, ont définitivement effacé les traces de la dernière enceinte qui séparait encore la ville de sa banlieue. "
51,,,,,,, s'agrandit ;,Le problème de PARIS n'est plus dès lors celui d' une seule ville qui  s'agrandit ; 
52,,,,,,, s'étend sur 35 à 40 km de diamètre ,c'est le problème d' une vaste agglomération qui  s'étend sur 35 à 40 km de diamètre  et compte plus de 7 millions d' habitants . 
53,,,,,,," Agglomération géante au centre d' une région de plus de 100 km de diamètre ,"," Agglomération géante au centre d' une région de plus de 100 km de diamètre , où le caractère rural est le même que sur l' ensemble du territoire , mais où , à chaque instant , se marquent profondément le voisinage et l' attraction de PARIS . "
54,,,,,,, d' aménagement urbain ,"Cependant , aujourd'hui , aux problèmes  d' aménagement urbain  proprement dit s'ajoutent des problèmes d' aménagement du territoire où dominent les questions économiques et sociales , où l' équipement prend une place prépondérante et dont l' importance veut qu'y participent , non seulement PARIS et sa Région , mais la Francetout entière . "
55,,,,du nouveau plan d' aménagement et d' <lieu type,,, d' une politique d' aménagement de l' ensemble du territoire national ,"En plaçant dans le cadre  d' une politique d' aménagement de l' ensemble du territoire national  les étudesdu nouveau plan d' aménagement et d' =obj>organisation générale de la Région Paris ienne , dressé par ailleurs en étroite liaison avec le plan directeur d' urbanisme de PARIS , en hâtant leur conclusion , et en approuvant enfin le 6 août dernier ce nouveau plan , le Gouvernement du Général de Gaulle a marqué une nouvelle et importante étape dans l' Histoire de Paris et de sa Région. "
56,,,,,,, chasses impériales ,Carte dite des  chasses impériales  Levée et dressée de 1764 à 1773 préambule 
58,,,,,,, le quart en moyenne des richesses et des activités nationales .,"PARIS et sa Région groupent près du cinquième de la population française ,  le quart en moyenne des richesses et des activités nationales . "
59,,,,,,, du développement considérable de la population de la Région Parisienne ,"Les différentes fonctions de PARIS , capitale politique , administrative , culturelle , économique de la France sont à l' origine  du développement considérable de la population de la Région Parisienne  et du déséquilibre profond existant entre cette Région et le reste du territoire . "
60,,,,d' un plan national d' aménagement du territoire,,, Rétablir cet équilibre , Rétablir cet équilibre  est l' un des objectifsd' un plan national d' aménagement du territoire. 
61,,,,,,, L'organisation et l' aménagement de la Région Parisienne ," L'organisation et l' aménagement de la Région Parisienne  sont aussi , en raison de l' importance du problème parisien , des , affaires d' État , car elles intéressent la Nationtout entière . "
63,,,,,,,Les tâches multiples de construction et d' équipement ,"Les tâches multiples de construction et d' équipement  exigent , pour être conçues et réalisées dans l' ordre et l' harmonie , qu'une politique et une volonté d' aménagement et d' organisation soient affirmées et arrêtées. "
64,,,,le décret n° 58-1463 du 31 décembre 1958,,," ces tâches sont particulièrement lourdes et complexes ,","Dans la Région Parisienne où  ces tâches sont particulièrement lourdes et complexes ,le décret n° 58-1463 du 31 décembre 1958a prescrit que seraient établis : 1. "
65,,,,Un plan  d' aménagement et d' <lieu type,,, d' aménagement et d' =obj>organisation générale de la région parisienne ;,Un plan  d' aménagement et d' =obj>organisation générale de la région parisienne ; 2. 
66,,,,Des plans directeurs  d' urbanisme intercommunaux  portant chacun sur une fraction géographique de la région ;,,, d' urbanisme intercommunaux ,Des plans directeurs  d' urbanisme intercommunaux  portant chacun sur une fraction géographique de la région ;3. 
69,,,,,,," l' évolution démographique et économique prévue pour cette région , les principes généraux qui devront guider l' action des pouvoirs publics et servir de base à l' élaboration des plans directeurs d' urbanisme intercommunaux.","Le plan d' aménagement et d' organisation générale de la région parisienne définit , dans le cadre de  l' évolution démographique et économique prévue pour cette région , les principes généraux qui devront guider l' action des pouvoirs publics et servir de base à l' élaboration des plans directeurs d' urbanisme intercommunaux. "
71,,,,,,, une évolution du nombre des habitants et des possibilités d' emploi ,Les principales zones dans lesquelles doit être envisagée  une évolution du nombre des habitants et des possibilités d' emploi  et l' ordre de grandeur de cette évolution ; 2 . 
72,,,,,,, Les transformations à apporter ," Les transformations à apporter  en vue de satisfaire à cette évolution aux divers réseaux de communication , d' énergie , d' adduction d' eau et d' assainissement ; 3 . "
73,,,,,,, devront ,"Les zones où  devront  être concentrés , groupés ou créés les différents services publics ; 4 . "
74,,,,,,, Les zones à protéger , Les zones à protéger  au titre de l' agriculture ou des espaces verts . 
75,,,,,,, tant que de besoin ,Il précise en  tant que de besoin  : 1 . 
76,,,,,,, l' urbanisation ,Les secteurs dont  l' urbanisation  peut être poursuivie ou entreprise ; 2 . 
77,,,,,,, seront implantées les activités ,"Les secteurs où  seront implantées les activités  dont le maintien , l' extension ou la création seraient autorisés dans la région parisienne ; "
80,,,,,,, les parcs urbains à aménager ou à créer ,"Les zones qui devront faire l' objet de mesures de protection générale , ainsi que  les parcs urbains à aménager ou à créer  ; 5 . "
81,,,,,,, constructions .,"Les règles générales intéressant le mode d' occupation du sol et , éventuellement , les conditions générales d' implantation et de hauteur des  constructions . "
82,,,,,,, organisation ,"Ainsi est né le présent projet de Plan qui est essentiellement un document administratif de base , n'ayant nullement l' ambition de dessiner le PARIS de l' AN 2 . 000 , mais cherchant simplement à mieux poser certains problèmes , à affirmer une volonté d' aménagement et d' organisation  et à définir un cadre d' action pour les prochaines années . "
83,,,,,,, les options immédiatement nécessaires .,Il fait le point actuel des études et évoque  les options immédiatement nécessaires . 
85,,,,,,, les cinq cantons Sud du département de l' Oise .,"La Région Parisienne comprend les trois départements de la Seine , de Seine -et- Oise et de Seine-et-Marne , ainsi que  les cinq cantons Sud du département de l' Oise . "
87,,,,,,, 13 . 000 km² qui englobe la plus grande partie de l' Ile de France .,Elle couvre une superficie de  13 . 000 km² qui englobe la plus grande partie de l' Ile de France . 
88,,,,,,, n'a pas changé ,Sa situation administrative  n'a pas changé  depuis le début du XIXe siècle . 
89,,,,,,, Le Devenir de PARIS , Le Devenir de PARIS  nécessite des options importantes qui demandent des études approfondies . 
90,,,,,,," , Devenir de PARIS ,","Cependant , dans le monde terriblement mouvant qui est le nôtre , la définition d' une politique du  , Devenir de PARIS , impose que soient effectués certains choix de grande importance . "
91,,,,,,, des études approfondies menées avec des moyens scientifiques modernes .,"Or , de telles options ne sont possibles qu'après  des études approfondies menées avec des moyens scientifiques modernes . "
92,,,,,,, lieu type=obj>l' institut lieu> d' Aménagement et d' Urbanisme de lieu type=obj>la Régionlieu> Parisienne ,lieu type=obj>Ces études seront entrepriseslieu> par  lieu type=obj>l' institut lieu> d' Aménagement et d' Urbanisme de lieu type=obj>la Régionlieu> Parisienne  que le Gouvernement vient de créer . 
93,,,,,,, un avenir plus lointain .,"Lorsqu'elles seront achevées , elles autoriseront des prévisions plus ambitieuses en se projetant sur  un avenir plus lointain . "
94,,,,Le Plan d' Aménagement et d' Organisation Générale,,, d' une action coordonnée.,Le Plan d' Aménagement et d' Organisation Généralede la Région Parisienne doit constituer le cadre  d' une action coordonnée. 
95,,,,Le Plan <dyn,,,,"Le Plan > d' Aménagement et d' Organisation Générale de la Région Parisienne doit avoir le caractère d' un Plan Directeur qui — au terme de la procédure d' examen — engagera , tel qu'il sera en définitive arreté ( 1 ), tous les Ministères et les collectivités intéressés  dans une action coordonnée et précise. "
96,,,,,,," les réalisations nouvelles ,","Il constituera un cadre dans lequel devront se placer toutes  les réalisations nouvelles , tant en matière de construction que d' équipement , poursuivies par les Services Publics ou les particuliers . "
98,,,,Par décret pris sur le rapport des Ministres de la Construction,,," l' intérieur , des Finances et des Affaires Économiques , des Travaux Publics et des Transports.","Par décret pris sur le rapport des Ministres de la Construction, de  l' intérieur , des Finances et des Affaires Économiques , des Travaux Publics et des Transports. "
99,,,,Le Plan <dyn,,,,Le Plan > d' Aménagement et d' Organisation Générale de la Région Parisienne  doit tenir compte de certaines évolutions. 
100,,,,Le Plan <dyn,,,,"Le Plan > d' Aménagement et d' Organisation Générale de la Région Parisienne  doit tenir compte de la situation actuelle , mais aussi des prévisions que l' on peut faire , dans l' état actuel de nos connaissances , sur la population future de cette région et l' évolution des conditions de la vie moderne. "
103,,,,,,," d' exécution suffisante , assurer la coordination indispensable ","Il doit , tout en présentant des possibilités d' adaptation et une souplesse  d' exécution suffisante , assurer la coordination indispensable  dans les divers domaines , éviter les contradictions et la dispersion des efforts . "
105,,,,Le Plan <dyn,,,,"Le Plan > d' Aménagement et d' Organisation Générale de la Région Parisienne est destiné à remplacer le Projet d' Aménagement dressé conformément à la loi du 14 mai 1932 , pour une Région Parisienne limitée à l' époque à un périmètre tracé approximativement à 35 km autour de Notre-Dame et étendu vers le Nord à une partie du département de l' Oise. "
106,,,,par décret,,," les limites de la Région Parisienne , depuis le 28 août 1941 , englobent la totalité des départements de Seine-et-Oise et de Seine-et-Marne.","Ce projet , approuvépar décretle 22 juin 1939 , avait été mis en révision dès 1944 , cependant que  les limites de la Région Parisienne , depuis le 28 août 1941 , englobent la totalité des départements de Seine-et-Oise et de Seine-et-Marne. "
107,,,,,,, son extension ,"Les premières études de révision du projet de 1939 et de  son extension  aux nouvelles limites de la Région Parisienne , firent l' objet d' une prise en considération le 12 janvier 1956 par M . le Ministre de la Reconstruction et du Logement . "
109,,,,du décret du 31 décembre 1958,,," le projet pris en considération ,","Indépendamment des dispositions réglementaires résultantdu décret du 31 décembre 1958, et rappelées ci-dessus , le présent document s'inspire des observations présentées par les Conseils Généraux des départements de la Seine , de Seine -et- Oise , de Seine-et-Marne et de l' Oise , dans leurs délibérations de 1956 et 1957 sur  le projet pris en considération , ainsi que des observations présentées en Octobre 1959 par le Conseil Municipal de PARIS sur le Plan Directeur d'Urbanisme de la Ville de PARIS. "
110,,,,,,," d' Aménagement de la Région Parisienne ,","Il s'inspire également des nombreux avis émis par le Comité  d' Aménagement de la Région Parisienne , présidé par M . Henry PUGET , Conseiller d' État . "
111,,,,,,," l' aménagement de la Région Parisienne ,","Il tient compte de l' avis formulé par le Conseil Économique sur  l' aménagement de la Région Parisienne , au cours de sa séance du 10 mars 1959 . "
112,,,,,,," la Région Parisienne ,","Enfin , il se conforme aux décisions relatives à  la Région Parisienne , prises par le Gouvernement au cours de récents Conseils Interministériels . "
114,,,,,,, l' Aménagement de la Région Parisienne  ,"Le Plan a été élaboré par M . le Préfet Marcel DIEBOLT , Commissaire à la Construction et à l' Urbanisme pour la Région Parisienne  avec la collaboration du Service de  l' Aménagement de la Région Parisienne   sous la direction de M . Pierre GIBEL , Contrôleur Général , Chef du Service , et avec la participation des Préfets des départements de la Région Parisienne  et le concours des Services Publics dépendant des différents Départements Ministériels . "
116,,,,,,," les prochaines années ,","En raison des dispositions et des engagements qu'il comporte pour  les prochaines années , un tel document doit être soumis à une large et complète consultation des représentants de la population , des collectivités et des divers organismes les plus qualifiés . "
117,,,,du Décret n° 58-1463 du 31 décembre 1958,,," l' évolution de la conjoncture , justifient notamment une nouvelle consultation , avant son approbation , des grandes collectivités intéressées , c'est-à-dire : la Ville de PARIS et les quatre départements qui composent la Région Parisienne ","Sa présentation nouvelle , en fonction des dispositionsdu Décret n° 58-1463 du 31 décembre 1958et les modifications qui y ont été apportées pour tenir compte de  l' évolution de la conjoncture , justifient notamment une nouvelle consultation , avant son approbation , des grandes collectivités intéressées , c'est-à-dire : la Ville de PARIS et les quatre départements qui composent la Région Parisienne  ( Seine , Seine -et- Oise , Seine-et-Marne et Oise). "
118,,,,le Plan,,, d' Aménagement et d' Organisation Générale de la Région Parisienne.,Ce que comprendle Plan d' Aménagement et d' Organisation Générale de la Région Parisienne. 
119,,,,,,," les principes de solutions souhaitables ,","Après avoir rappelé quelques considérations générales et les données des principaux problèmes , le présent rapport expose  les principes de solutions souhaitables , compte-tenu des diverses hypothèses qui peuvent être envisagées . "
120,,,,,,," tenant compte des possibilités locales , un certain nombre de dispositions .","Il propose ensuite , en  tenant compte des possibilités locales , un certain nombre de dispositions . "
121,,,,Le Plan <dyn,,,,Le Plan > d' Aménagement et d' Organisation Générale de la Région Parisienne  comprend les documents suivants : 1. 
122,,,,Un plan schématique général indiquant pour  l' agglomération et pour la partie extérieure à celle-ci  la structure souhaitable et possible dans l' avenir ;,,, l' agglomération et pour la partie extérieure à celle-ci ,Un plan schématique général indiquant pour  l' agglomération et pour la partie extérieure à celle-ci  la structure souhaitable et possible dans l' avenir ;2. 
123,,,,,,, l' ensemble de la Région ;,Un plan directeur constitué d' un atlas de cartes à l' échelle du 1/50 . 000 de  l' ensemble de la Région ; 
125,,,,,,, constructions .,Un règlement comportant des règles générales intéressant le mode d' occupation du sol et les conditions générales d' implantation et de hauteur des  constructions . 
126,,,,Le plan,,, l' action des Pouvoirs Publics et des particuliers au cours des prochaines années.,Le planfigure avec précision les opérations qui paraissent devoir être retenues dès maintenant pour guider  l' action des Pouvoirs Publics et des particuliers au cours des prochaines années. 
127,,,,,,, l' avenir de la Région ,"Tout en permettant de donner une solution immédiate aux problèmes qui peuvent se poser pendant ce délai , il réserve les possibilités plus vastes nécessaires à  l' avenir de la Région  et qui seront définitivement arrêtées en fonction des études de l' Institut . "
129,,,,,,, 18 annexes techniques complémentaires ,"En outre , sont jointes à ces documents  18 annexes techniques complémentaires  ( 1 ). "
131,,,,dans le Plan Directeur proposé,,," Départements Ministériels intéressés , elles font le bilan des propositions coordonnées qui ont pu être arrêtées ,","Établies avec le concours , ou en étroite liaison avec les Services Publics dépendant des différents  Départements Ministériels intéressés , elles font le bilan des propositions coordonnées qui ont pu être arrêtées , en accord avec ces Services ,dans le Plan Directeur proposé. "
133,,,,,,, Circulation et stationnement .,Ces annexes sont les suivantes : A -  Circulation et stationnement . 
150,,,,,,, d' un atlas de la Région Parisienne ,les annexes N et O sont accompagnées chacune  d' un atlas de la Région Parisienne  comprenant 33 cartes à l' échelle du 1/50. 000e . 
151,,,,,,, ces annexes ont été approuvé le 6 Août 1960 .,15 de  ces annexes ont été approuvé le 6 Août 1960 . 
152,,,,Le plan,,, des plans inter-communaux et de détail.,Le plansera précisé par  des plans inter-communaux et de détail. 
153,,,,,,, Plans Directeurs d' Urbanisme intercommunaux ,"Dans le cadre ainsi tracé , les  Plans Directeurs d' Urbanisme intercommunaux  et les Plans de détail traduiront de façon plus précise les principes et directives générales en résultant . "
154,,,,,,, seront mis au point en 1960 et 1961 ( en ce qui concerne les Plans intercommunaux ),"Ces plans  seront mis au point en 1960 et 1961 ( en ce qui concerne les Plans intercommunaux ) en liaison étroite avec les représentants qualifiés des communes intéressées , et ne seront approuvés qu'après une enquête publique . "
155,,,,,,, certaines ,"Si  certaines  opérations à long terme , bien que souhaitables , n'ont pu être étudiées et matérialisées dès à présent avec précision , leurs intentions nettement affirmées permettront de prendre toutes dispositions pour qu'elles ne soient pas compromises et puissent ainsi être réalisées le moment venu , une fois effectuées les études nécessaires . "
158,,,,,,," 1er janvier 1960 , la Région Parisienne ","Au  1er janvier 1960 , la Région Parisienne  a atteint le chiffre de 8 . 400 . 000 habitants . "
159,,,,,,, une agglomération continue de 7 . 200 . 000 habitants .,PARIS et sa banlieue constituent en son centre  une agglomération continue de 7 . 200 . 000 habitants . 
160,,,,,,, l' agglomération parisienne représente actuellement 16 % de la population totale du pays .,"Comme la population française à cette date est évaluée à 45 . 350 . 000 habitants ,  l' agglomération parisienne représente actuellement 16 % de la population totale du pays . "
161,,,,,,, s'est ,"Depuis 1954 , date du dernier recensement , elle  s'est  accrue de plus de 800 . 000 habitants ! "
162,,,,,,," la plus grande ville de la France , sa Capitale administrative , politique et culturelle , c'est aussi en moyenne le quart des activités et des richesses du territoire national .","PARIS n'est pas seulement et de loin  la plus grande ville de la France , sa Capitale administrative , politique et culturelle , c'est aussi en moyenne le quart des activités et des richesses du territoire national . "
163,,,,,,, l' action des hommes ,"Cette importance exceptionnelle se justifie sans doute par des conditions géographiques excellentes , mais aussi par  l' action des hommes  au cours des siècles . "
164,,,,,,, la centralisation routière et ferroviaire ont été des éléments de convergence des activités nationales ,"Le caractère très centralisé de l' État sous tous les régimes ,  la centralisation routière et ferroviaire ont été des éléments de convergence des activités nationales  vers PARIS . "
165,,,,,,, La concentration industrielle autour de la Capitale à partir du XIXe siècle a confirmé et accéléré ce mouvement , La concentration industrielle autour de la Capitale à partir du XIXe siècle a confirmé et accéléré ce mouvement  qui atteint actuellement une amplitude encore inconnue jusqu'ici ( 1 ). 
169,,,,,,, le rythme d' accroissement ,"Si  le rythme d' accroissement  de ces dernières années se poursuivait , la Région Parisienne atteindrait et dépasserait même le chiffre de 10 . 000 . 000 d' habitants en 1970 et son agglomération centrale celui de 8 . 500 . 000 , aggravant encore le déséquilibre très sensible existant déjà entre l' ensemble de la Nation et la Capitale . "
