phrase_id|balise_lieu_obj|balise_lieu_loc|balise_act|balise_doc|balise_perc|balise_tps|balise_dyn|phrase
63.0||||||| l' imaginaire du projet |C'est une entrée à proposer dans  l' imaginaire du projet  et pas seulement dans la rationalité d' un raisonnement . 
64.0||||||| des projets stratégiques ,|Enfin , en travaillant sur  des projets stratégiques , j'ai pu constater à quel point l' urbanisme peut s'épuiser dans l' analyse , en laissant souvent le sentiment dangereux que le sujet a ainsi été traité . 
66.0||||||| l' analyse en matière urbaine |Faute d' une véritable orientation de recherche ,  l' analyse en matière urbaine  devient vite coûteuse et vaine . 
67.0||||||| d' addition de logiques sectorielles |Sans point de vue transversal , elle favorise aussi un principe  d' addition de logiques sectorielles  qui se constitue ensuite en mode d' action . 
69.0||||||| développements ,|Par goût de l' autodérision qui fait parfois défaut en France , la première , celle du débat et de l' analyse , est dénommée , pipo , et la seconde , celle des  développements , porte le nom de , prio , comme priorité . 
70.0||||||| l' analyse a été négligée ,|Cette légèreté de ton ne signifie en rien que  l' analyse a été négligée , mais qu'elle a été ciblée de façon synthétique pour vérifier ou conforter ces hypothèses de travail . 
71.0||||||| constituons ainsi des chaînes de réflexions et d' actions dans une démarche , arborescente |Nous  constituons ainsi des chaînes de réflexions et d' actions dans une démarche , arborescente  ,. 
72.0||||||| l' urbanisme devient un travail d' investigation où le technique et l' économique nourrissent des hypothèses spatiales .|À partir d' un tronc commun et de grandes orientations validées ,  l' urbanisme devient un travail d' investigation où le technique et l' économique nourrissent des hypothèses spatiales . 
74.0||||||| la déprise industrielle |Si les questions liées à  la déprise industrielle  ont été mes premières clefs d' entrée dans l' urbanisme territorial , ce sont celles qui touchent à la mobilité qui ont changé le plus profondément ma façon de penser ces échelles d' intervention . 
75.0||||||| se construise une ville |Que chaque habitant quotidiennement  se construise une ville  à la carte à partir de ses déplacements , de ses pratiques et de son imaginaire est une idée bien déstabilisante pour les urbanistes . 
76.0||||||| La ville de la proximité , profondément ancrée dans notre vécu , et la ville de la distance , qui n'était pas celle du quotidien , en dehors des habitudes programmées des déplacements pendulaires , se confondent de plus en plus .| La ville de la proximité , profondément ancrée dans notre vécu , et la ville de la distance , qui n'était pas celle du quotidien , en dehors des habitudes programmées des déplacements pendulaires , se confondent de plus en plus . 
77.0||||||| Cette réalité vécue n'est pas pour autant directement exploitable , car pour avancer dans la réflexion | Cette réalité vécue n'est pas pour autant directement exploitable , car pour avancer dans la réflexion  il faut avoir accès , par le projet , à un monde des transports dont nous étions exclus , du moins tant que la vitesse est restée au centre des problématiques . 
78.0||||||| ce grand chantier de recomposition et de redistribution de l' espace public |Après quelques décennies de mise en œuvre d' infrastructures , égocentrées ,, les lieux de la mobilité et des échanges sont devenus l' objet d' une attention nouvelle , et nous avons été conviés à  ce grand chantier de recomposition et de redistribution de l' espace public  à l' occasion du projet du tramway de Caen . 
79.0||||||| d',embellissement,.|Notre mission portait alors de façon éloquente le joli nom  d',embellissement,. 
80.0||||||| N'ayant ni compétence spécifique et moins encore une position dominante dans le processus , je me suis situé de façon empirique dans le statut du dessinateur public , utilisant avant tout le dessin sensible comme langage susceptible de compenser le caractère impératif et non négociable du dessin technique .| N'ayant ni compétence spécifique et moins encore une position dominante dans le processus , je me suis situé de façon empirique dans le statut du dessinateur public , utilisant avant tout le dessin sensible comme langage susceptible de compenser le caractère impératif et non négociable du dessin technique . 
81.0||||||| la concertation , nous avons été amenés à jouer le rôle de médiateurs du projet .|Le monde des transports étant peu préparé à  la concertation , nous avons été amenés à jouer le rôle de médiateurs du projet . 
82.0||||||| l' espace public , en naviguant entre deux écueils qui sont une forme de maladie de notre système de production des infrastructures |J'ai ainsi appris un nouveau métier , celui d' architecte de  l' espace public , en naviguant entre deux écueils qui sont une forme de maladie de notre système de production des infrastructures  : – l', esprit routier ,, développé dans les années 1970 à partir d' un jugement faussé par l' obsession de la vitesse jusqu'à oublier les règles élémentaires du rapport à la ville ; 
83.0||||||| modernisation ou d' embellissement ,|– le goût de la surformalisation qui , sous couvert de  modernisation ou d' embellissement , a dénaturé un grand nombre de lieux simples qui ne demandaient qu'un peu d' intelligence . 
84.0||||||| les questions urbaines |Une nouvelle façon d' aborder  les questions urbaines  s'est mise en place progressivement et , dans un cadre plus général , l' expérience m'a permis de dissocier une démarche d' intelligence du territoire dans laquelle le dessin est mis au service du débat d' une démarche de projet basée sur la qualité d' une écriture et sur la façon de projeter une situation dans l' avenir . 
85.0||||||| arbitrages politiques ,|C'est une distinction importante qui permet de resituer le débat comme une composante du projet , considéré au sens large , et qui contribue à donner un cadre aux  arbitrages politiques , qui ne soit pas centré seulement sur le mode comparatif généré par les concours . 
86.0||||||| d' initier des processus |Il s'agit bien  d' initier des processus  et pas seulement de choisir des projets . 
88.0||||||| un projet déclencheur |Qu'un investissement aussi important qu'un tramway soit conçu comme  un projet déclencheur  semble aller de soi . 
89.0||||||| pour objectif premier de déplacer des personnes .|Mais le monde des transports a  pour objectif premier de déplacer des personnes . 
90.0||||||| La dimension urbaine induite ,| La dimension urbaine induite , toujours présentée comme prioritaire dans les concours , reste une option difficile à gérer . 
91.0||||||| du développement urbain ?|Alors comment utiliser la dynamique d' un projet spécifique comme effet de levier  du développement urbain ? 
92.0||||||| la diversité des lieux traversés |À Caen et à Hérouville-Saint-Clair , la situation s'y prêtait par  la diversité des lieux traversés  sur 13 kilomètres . 
93.0||||||| d' études urbaines préventives .|Sur la base de cette analyse , les Villes nous ont confié une série  d' études urbaines préventives . 
94.0||||||| des projets qui se répondent .|Autour du fil conducteur du tramway , c'est non seulement la mobilité qui fait lien mais aussi  des projets qui se répondent . 
95.0||||||| le  Grand Projet de vil le  d' Hérouvil le |Nous poursuivons , depuis ,  le  Grand Projet de vil le  d' Hérouvil le  amorcé dans ce cadre . 
96.0||||||| une transformation mesurée |Dans cette ville nouvelle , claire et bien dessinée , le tramway a permis de donner de l' épaisseur au centre-ville et c'est maintenant  une transformation mesurée  qui est menée avec comme objectif principal , après la mise en œuvre de l' intermodalité , le développement de la multifonction . 
97.0||||||| le renouvellement urbain |La zone d' influence d' un tramway couvre 500 hectares environ et l' effet de levier sur  le renouvellement urbain  est considérable . 
98.0||||||| tout projet urbain important |À contrario ,  tout projet urbain important  devrait faire l' objet d' une , insertion préventive ,, d' un mode de transport en site propre . 
99.0||||||| corridors de développement |C'est ce que nous avons proposé à Seraing en Belgique pour structurer l' idée de  corridors de développement  dans le bassin industriel . 
100.0||||||| La reconquête des boulevards du XVIIIe siècle | La reconquête des boulevards du XVIIIe siècle  à Chartres est un autre exemple d' harmonisation urbaine utilisant comme levier la transformation d' une infrastructure . 
101.0||||||| est reconsidérée |Dans ce cas , la place de l' automobile qui  est reconsidérée  sous la forme d' un boulevard épais intégrant tout le stationnement et les services à la voiture . 
102.0||||d' un vaste programme de modernisation des équipements collectifs publics ou <dyn||||Ce projet peut devenir alors le déclencheurd' un vaste programme de modernisation des équipements collectifs publics ou > privés. 
103.0||||||| Constituer des chaînes d' actions en apportant une valeur ajoutée à chacun des investissements réalisés | Constituer des chaînes d' actions en apportant une valeur ajoutée à chacun des investissements réalisés  est un premier objectif . 
104.0||||||| une politique de renouvellement urbain ,|Dans  une politique de renouvellement urbain , l' induction est aussi une façon de susciter et d' encadrer l' initiative individuelle . 
105.0||||||| d' un projet et que j'ai mieux comprise , en Allemagne , dans le concours pour le centre de Gelsenkirchen , organisé autour de la problématique de la , ville des petits investissements ,|C'est une démarche qui doit être considérée dès l' origine  d' un projet et que j'ai mieux comprise , en Allemagne , dans le concours pour le centre de Gelsenkirchen , organisé autour de la problématique de la , ville des petits investissements , – un thème peu exploité dans nos procédures d' aménagement conçues le plus souvent autour du bilan d' équilibre des ZAC . 
106.0||||||| grands ensembles .|Les hypothèses de la réparation Autre problématique de mutation : la question récurrente des  grands ensembles . 
107.0||||||| a laissé s'installer ces cités .|J'ai toujours été étonné de l' enfermement physique , juridique , social et même conceptuel dans lequel on  a laissé s'installer ces cités . 
108.0||||||| la première régionalisation .|Une affaire de spécialistes , une monoculture , mais aussi un refus d' héritage d' une conception voulue par l' État au moment de  la première régionalisation . 
109.0||||||| une dégénérescence de la ville-centre .|Avec un peu de recul , on peut considérer ces quartiers comme le premier acte d' une ville hors les murs et non comme  une dégénérescence de la ville-centre . 
110.0||||||| retour à la ville ,|Et j'ai toujours été très méfiant vis-à-vis du slogan ambigu du ,  retour à la ville , qui ne rendait pas compte de cette situation urbaine nouvelle . 
111.0||||||| la démolition |Cela ne résout pas pour autant certaines pathologies spatiales , mais quand elle est nécessaire , cela permet de situer  la démolition  dans un contexte plus large que la simple remise en cause d' une forme urbaine . 
112.0||||plan Marshall||| la démolition |Faire de  la démolition  un acte de projet est le premier enjeu dans un cadre d' action construit comme un plan Marshall, et cette notion a un sens fort différent si on la place dans le cadre plus large d' une politique territoriale. 
113.0||||||| réinstaller une pièce urbaine exemplaire |C'est la démarche entreprise à Metz-Borny où l' enjeu consiste à  réinstaller une pièce urbaine exemplaire  conçue par Jean Dubuisson dans un territoire de 200 hectares , accueillant plus de 16000 habitants . 
114.0||||||| d' un grand ensemble isolé mais d' une pièce d' un puzzle urbain |Il ne s'agit plus pour moi  d' un grand ensemble isolé mais d' une pièce d' un puzzle urbain  formant un ensemble cohérent même très contrasté . 
115.0||||||| Construites | Construites  dans l' urgence , peuplées dans l' urgence , gérées dans l' urgence , ces cités imposent une réflexion sur le temps . 
116.0||||||| la transformation sociale .|Dans le projet de Metz , nous opposons un temps court , celui d' une feuille de route traitant les pathologies urbaines essentielles , au temps long construit comme une mosaïque de projets accompagnant  la transformation sociale . 
117.0||||||| Cinq ou six années d' un côté et une génération de l' autre .| Cinq ou six années d' un côté et une génération de l' autre . 
118.0||||||| la reconstitution du parc de logements |Dans un tel processus , ce n'est pas  la reconstitution du parc de logements  qui est au cœur du projet – elle est traitée au contraire comme un enjeu d' agglomération –, mais bien le volet socio-économique qui me semble beaucoup plus essentiel pour l' avenir de ce quartier . 
119.0||||||| d' un relais des investissements publics par le secteur privé ,|Cela rejoint , bien sûr , la nécessité  d' un relais des investissements publics par le secteur privé , une notion souvent étrangère à ces lieux encore dominés par la monoculture du logement social et de la dotation publique . 
120.0||||||| la valorisation conçu comme une démarche urbaine implique parfois des procédures de jachères ou d' occupation temporaire des sols en résistant à l' envie de finir la ville .|Le temps de  la valorisation conçu comme une démarche urbaine implique parfois des procédures de jachères ou d' occupation temporaire des sols en résistant à l' envie de finir la ville . 
121.0||||||| L'obsolescence rapide des grands ensembles | L'obsolescence rapide des grands ensembles  devrait nous inciter à un peu de modestie devant la tentation de la permanence d' un cadre physique quand il ne répond pas à une situation socio-économique stabilisée . 
122.0||||||| Les cités de Metz-Borny et d' Hérouville-Saint-Clair | Les cités de Metz-Borny et d' Hérouville-Saint-Clair  bénéficient de remarquables valeurs de localisation et de desserte . 
123.0||||||| d' une politique territoriale .|Une occasion pour les remettre progressivement dans le droit commun de la ville dans le cadre  d' une politique territoriale . 
125.0||||||| le projet urbain localisé |La question territoriale peut aussi être abordée par  le projet urbain localisé  ou par l' architecture . 
126.0||||||| l' IBA[1] dans la Ruhr |C'est même la situation la plus courante , mais tout repose alors sur la qualité d' une chaîne d' actions et à cet égard , le travail réalisé par  l' IBA[1] dans la Ruhr  reste pour moi une expérience fondatrice . 
127.0||||||| reconstruire en dix ans les bases d' un grand paysage |Comment  reconstruire en dix ans les bases d' un grand paysage  sur les traces de l' industrie , ancrer ce projet dans la proximité par quatre-vingt-dix points de développement , et conduire cette démarche comme un festival de l' urbanisme ? 
128.0||||||| l' exploit réussi par Karl Ganser , le directeur de l' IBA ,|C'est  l' exploit réussi par Karl Ganser , le directeur de l' IBA , et son équipe . 
129.0||||||| un outil de développement |Pour la première fois , les valeurs environnementales , mises au cœur du projet , étaient pensées comme  un outil de développement  et non comme un principe de précaution . 
130.0||||un programme innovant et volontariste ,  une prise en compte du patrimoine industriel et une demande de modernité affirmée mise au service d' une politique environnementale||| une prise en compte du patrimoine industriel et une demande de modernité affirmée mise au service d' une politique environnementale.|Le projet du Centre des technologies de l' environnement d' Oberhausen , que nous avons eu à concevoir dans ce cadre , était l' une des façons de synthétiser ces objectifs :un programme innovant et volontariste ,  une prise en compte du patrimoine industriel et une demande de modernité affirmée mise au service d' une politique environnementale. 
131.0||||||| Ce projet est un projet d' architecture ,| Ce projet est un projet d' architecture , mais une architecture à résonance urbaine , dont le contenu s'inscrit dans le cadre plus large d' une vision territoriale . 
132.0||||||| était transformé |Dans un même temps , sur le même site , le gazomètre  était transformé  en un lieu d' exposition devenu célèbre par l' intervention de Christo lors de son ouverture , et surtout , plus récemment , par la mise en place de l' une des plus belles vidéo-installations de Bill Viola . 
133.0||||||| les projets urbains localisés |Le , grand paysage , vu au sens de la restitution écologique comme de son image future ,  les projets urbains localisés  inscrivant la démarche dans la proximité , l' architecture pensée sur le mode des expositions d' architecture et une politique artistique forte ont constitué cette chaîne urbaine unique . 
134.0||||||| la livraison des bâtiments .|L'autre idée a été de concevoir cet ensemble comme une fête , depuis la concertation avec les habitants jusqu'à  la livraison des bâtiments . 
135.0||||||| recréer une culture urbaine |Cela a permis de  recréer une culture urbaine  et de donner des rythmes propres à chaque projet – un dispositif dans lequel toute une population a retrouvé sa fierté et le goût du projet urbain . 
136.0||||||| D'autres grands développements | D'autres grands développements  ont été ensuite réalisés hors du cadre de l' IBA dont le O'Centro , l' un des plus grands centres commerciaux d' Europe . 
137.0||||||| des développements contradictoires |Cela exprime les vertus , mais aussi les limites , d' un urbanisme de valorisation capable de générer ensuite  des développements contradictoires  en s'éloignant parfois de la culture qu'il voulait porter . 
138.0||||||| étend le champ de l' urbanisme |C'est le problème complexe que l' on rencontre dès que l' on  étend le champ de l' urbanisme  hors des rentes de situations naturelles qui constituent le pain blanc des projets urbains contemporains . 
139.0||||||| structuration ,|Autre outil de  structuration , le commerce redevient l' allié de la ville en y proposant de nouveaux points d' intensité . 
140.0||||||| Ces projets | Ces projets  sont devenus pour nous une famille à part entière . 
141.0||||||| la reconquête des zones portuaires |À Dunkerque , au Havre , à Saint-Nazaire dans des projets liés à  la reconquête des zones portuaires  mais aussi à Aix-en-Provence , Strasbourg ou encore Mulhouse , ils sont conçus comme des assemblages où il faut croiser les bonnes hypothèses aux bons endroits dans des équilibres souvent précaires . 
142.0||||||| construite |Pour la Porte-Jeune à Mulhouse , c'est l' articulation entre la tour –  construite  par Daniel Spoerri comme un symbole de l' Europe et qui reste un bâtiment exemplaire , mais mal aimé – un quartier des années 1960 , le centre-ville historique et la station de tram-train qui permet de composer un espace inédit . 
143.0||||||| s'assemblent un signal territorial , un parcours commercial et une architecture signalétique lisible |Une vision dynamique où  s'assemblent un signal territorial , un parcours commercial et une architecture signalétique lisible  dans le mouvement du tramway . 
144.0||||||| produire la ville .|Ce type de projet montre aussi l' évolution du rapport public /privé qui va fortement changer la façon de  produire la ville . 
145.0||||||| ces curieuses enchères urbaines qui se jouent |Nous avons été impliqués , depuis quelques années , dans  ces curieuses enchères urbaines qui se jouent  chaque année à Cannes , lors du Mipim ( salon de l' immobilier ) sur la toile de fond de la mondialisation . 
146.0||||||| notre pratique a changé , mais parce que les villes sont maintenant au cœur d' un débat qui ne les concernait pas à l' origine .|Non pas parce que  notre pratique a changé , mais parce que les villes sont maintenant au cœur d' un débat qui ne les concernait pas à l' origine . 
147.0||||||| Ces projets concédés | Ces projets concédés  sont passés des enjeux de charges foncières à ceux de l' architecture et maintenant de l' urbanisme , et nous sommes devenus dans ce domaine aussi des médiateurs naturels entre l' intérêt public et l' investissement privé . 
148.0||||||| un réel climat de confiance entre les partenaires .|Ce n'est d' ailleurs pas une position confortable tant elle implique  un réel climat de confiance entre les partenaires . 
149.0||||||| Les limites de compétence sont une sorte de barrière des espèces : elle ne peut être passée impunément ,| Les limites de compétence sont une sorte de barrière des espèces : elle ne peut être passée impunément , même si nombre de maires ont mis en place des structures et des méthodologies adaptées . 
150.0||||||| l' investissement public .|Nous avons vécu , depuis quelques décennies , dans une culture de la dotation qui était la marque de  l' investissement public . 
151.0||||||| des règles claires de partenariat pour faire valoir les spécificités de notre cadre de vie .|Comme tous les pays d' Europe , mais avec un temps de retard , nous devons à présent établir  des règles claires de partenariat pour faire valoir les spécificités de notre cadre de vie . 
