phrase_id|balise_lieu_obj|balise_lieu_loc|balise_act|balise_doc|balise_perc|balise_tps|balise_dyn|phrase
68.0||||||| le projet d' urbanisme |Bernard Reichen , tel un général , m'a appris que  le projet d' urbanisme  était avant tout une affaire de voie à trouver en s'appuyant sur les forces en présence . 
69.0||||||| les guerres bien menées |Il aime  les guerres bien menées  et j'adorais lui fournir de nouvelles munitions . 
70.0||||||| m'a initié aux forces des visions .|Yves Lion , beaucoup plus intuitif ,  m'a initié aux forces des visions . 
71.0||||||| du devenir de la tour Utrillo dans le quartier des Bosquets à Clichy-Montfermeil , promise à la démolition ,|L'épisode  du devenir de la tour Utrillo dans le quartier des Bosquets à Clichy-Montfermeil , promise à la démolition , m'a profondément marqué . 
72.0||||||| aux démolitions ,|Viscéralement opposé  aux démolitions , il s'était mis en tête d' en faire un symbole en la transformant en antenne de la Villa Médicis . 
73.0||||||| le Grand Paris |J'ai vécu un moment exceptionnel pendant la consultation sur  le Grand Paris  avec lui . 
74.0||||||| l' équipe Descartes |Il m'a donné une place importante dans  l' équipe Descartes  à côté de personnalités comme David Mangin , Jean-Marc Offner , François Leclercq ... 
76.0||||||| les projets traitant de questions liées aux territoires .|en particulier , la géographie pour affiner  les projets traitant de questions liées aux territoires . 
78.0||||||| la remise en eau de la baie du mont Saint-Michel ,|J'ai été très surpris récemment de constater que trois de mes projets illustraient un livre de géographie de Première :  la remise en eau de la baie du mont Saint-Michel , le tramway de Strasbourg et le Lido de Sète . 
79.0||||||| enseigner cette discipline |Je me verrais bien  enseigner cette discipline  à ces lycéens ! 
80.0||||||| mon travail ,|Certaines sciences sociales entrent progressivement dans  mon travail , en particulier la philosophie . 
81.0||||||| m'a ouvert cet univers |Florence , ma fille philosophe ,  m'a ouvert cet univers  à travers des échanges passionnants ( deviens qui tu es ... Nietzsche ). 
82.0||||||| des clés de compréhension du monde .|Le philosophe Jean-Luc Nancy , avec qui j'ai eu le privilège de dialoguer en voisin , me donne  des clés de compréhension du monde . 
85.0||||||| j'ai ouvert un deuxième atelier |Il y a cinq ans ,  j'ai ouvert un deuxième atelier  à Lyon ; 
86.0||||||| l' autre dans le Rhône .|j'ai donc maintenant un pied dans le Rhin et  l' autre dans le Rhône . 
87.0||||||| une réunion publique à Audincourt .|C'est là que je vis avec Violaine Vaganay , rencontrée un soir dans  une réunion publique à Audincourt . 
88.0||||||| peut avoir de fortes responsabilités sans être rongé par les ambitions .|Elle m'apporte une nouvelle fraîcheur , une dose d' insouciance et me prouve chaque jour qu'on  peut avoir de fortes responsabilités sans être rongé par les ambitions . 
89.0||||||| En rédigeant cette biographie , je me rends compte que j'ai touché et réalisé énormément de choses .| En rédigeant cette biographie , je me rends compte que j'ai touché et réalisé énormément de choses . 
90.0||||||| tout devient possible |Grâce à cela , à 57 ans , j'ai l' impression que  tout devient possible  et cela me met en joie . 
91.0||||||| mes projets |J'essaie de la mettre au service de mon entourage , de  mes projets  et de tous ceux , nombreux , qu'il m'arrive de côtoyer . 
92.0||||||| qu'une ligne de conduite que je n'avais jamais perçue traverse le temps , les thèmes et les projets .|Je ressens aussi  qu'une ligne de conduite que je n'avais jamais perçue traverse le temps , les thèmes et les projets . 
93.0||||||| ce projet de transport public en surface et en site propre |Le tramway de Strasbourg Lancé en 1994 par Catherine Trautmann , alors maire de Strasbourg , en lieu et place d' un projet de métro automatique ,  ce projet de transport public en surface et en site propre  a été le point de départ d' une , école française , des tramways mariant un projet de mobilité et un projet urbain . 
94.0||||||| ce projet |Phénomène très rare , l' Atelier Alfred Peter a participé à  ce projet  depuis son lancement et , vingt ans après , y œuvre toujours ! 
95.0||||||| a profondément transformé la ville et son agglomération .|Ce travail dans la durée  a profondément transformé la ville et son agglomération . 
96.0||||||| l' infrastructure |On peut avec cette expérience discerner trois phrases dans l' évolution de la pensée urbanistique autour de  l' infrastructure  : 
97.0||||||| la ruine des commerçants ...|L'époque héroïque ( 1994-2000 ) Rejet quasi unanime du projet considéré comme un retour en arrière , une catastrophe pour la circulation ,  la ruine des commerçants ... 
98.0||||||| le construire |Le commencement a davantage porté sur la légitimité du projet que sur la manière de  le construire  ; 
100.0||||||| était réélue triomphalement à la tête de la municipalité strasbourgeoise ,|Cinq ans après , Catherine Trautmann  était réélue triomphalement à la tête de la municipalité strasbourgeoise , ce qui fut un signal fort pour d' autres villes hésitantes ... 
102.0||||||| la construction des 2e et 3e lignes ,|Avec  la construction des 2e et 3e lignes , le projet a pris une dimension , aménagement urbain à grande échelle , caractérisée par un traitement très ambitieux des espaces publics ; 
103.0||||||| le lancement de la politique des modes doux de déplacement et des grands parkings-relais extérieurs .| le lancement de la politique des modes doux de déplacement et des grands parkings-relais extérieurs . 
105.0||||||| De grands projets , soit de restructuration , soit de développement urbain ,| De grands projets , soit de restructuration , soit de développement urbain , sont totalement imbriqués avec les extensions du réseau . 
106.0||||||| Le projet d' aménagement des Deux-Rives | Le projet d' aménagement des Deux-Rives  consistant à créer une ville nouvelle sur les rives du Rhin est l' illustration parfaite de cette aventure toujours en cours . 
107.0||||||| D'un projet de mobilités en ville , le projet a glissé progressivement vers la ville des mobilités .| D'un projet de mobilités en ville , le projet a glissé progressivement vers la ville des mobilités . 
108.0||||||| l' étang de Pailletrice/ Fenouillet met en scène le caractère lacustre du projet .|Ode à la mer : à l' Estagnol ( avant / après ),  l' étang de Pailletrice/ Fenouillet met en scène le caractère lacustre du projet . 
109.0||||du schéma de cohérence territoriale , réalisé avec Bernard Reichen sur un territoire d' environ 1 000 ha situé au sud de Montpellier </lieu||| Ode à la mer ,| Ode à la mer , Montpellier  : naissance du , concept d' inversion du regard , Le projet Ode à la mer est une application concrètedu schéma de cohérence territoriale , réalisé avec Bernard Reichen sur un territoire d' environ 1 000 ha situé au sud de Montpellier >. 
111.0||||||| la déconstruction / reconstruction d' une zone commerciale |Il est partie prenante du projet ÉcoCité de l' agglomération montpelliéraine , basé sur  la déconstruction / reconstruction d' une zone commerciale  constituée d' une des plus grandes collections de , boîtes à chaussures , alignées le long d' une route à quatre voies ponctuée de plantureux ronds-points . 
112.0||||||| aux inondations ,|Situé dans une zone très vulnérable  aux inondations , Ode à la mer est un , projet nature , essentiellement hydraulique . 
113.0||||||| les nouvelles limites urbanisables |Une trame bleue très généreuse circonscrit  les nouvelles limites urbanisables  et les qualifie . 
114.0||||||| faire de la ville |Basé sur des études techniques très poussées , ce projet hydraulique démontre comment  faire de la ville  avec une contrainte forte qui s'exprime en terme de projet et non de règlement . 
115.0||||||| du renouvellement de l' autre .|Vivre avec la menace doit démontrer qu'il est possible de ne pas opposer ville et nature , mais au contraire que les contraintes de l' une créent les conditions  du renouvellement de l' autre . 
116.0||||sur un , plan des bords , totalement inédit||| de nouvelles formes urbaines construites |Enfin Ode à la mer induit  de nouvelles formes urbaines construites sur un , plan des bords , totalement inédit. 
117.0||||||| Ces nouvelles formes urbaines d' une ville éclatée en de multiples polarités denses et différenciées | Ces nouvelles formes urbaines d' une ville éclatée en de multiples polarités denses et différenciées  permettent une autre manière de vivre avec les avantages de la ville ( proximité des services et des commerces ) et de la campagne ( pratique des loisirs , se sentir en vacances chez soi ...). 
121.0||||||| est entrée dans une spirale d' accélération |, Notre société  est entrée dans une spirale d' accélération  jamais connue dans l' histoire de l' humanité . 
122.0||||||| La cadence de production de biens | La cadence de production de biens  est telle qu'elle a perdu toute notion d' objectif , on est dans une absence totale de finalité , dit Jean-Luc Nancy . 
123.0||||||| les catastrophes naturelles ou accidents majeurs |Seuls  les catastrophes naturelles ou accidents majeurs  nous ramènent épisodiquement à certaines réalités . 
125.0||||||| Le | Le  développement durable se pose comme un contre courant à cette course dans le néant , mais peut-il devenir un référentiel offert à l' humanité entière comme le furent l' universalisme des Lumières puis le capitalisme triomphant ? 
126.0||||||| plusieurs traités internationaux ,|Il a fait l' objet de  plusieurs traités internationaux , dont le protocole de Kyoto ( 1998 ), très médiatisé . 
127.0||||||| le risque environnemental —|Il est basé sur un problème planétaire —  le risque environnemental — et la relation avec la nature y tient un rôle central . 
128.0||||||| les Agendas 21 .|Ce cadre idéologique se traduit dans les villes françaises à travers  les Agendas 21 . 
129.0||||||| le développement des transports publics , des modes doux ,|Les orientations concernent essentiellement  le développement des transports publics , des modes doux , du traitement de l' eau , de la production de la biodiversité , de la promotion des circuits courts , des écoquartiers , de l' isolation des habitations , etc . 
130.0||||||| des objectifs à atteindre que des méthodes pour y parvenir .|Les Agendas 21 donnent davantage  des objectifs à atteindre que des méthodes pour y parvenir . 
131.0||||des programmes électoraux des scrutins municipaux du 23 et 30 mars 2014||| l' investissement.|L'analysedes programmes électoraux des scrutins municipaux du 23 et 30 mars 2014montre que la tendance générale est de réduire la voilure de  l' investissement. 
132.0|||||||( le retraitement de l' autoroute A4 |Un grand nombre de projets structurant est abandonné ( le retraitement de l' autoroute A4  à Reims , le projet Oz à Montpellier). 
133.0||||||| les projets liés au développement durable |Parallèlement ,  les projets liés au développement durable  souvent moins coûteux que les grands équipements montent en puissance . 
134.0||||||| végétaliser 100 ha de toiture |Anne Hidalgo , maire de Paris , s'est engagée à  végétaliser 100 ha de toiture  et à planter 20 000 arbres . 
135.0||||||| la création de logements flottants .|Pour Johanna Rolland à Nantes , la Loire est au cœur du projet urbain de l' agglomération , avec en particulier  la création de logements flottants . 
136.0||||||| va |À Strasbourg , Roland Ries  va  transformer un magnifique bâtiment de centre-ville , ancien musée d' art moderne en marché couvert pour les producteurs du circuit court . 
137.0||||||| en réalisant la , ville jardinée ,|À Besançon , Jean-Louis Fousseret veut combattre la précarité énergétique du parc ancien de logements grâce à une gratification financière à destination des particuliers ... À Lyon , Gérard Collomb va mettre l' accent sur la qualité de vie  en réalisant la , ville jardinée , pensée par Michel Desvigne ... 
138.0||||dans les programmes davantage comme un catalogue d' actions que dans la transcription d' une véritable pensée systémique||| le durable |D'une manière générale , on peut donc constater que  le durable  est entrédans les programmes davantage comme un catalogue d' actions que dans la transcription d' une véritable pensée systémique. 
141.0||||||| jeune architecte , installé à Hyderabad ,|En rendant visite récemment à mon fils Jean-Baptiste ,  jeune architecte , installé à Hyderabad , j'ai pu observer comment travaillent les architectes et urbanistes indiens . 
142.0||||||| une ville stable comme Fribourg où il existe un fort sentiment collectif et Bombay( 25 millions d' habitants )|Le décalage entre  une ville stable comme Fribourg où il existe un fort sentiment collectif et Bombay( 25 millions d' habitants ) montre à quel point il est difficile de définir un modèle sur des réalités aussi diverses . 
143.0||||||| réversibilité , précaution , approche globale et transversalité |Seuls les principes d' action :  réversibilité , précaution , approche globale et transversalité  sont des principes partageables . 
144.0||||||| un début de cycle extrêmement stimulant .|Voici comment je ressens le contexte actuel : nous sommes dans  un début de cycle extrêmement stimulant . 
145.0||||||| faut apprendre à marier la vertu avec des produits de crise .|Il  faut apprendre à marier la vertu avec des produits de crise . 
146.0||||||| l' écologie allemande .|C'est une des grandes leçons que j'ai tirée de  l' écologie allemande . 
147.0||||||| Les écoquartiers | Les écoquartiers  ne sont que la partie visible d' un processus profond qui traverse tous les aspects de la vie économique et sociale du pays , une esthétique écologique commence d' ailleurs à se dessiner grâce notamment aux nouveaux modes de vie . 
148.0||||||| cette ville du futur |À quoi pourrait ressembler  cette ville du futur  en France ? 
151.0||||||| 386 ha dédiés à la liberté |La plus belle pour moi , c'est l' aéroport de Tempelhof au cœur de Berlin:  386 ha dédiés à la liberté  ( c'est plus que Central Park !). 
152.0||||||| a décidé de mettre cet espace |Un lieu ouvert en 2010 et après de longues discussions ( planification horizontale ), la ville  a décidé de mettre cet espace  à disposition des habitants . 
153.0||||||| est devenu un espace de liberté |Tempelhof  est devenu un espace de liberté  où tous les âges et toutes les catégories sociales cohabitent ... et ce lieu non aménagé prend des airs de Cité idéale . 
154.0||||||| la ville durable |Ce lieu démontre de manière festive que  la ville durable  ne se fera pas contre les habitants , ne leur sera pas imposée , mais se fera avec eux . 
155.0||||||| une capacité d' expertise de plus en plus grande et veulent avoir voix au chapitre .|Il faut acter que nous sommes dans une société de la connaissance que nos concitoyens sont de plus en plus informés , ont  une capacité d' expertise de plus en plus grande et veulent avoir voix au chapitre . 
156.0||||||| fera |Cela veut dire que la ville se  fera  désormais avec des coûts de transaction sociale élevée . 
157.0||||||| va falloir donner du temps à la consultation et à la concertation .|Il  va falloir donner du temps à la consultation et à la concertation . 
158.0||||||| ces modalités d' association |Trouver la voie de  ces modalités d' association  ne va pas de soi parce que cela pose la question de la légitimité de la décision . 
159.0||||||| permettront une relation beaucoup plus horizontale , plus ouverte .|Les nouvelles technologies ( cette révolution que personne n'a vu venir )  permettront une relation beaucoup plus horizontale , plus ouverte . 
160.0||||||| d' œuvre |Cela remet en cause aussi la façon de travailler du maître  d' œuvre  que je suis . 
162.0||||||| pouvoir développer dans la ville des parcours |Il faut intégrer la nécessité de permettre à tous les urbains de  pouvoir développer dans la ville des parcours  adaptés à leurs désirs , leurs besoins , leurs envies . 
163.0||||||| le devenir de chacun |Mais en même temps , nous sommes dans une société où l' incertitude s'accroît , où  le devenir de chacun  est de plus en plus aléatoire . 
164.0||||||| une très forte demande de réassurance .|Cela nourrit , comme le dit Marie-Christine Jaillet , chercheuse au CNRS ,  une très forte demande de réassurance . 
165.0||||||| la ville de demain ,|Je souscris à son affirmation que  la ville de demain , c'est la capacité de répondre à deux aspirations contradictoires : besoin d' individuation et organisation d' un cadre permettant de réassurer l' individu . 
166.0||||||| la ville durable |Cette manière de concevoir  la ville durable  signifie que considérer celle-ci comme cadre spatial bien structuré et stable est une vue de l' esprit ... Tempelhof est un précurseur et pour être sincère , j'y trouve autant de plaisir que dans les espaces parfaitement organisés . 
167.0||||||| la piste de décollage restée en l' état |La capacité d' imagination des citoyens pour  la piste de décollage restée en l' état  a été un révélateur pour moi . 
168.0||||||| , dessinateur public ,|Devenir un  , dessinateur public , prêtant sa main à cette énergie me tente . 
169.0||||||| Humaniser les grandes infrastructures |Il va falloir trouver de nouveaux cadres pour rendre cela possible ...  Humaniser les grandes infrastructures  et développer la fluidité lente 
170.0||||||| être assigné à résidence |Dans un monde qui bouge ,  être assigné à résidence  est la pire des frustrations . 
171.0||||||| agrandir son réseau social .|Vu sous l' angle social , pouvoir se déplacer facilement est une opportunité pour trouver du travail , se cultiver ,  agrandir son réseau social . 
172.0||||||| le droit de choisir le mode de déplacement le plus performant |Vue sous l' angle libéral , la mobilité se traduit par  le droit de choisir le mode de déplacement le plus performant  dans un système de réseaux mis en concurrence et pour le militant écologique , le bon voyage est celui qui ne se fait pas . 
175.0||||||| les tissus urbains .|C'est la manière de le faire qui pose question et les conséquences que cela engendre sur  les tissus urbains . 
177.0||||||| La progression impressionnante et constante du , vivre en ville ,| La progression impressionnante et constante du , vivre en ville , ne peut dans les deux décennies à venir qu'accentuer cet état de fait ( New York+ 17 %, Bombay+ 25 %, Pékin+ 40 %...). 
178.0||||||| l' encombrement .|Or , si les progrès technologiques peuvent dans un délai raisonnable , laisser penser qu'ils pourront régler les questions de pollution , il n'en est pas de même pour le problème de  l' encombrement . 
179.0||||||| des dégâts parfois irréversibles sur les tissus urbains et la qualité de la vie .|La réponse classique , plus de mobilité = plus d' infrastructures , est une fuite en avant de plus en plus coûteuse et engendre  des dégâts parfois irréversibles sur les tissus urbains et la qualité de la vie . 
180.0||||Dans un article paru dans la Süddeutsche Zeitung le 7 mai 2014||| évolutions de la rue |Dans un article paru dans la Süddeutsche Zeitung le 7 mai 2014, dédié aux  évolutions de la rue  à travers le XX e siècle , le journaliste Gerhard Matzig écrit que dans la période d' après-guerre , l' urbanisme a capitulé face aux planificateurs des infrastructures de transport. 
181.0||||||| a pu arriver |Quand on voit que l' autoroute du Sud avec ses huit voies  a pu arriver  jusqu'à la Porte d' Aix à Marseille , c'est-à-dire à quelques centaines de mètres du Vieux Port , on mesure concrètement la puissance qu'a eue cette technostructure ... 
182.0||||||| réaménageons actuellement ce site éventré ,|Nous  réaménageons actuellement ce site éventré , en raccourcissant l' autoroute du Sud , pour réconcilier urbanité et mobilité adaptée . 
183.0||||||| marier la logique des grands réseaux décrits ci-dessus |Un autre constat est la grande difficulté de  marier la logique des grands réseaux décrits ci-dessus  avec les déplacements courts , ceux de la vie quotidienne . 
184.0||||||| La fluidité lente se développe très timidement | La fluidité lente se développe très timidement  et cela va de pair avec la notion de ville conviviale qui revient sur le devant de la scène . 
185.0||||||| Les villes agréables à vivre | Les villes agréables à vivre  sont souvent celles dans lesquelles on a envie de marcher à pied . 
186.0||||||| lenteur |Développer la  lenteur  remplace le paradigme de la vitesse au cœur des villes . 
187.0||||||| l' inversion des priorités : d' abord on installe le piéton , puis les modes doux ,|Nous travaillons avec la Communauté urbaine de Bordeaux sur l' application de cette idée qui concrétise  l' inversion des priorités : d' abord on installe le piéton , puis les modes doux , puis les transports publics , et enfin la voiture prend ce qui reste . 
188.0||||||| L'hégémonie de celle-ci a déjà été sérieusement écornée par le come-back des tramways | L'hégémonie de celle-ci a déjà été sérieusement écornée par le come-back des tramways  ; 
189.0||||||| rétablir un équilibre des usages des voies .|une seconde salve est en préparation avec les moyens moins lourds pour  rétablir un équilibre des usages des voies . 
190.0||||||| un bouleversement énorme |C'est  un bouleversement énorme  dans nos villes , mais cela ne doit pas se faire sur le mode de la revanche . 
