phrase_id|balise_lieu_obj|balise_lieu_loc|balise_act|balise_doc|balise_perc|balise_tps|balise_dyn|phrase
63.0||||||| a préempté un ensemble de petites parcelles inondables |La commune d' Issoudun  a préempté un ensemble de petites parcelles inondables  le long de la Théols en centre-ville . 
66.0||||||| l' extrême dégradation du site ,|Malgré  l' extrême dégradation du site , nous sommes sensibles à l' histoire du travail de cette terre horticole . 
67.0||||||| un processus de substitution de ces traces horticoles |Nous imaginons  un processus de substitution de ces traces horticoles  : tout reste en place mais tout change de nature . 
68.0||||||| potagers abandonnés ,|Des haies remplacent les clôtures , des parterres de fleurs succèdent aux planches des  potagers abandonnés , des vergers ornementaux et des prairies fleuries remplacent les friches . 
70.0||||||| tout est nouveau |L'ensemble est accessible au public qui , très vite , trouve ses repères dans ce parc où  tout est nouveau  mais où tout semble familier . 
71.0||||||| Le processus de substitution n'est pas simplement déductif , et dans le travail de transformation des traces | Le processus de substitution n'est pas simplement déductif , et dans le travail de transformation des traces  par le dessin , je retrouve le plaisir des , jardins élémentaires ,. 
77.0||||||| des territoires agricoles |Tout comme les mécanismes naturels , j'observe  des territoires agricoles  avec les usages , les procédures , les pièces qui le constituent. 
78.0||||||| Faire un projet , modifier le territoire ,| Faire un projet , modifier le territoire , c'est agir sur le , langage ,, c'est imaginer non pas une forme , mais un processus de transformation . 
80.0||||||| Le parc de la Théols est le prototype du paysage d' Issoudun .| Le parc de la Théols est le prototype du paysage d' Issoudun . 
81.0||||||| son étalement récent |La ville est banalisée par  son étalement récent  et sa géographie n'est plus lisible . 
82.0||||||| la transformation des vallées .|Je développe deux axes de recherche : le traitement des limites entre habitat et agriculture , et  la transformation des vallées . 
83.0||||||| lambeaux de parcelles agricoles , parmi et au-delà des lotissements ,|En périphérie nous repérons des  lambeaux de parcelles agricoles , parmi et au-delà des lotissements , constituant des sortes de , coulisses , autour de la ville . 
84.0||||||| l' achat et la plantation progressive de ces parcelles |Nous proposons  l' achat et la plantation progressive de ces parcelles  à l' image des vergers qui autrefois ceinturaient certaines villes médiévales . 
85.0||||||| ses futures extensions .|Ces parcelles deviennent ponctuellement l' espace public des lotissements et forment ensemble des promenades , tout en définissant une nouvelle silhouette pour la ville et  ses futures extensions . 
86.0||||||| la ,composition, de ce paysage |Il s'agit là encore de mécanismes de substitution ,  la ,composition, de ce paysage  est déterminée esthétiquement . 
90.0||||||| en charge du paysage |Georges Descombes Georges Descombes ,  en charge du paysage  à l' Institut d' architecture , paysagiste au travail rigoureux et déterminé , se moque amicalement de nous : , Vous , les Français , avez théorisé l' impuissance . 
91.0||||||| le jeu avec les traces ne répond pas aux besoins et enjeux contemporains .|, En effet , à lui seul ,  le jeu avec les traces ne répond pas aux besoins et enjeux contemporains . 
92.0||||||| d' un cycle de conservation en opposition à des phases d' invention .|L'historien de l' architecture et de l' urbanisme André Corboz nous convainc qu'il s'agit peut-être  d' un cycle de conservation en opposition à des phases d' invention . 
93.0||||||| l' enterrement |Je mesure le risque de  l' enterrement  académique dans la fascination pour les traces , avec doute et sans réel renoncement . 
95.0||||||| Mise |Greenwich Peninsula , Londres Concept de , nature intermédiaire ,  Mise  en place d' une structure paysagère , milieu vivant , à l' échelle géographique qui qualifie un territoire avec laquelle il faudra composer plus tard , pour construire un quartier dont la préfiguration apparaît prématurée . 
96.0||||||| Dôme construit |Autour du  Dôme construit  par Richard Rogers , nous sommes en charge de l' aménagement du site de l' exposition du Millenium . 
97.0||||||| l' accueil de futurs quartiers |Il existe un second objectif :  l' accueil de futurs quartiers  sur une centaine d' hectares après une période d' abandon probable de quinze ans . 
99.0||||||| Le quartier futur | Le quartier futur  imaginé par Richard Rogers ne nous convainc pas . 
100.0||||||| l' échelle géographique , à une cohérence géologique et écologique .|Sans trace repérable , sans programme porteur , il reste possible de se référer à  l' échelle géographique , à une cohérence géologique et écologique . 
101.0||||||| reconstituer une forêt alluviale .|À partir de l' image d' une peupleraie vue d' avion dans laquelle la rivière sculpte une clairière , un lieu qui peut être habitable , l' objectif est de  reconstituer une forêt alluviale . 
102.0||||||| construire un quartier |Nous développons le concept de , nature intermédiaire , : un milieu vivant à l' échelle géographique qui qualifie un territoire avec lequel il faudra composer plus tard , pour  construire un quartier  dont la préfiguration apparaît prématurée . 
103.0||||||| d' envahissement par le végétal |En proposant une stratégie  d' envahissement par le végétal  nous développons une architecture qui relève de la texture et des variations de densité , plutôt que des tracés et de la composition des volumes . 
104.0||||||| Douze mille arbres plantés | Douze mille arbres plantés  sur vingt-cinq hectares font surgir un paysage forestier qui évoluera vers une sorte de naturalité . 
107.0||||||| d' un entretien avec Michel Desvigne ,|Extrait  d' un entretien avec Michel Desvigne , par Gilles Davoine , Amc , no 101 , octobre 1999 . 
108.0||||||| processus de fabrication de la ville et du territoire .|Il existe aux États-Unis une conscience et une connaissance plus grande et plus précise des  processus de fabrication de la ville et du territoire . 
109.0||||||| sont fabriqués |Dans les livres d' enfants , on montre comment  sont fabriqués  les rues , les réseaux d' eau et d' énergie , les trottoirs . 
110.0||||||| est explicitement construite |La ville  est explicitement construite  à partir des infrastructures et les bâtiments se réparent et se transforment en permanence . 
111.0||||||| les territoires habités .|Paradoxalement , ce pragmatisme laisse une part réelle à la nature dans  les territoires habités . 
112.0||||||| la  n'est lié , me semble t-il , ni à  la  dimension continentale de l' espace , ni à une histoire somme toute pas si récente que ce la  mais bien à une distinction c la ire entre ce qui relève de  la |Ce la  n'est lié , me semble t-il , ni à  la  dimension continentale de l' espace , ni à une histoire somme toute pas si récente que ce la  mais bien à une distinction c la ire entre ce qui relève de  la  construction et ce qui est donné . 
113.0||||||| organisent par délégation leur développement |En France , la ville et le territoire , nos beaux villages et nos centres historiques sont perçus comme des héritages : de nombreuses institutions  organisent par délégation leur développement  ou leur conservation de sorte que la conscience , collective , des processus de fabrication contemporains est faible . 
114.0||||||| remembrement parcellaire ,|Comment comprendre , sinon , cette sorte de passivité et de cécité face aux bouleversements récents :  remembrement parcellaire , développement des friches , prolifération autoroutière , entrées de ville dévastées ? 
115.0||||||| est fabriquée |La banlieue américaine  est fabriquée  de telle façon qu'on ne s'y perd jamais . 
116.0||||||| une autoroute concédée , une route nationale , une route départementale , des rues municipales ,|On se perd dans les banlieues françaises parce qu'on y lit d' abord l' abondance et la confusion des institutions :  une autoroute concédée , une route nationale , une route départementale , des rues municipales , qui fonctionnent selon leur propre logique avec chacune un langage particulier : signalétique , trottoirs , clôtures . 
117.0||||||| me déplace dans ce territoire ,|Quand je  me déplace dans ce territoire , je dois passer de l' A ? 
118.0||||||| la découpe orthogonale de la frontière des États |à la N13 , puis à la rocade Est , à la D14 et à la rue X ou Y . Aux États-Unis , la cohérence va presque de  la découpe orthogonale de la frontière des États  à la plus serrée des trames de rues . 
119.0||||||| tout projet sur la banlieue .|Les institutions françaises , garantes en principe de la maîtrise du territoire , rendent indéchiffrable son processus de fabrication , brouillent les pistes , et confisquent d' une certaine manière  tout projet sur la banlieue . 
121.0||||||| d' un entretien avec Michel Desvigne ,|Extrait  d' un entretien avec Michel Desvigne , par Gilles Davoine , Amc , no 101 , octobre 1999 . 
122.0||||||| la commande publique est puissante , sans commune mesure avec celle des États-Unis .|La France est un pays où  la commande publique est puissante , sans commune mesure avec celle des États-Unis . 
123.0||||||| résorber les friches urbaines .|Ce qui a pour effet de générer des grands projets — quartiers , centres d' affaires , parcs élégants — censés  résorber les friches urbaines . 
124.0||||||| ces projets réchauffés ,|Hélas , il faut souvent attendre , pour que se réalisent  ces projets réchauffés , vingt ans pendant lesquels une génération aura cohabité avec les terrains vagues . 
125.0||||||| l' acceptation et la gestion du provisoire et des incertitudes .|La démarche que nous étudions à Boston et que nous expérimentons à Londres repose au contraire sur  l' acceptation et la gestion du provisoire et des incertitudes . 
126.0||||||| d' exploiter les terrains vacants |En l' attente ou en l' absence de moyens , nous proposons  d' exploiter les terrains vacants  avec des techniques rudimentaires qui relèvent de l' agriculture pour permettre à une forme de nature de s'installer . 
127.0||||||| se développent en réseau |Ces terrains vacants étant principalement liés aux infrastructures , ils  se développent en réseau  et composent une sorte de géographie qui se superpose à la ville contemporaine diffuse . 
128.0||||||| L'occupation de ces terrains | L'occupation de ces terrains  par une nature , intermédiaire , donne à cette géographie un rôle puissant de transformation urbaine . 
129.0||||||| d' un paysage en attente |Pour le moins , il s'agit  d' un paysage en attente  qui valorise les délaissés . 
130.0||||||| se fabrique |Avec un peu d' ambition , ce pourrait être , puisque désormais la ville  se fabrique  depuis les infrastructures , un , paysage refondateur , à partir duquel la banlieue pourrait être régénérée . 
132.0||||||| Les délaissés urbains de Boston |Enseignement à Harvard —  Les délaissés urbains de Boston  Actualité et pertinence des systèmes de parcs de F . L . Olmsted 
133.0||||||| la croissance des villes ,|Si les systèmes de parcs américains du XIXe siècle ont servi parfois de structure à  la croissance des villes , leur typologie est transposable , à rebours , pour constituer une structure aux étalements urbains contemporains . 
134.0||||||| cette reconquête .|Les vestiges de la géographie , les faisceaux d' infrastructures et les sites industriels sont les lieux possibles de  cette reconquête . 
137.0||||||| d' un nouveau formalisme , le danger d' une sorte de recette qui se substitue au projet même .|Il existe le risque  d' un nouveau formalisme , le danger d' une sorte de recette qui se substitue au projet même . 
138.0||||||| exacerbant les maigres géographies de Boston ou Minneapolis ,|La puissance des systèmes de parcs de Frederick Law Olmsted ,  exacerbant les maigres géographies de Boston ou Minneapolis , me convainc de reconsidérer la hiérarchie entre traces et géographie . 
139.0||||||| les délaissés urbains de Boston .|Avec les étudiants de la Graduate School of Design ( GSD ) de Harvard , nous travaillons sur  les délaissés urbains de Boston . 
141.0||||||| ces surfaces à environ trente pour cent du territoire .|Nous estimons  ces surfaces à environ trente pour cent du territoire . 
142.0||||||| mutation ,|Ce sont les lieux de l' industrie en  mutation , situés principalement le long des grandes infrastructures . 
143.0||||||| restent à l' abandon |En l' absence de volonté publique , ils  restent à l' abandon  vingt à trente ans . 
144.0||||||| une sorte de jachère périurbaine |En simplifiant à l' extrême , il existe  une sorte de jachère périurbaine  qui occupe un tiers des surfaces , dure vingt ans et se déplace . 
145.0||||||| agir sans attendre sur le territoire , le contrôler collectivement ,|Pour  agir sans attendre sur le territoire , le contrôler collectivement , nous développons des hypothèses pragmatiques , pratiquement sans moyens , avec une attitude semblable à notre démarche à Greenwich . 
146.0||||||| structurer les vides |Au lieu de chercher à  structurer les vides  en y superposant un ordre de composition , les projets élaborent une nouvelle géographie par des moyens modestes : redonner une fertilité au sol , le décontaminer sur place , y détourner les eaux d' orage , proposer un mode de gestion sur une longue durée . 
147.0||||||| s'installe |Avant que des projets substantiels ne prennent forme , il est au moins possible de profiter de cette vacance pour qu'une sorte de nature  s'installe  dans la ville , une nature intermédiaire qui éventuellement redessine la géographie . 
148.0||||||| divers développements |Les étudiants ont envisagé  divers développements  sur ces terrains à l' abandon , avec un usage de l' écologie pragmatique , à l' américaine , ni idéologique , ni romantique mais utilitaire , comme une sorte de petite agriculture urbaine . 
151.0||||||| l' hypothèse paradoxale |Je vais au cœur de la citta diffusa dans le Tessin , avec  l' hypothèse paradoxale  qu'elle pourrait devenir un référent . 
154.0||||||| ont su superposer une certaine modernité germanique |Aurelio Galfetti , Luigi Snozzi , Alfredo Pini ( Atelier 5 ) sont des personnages précieux : on connaît la manière avec laquelle ils  ont su superposer une certaine modernité germanique  avec une attention très précise aux sites . 
155.0||||||| l' aménagement du territoire |La conscience et surtout la compétence qu'ils ont développées pour  l' aménagement du territoire  conservent toute leur fraîcheur et rayonnent sur cette région . 
156.0||||||| l' hypothèse paradoxale que la , ville diffuse , tessinoise |De sorte que , dans le cadre d' ateliers et de travaux de diplômes , nous faisons  l' hypothèse paradoxale que la , ville diffuse , tessinoise  pourrait devenir un référent . 
157.0||||||| sa transformation |Les projets envisagent  sa transformation  non pas en lui appliquant un système d' ordre , mais en exacerbant ses qualités spécifiques jusqu'à les rendre exemplaires . 
158.0||||||| l' influence américaine du XIXe siècle : jouer à la fois avec la puissance de structures , géographiques ,|Ces expériences , à la précision suisse , se conjuguent avec  l' influence américaine du XIXe siècle : jouer à la fois avec la puissance de structures , géographiques , et avec l' attention portée aux qualités de la suburbia . 
160.0||||Charte  du paysage de la ville de Bordeaux||| du paysage de la ville de Bordeaux|Charte  du paysage de la ville de Bordeaux 2004. 
163.0||||||| la transformation du territoire |La complexité de  la transformation du territoire  les rend particulièrement inopérants . 
164.0||||||| cette transformation |La conception d' études de cas et la réalisation de , prototypes , permet de fonder une esthétique de  cette transformation  tout en rendant possible le partage d' une culture . 
165.0||||||| les procédures de projet |Cette culture concerne autant  les procédures de projet  que les choix de matériaux . 
168.0||||||| n'évoluent pas toujours simultanément.|Le territoire a des composants multiples qui  n'évoluent pas toujours simultanément. 
169.0||||Un plan-masse||| leur improbable évolution simultanée.|Un plan-masse, comme outil de conception , fait l' hypothèse de  leur improbable évolution simultanée. 
170.0||||||| leurs transformations individuelles .|En identifiant les seuls composants en évolution — les problématiques —, il est possible de concevoir les modalités de  leurs transformations individuelles . 
171.0||||||| d' envisager les interactions entre les mécanismes .|Des dessins multiples et successifs permettent  d' envisager les interactions entre les mécanismes . 
172.0||||||| ses mécanismes de constitution ,|La cohérence et l' éventuelle beauté du territoire produit viennent de la lisibilité de  ses mécanismes de constitution , comme c'est le cas pour un territoire agricole . 
173.0||||||| font l' objet de transformations spectaculaires |Si les espaces publics majeurs du centre-ville de Bordeaux  font l' objet de transformations spectaculaires  ( aménagement des quais et accompagnement du tramway ), son paysage général apparaît indéterminé . 
175.0||||||| Ses espaces verts ,| Ses espaces verts , d' une répartition et d' une qualité inégales , ne composent pas une structure lisible à l' échelle de cette ville diffuse . 
176.0||||— une charte||| la transformation de ce paysage |Les élus de Bordeaux souhaitent se doter d' une , vision , pour  la transformation de ce paysage  et d' outils— une charte— pour sa construction cohérente. 
177.0||||de la charte||| ce territoire complexe.|La méthode que nous proposons procède par études de cas , à la fois pour définir un langage fondateurde la charte, mais aussi comme mode exploratoire de la globalité de  ce territoire complexe. 
178.0||||||| L'élaboration d' une dizaine de projets ,| L'élaboration d' une dizaine de projets , sur un an , permet de définir une esthétique et de partager une culture commune avec les acteurs de ce territoire . 
179.0||||||| les procédures de projet |Cette culture concerne autant  les procédures de projet  que le choix de leurs matériaux . 
180.0||||||| nivellement ,|Chaque mois nous nous livrons à un exercice collectif in situ : pour chaque lieu nous identifions strate par strate les problématiques ( unités spatiales , limites , typologie ,  nivellement , sols , structures végétales ...). 
181.0||||||| les hypothèses de transformation envisageables ,|Strate par strate , parmi toutes  les hypothèses de transformation envisageables , nous élaborons les processus de choix . 
184.0||||de plan directeur du paysage </dyn||||Simultanément , nous contribuons à  l' établissement d' une sortede plan directeur du paysage > et à un plan guide pour les rives de la Garonne. 
185.0||||||| leur transformation possible .|Les études de cas nous donnent la mesure des différents , tissus , composant la ville , de  leur transformation possible . 
187.0||||||| se substituant à de grandes infrastructures ,|Nous proposons de vastes continuités géographiques , longeant le fleuve ,  se substituant à de grandes infrastructures , s'immisçant dans les quartiers selon d' anciens tracés hydrauliques . 
188.0||||||| ibilité |Nous définissons les dimensions nécessaires à ce paysage comme préalable aux modifications des règles de construct ibilité  . 
190.0||||||| Natures Intermédiaires , les paysages | Natures Intermédiaires , les paysages  de Michel Desvigne Monographie thématique Parvenu à mi-parcours professionnel , comme l' a écrit à mon sujet une critique d' architecture , j'ai le sentiment de n'avoir rien à montrer . 
191.0||||||| paradisiaques images de synthèses qui encombrent les publications .|Tout du moins rien qui ressemble aux images séduisantes des livres d' architecture , rien qui évoque les modèles photogéniques , rien non plus que l' on pourrait comparer aux  paradisiaques images de synthèses qui encombrent les publications . 
192.0||||||| Mon travail fait appel à peu d' objets ,| Mon travail fait appel à peu d' objets , et idéalement à aucun , à des matériaux ordinaires . 
193.0||||||| d' héroïque mise en œuvre ,|Il ne comporte pas  d' héroïque mise en œuvre , ne relève d' aucun luxe . 
195.0||||||| n'y a pas là le désir volontaire d' une architettura povera ,|Il  n'y a pas là le désir volontaire d' une architettura povera , mais le choix d' une rusticité . 
199.0||||||| d' œuvre d' architecture |Cela n'a pas toujours été le cas , et j'ai pu parfois recourir à quelques ajouts susceptibles de donner le statut  d' œuvre d' architecture  à mes tentatives : employer des tracés , des objets connus . 
201.0||||||| Les architectes exigeants | Les architectes exigeants  avec lesquels je travaille absorbent une partie conséquente de mes budgets , m'obligeant à cette pauvreté dont je parle , ce dont je leur suis étrangement reconnaissant . 
202.0||||||| la , résistance , de nos matériaux aux , effets ,,|J'aime  la , résistance , de nos matériaux aux , effets ,, comme si un jeune paysage ne pouvait être , pittoresque ,, ne pouvait ressembler à aucune image modèle . 
203.0||||||| transforment immédiatement le plus artificiel des matériaux |Les jeunes arbres n'évoquant rien et cependant recouvrant les sols de leurs feuilles mortes  transforment immédiatement le plus artificiel des matériaux  en sous-bois poussiéreux . 
204.0||||||| innover ,|La pauvreté oblige à  innover , dans le sens d' une architecture qui soit au minimum visible . 
205.0||||||| Détourner les techniques et les usages agraires | Détourner les techniques et les usages agraires  rend soudain un espace lisible . 
207.0||||||| tenir bon , ne pas céder à la facilité .|Plutôt une forme de patience et de résistance :  tenir bon , ne pas céder à la facilité . 
208.0||||||| les , paysages en gestation |Ne pas encombrer inutilement , ne pas donner prématurément une , finition , illusoire , par manque de confiance envers  les , paysages en gestation  ,. 
210.0||||||| d' images stéréotypées .|Encore et surtout , ne pas tenter de montrer ce travail au moyen  d' images stéréotypées . 
211.0||||||| l' histoire et les mécanismes à l' œuvre .|[...] Je suis fasciné par les personnes qui connaissent parfaitement leur territoire , qui en maîtrisent avec un plaisir évident la réalité physique précise mais aussi  l' histoire et les mécanismes à l' œuvre . 
212.0||||||| l' espace abstrait de la technocratie , de la signalétique ou qui consomment des images .|À l' opposé de ceux qui parcourent  l' espace abstrait de la technocratie , de la signalétique ou qui consomment des images . 
213.0||||||| transformer .|Nulle nostalgie cependant car ce qui me fascine est surtout leur capacité à  transformer . 
215.0||||||| l' ordre conventionnel |J'aime percevoir ces espaces dont  l' ordre conventionnel  s'oublie pour n'être que densités , variation de densité . 
216.0||||||| s'installe ,|Ni plein ni vide , ces espaces quadrillés sont des sortes de tamis où paradoxalement la vie  s'installe , des pièges pour une nature intermédiaire . 
222.0||||||| la  lisière de  la  ville — qui , déployée , constitue un linéaire considérable — en posant  la  question de  la  mutation agricole est une manière de redonner vie à  la |Reconsidérer  la  lisière de  la  ville — qui , déployée , constitue un linéaire considérable — en posant  la  question de  la  mutation agricole est une manière de redonner vie à  la  ville , et ce au niveau national . 
223.0||||||| Ces possibles relations fines entre deux milieux sont des sources d' inspiration prometteuses .| Ces possibles relations fines entre deux milieux sont des sources d' inspiration prometteuses . 
224.0||||||| les déficits de la périphérie urbaine .|Ce milieu doit à la fois faire appel aux pratiques et aux techniques empruntées au monde de l' agriculture , et pallier  les déficits de la périphérie urbaine . 
226.0||||||| Projets de grands territoires | Projets de grands territoires  : Paris-Saclay , Euralens Géographie amplifiée 
227.0||||||| d' une immensité construite .|À Saclay se dessine nécessairement une forme d' archipel aux polarités multiples , bien éloignée du fantasme  d' une immensité construite . 
228.0||||||| la mise en cohérence des pièces de cet archipel |La stricte composition du bâti ne donne pas l' unité de ce territoire , et  la mise en cohérence des pièces de cet archipel  est d' une autre nature . 
229.0||||||| l' étendue agricole du plateau peut sembler peu suggestive , les coteaux boisés qui bordent les vallées |Le paysage est à l' échelle de cet enjeu : si  l' étendue agricole du plateau peut sembler peu suggestive , les coteaux boisés qui bordent les vallées  ont au contraire une très grande présence . 
230.0||||||| peut , amplifier , cette nature |À l' image des systèmes de parcs d' Olmsted , j'imagine que l' on  peut , amplifier , cette nature  en boisant les vallons qui relient le plateau et les vallées . 
232.0||||||| permet d' organiser , comme à Boston , déplacements , gestion de l' eau , espaces publics .|À l' échelle des campus , ces vallons à la géographie amplifiée sont une extraordinaire structure qui  permet d' organiser , comme à Boston , déplacements , gestion de l' eau , espaces publics . 
233.0||||||| sont liées par ce vaste réseau de parc .|Surtout , les pièces de l' archipel  sont liées par ce vaste réseau de parc . 
236.0||||||| , caution végétale optionnelle |Parfois réduite autrefois à une fonction de  , caution végétale optionnelle  ,, notre intervention est même devenue obligatoire . 
238.0||||||| a développé une discipline et une culture propres .|Il existe une école française du paysage qui  a développé une discipline et une culture propres . 
239.0||||||| les mécanismes de transformation des paysages et des territoires .|Notre légitimité réside dans notre capacité à décrypter et à agir sur  les mécanismes de transformation des paysages et des territoires . 
244.0||||||| se dotent |De très nombreuses villes françaises  se dotent  de projets et visions territoriales . 
245.0||||||| l' avenir |Ces projets anticipent  l' avenir  et dépassent toutes les limites administratives pour souvent rejoindre celles de la géographie naturelle . 
246.0||||||| d', effet Grand Paris ,,|On parle  d', effet Grand Paris ,, mais c'est beaucoup plus qu'une mode . 
247.0||||||| un réel déficit de projets ,|À  un réel déficit de projets , succède une anticipation large et parfois pour des temps longs . 
248.0||||||| de projets territoriaux , collectifs et durables .|Tout se passe comme si le manque de visibilité économique éloignait de la production d' icônes au profit  de projets territoriaux , collectifs et durables . 
249.0||||||| construction |Le désir de  construction  se déplace de l' objet spectaculaire — la fameuse médiathèque du maire et de l' architecte , vers de plus modestes prototypes des projets territoriaux . 
