phrase_id,balise_lieu_obj,balise_lieu_loc,balise_act,balise_doc,balise_perc,balise_tps,balise_dyn,phrase
72,,,,,,, du projet de territoire .,"Plutôt que l' opposition stérile des métiers d' architecte et de paysagiste , cette synthèse des milieux peut rassembler les points de vue au service  du projet de territoire . "
73,,,,,,," Habiter l' estuaire ,"," Habiter l' estuaire , de Nantes à Saint-Nazaire: solidarité métropolitaine entre des territoires singuliers . "
74,,,,,,, la revue Pages paysages ,"[6] Notamment à travers  la revue Pages paysages  et des travaux de Michel Corajoud , Alexandre Chemetoff , Jacqueline Osty et Pascal Cribier . "
76,,,,,,, l' architecture est induite par une stratégie de grande échelle .,"À gauche , Arabianranta à Helsinki: la forme de  l' architecture est induite par une stratégie de grande échelle . "
78,,,,"l' article , La confusion du paysage ,, Les Cahiers de la recherche architecturale et urbaine , no 4 , avril 2000 , ainsi que dans l' article , Architecture des milieux ",,,"l' article , La confusion du paysage ,, Les Cahiers de la recherche architecturale et urbaine , no 4 , avril 2000 , ainsi que dans l' article , Architecture des milieux ","J'ai développé ces notions dans l' article , La confusion du paysage ,, Les Cahiers de la recherche architecturale et urbaine , no 4 , avril 2000 , ainsi que dans l' article , Architecture des milieux ,, Le Portique , no 25 , 2010. "
80,,,,,,, n'avons pas bénéficié des mêmes commandes que la génération précédente .,Nous  n'avons pas bénéficié des mêmes commandes que la génération précédente . 
82,,,,,,, Les grands projets urbains ," Les grands projets urbains  peuvent servir d' exemple , voire de levier , mais restent exceptionnels . "
83,,,,,,, d' efforts que les projets prestigieux des décennies précédentes .,"Ce qui est demandé à notre génération est sans doute plus complexe : des sujets plus ordinaires , où la qualité de situations modestes mérite autant  d' efforts que les projets prestigieux des décennies précédentes . "
84,,,,,,, d' être architecte-urbaniste ,"J'ai ainsi pris le parti  d' être architecte-urbaniste  de manière multiple : praticien , critique , enseignant et chercheur , architecte-conseil de l' État . "
86,,,,,,, s'épaulent l' une l' autre .,C'est une autre manière de travailler car ces modalités  s'épaulent l' une l' autre . 
87,,,,,,," ces expériences , et non les seuls projets , appuient mes hypothèses .","Toutes  ces expériences , et non les seuls projets , appuient mes hypothèses . "
89,,,,,,, l' école d' architecture de Clermont-Ferrand .,"J'enseigne depuis 1998 , dont onze ans à  l' école d' architecture de Clermont-Ferrand . "
90,,,,,,, renforça l' école ,"Didier Rebois , à la fois directeur et responsable d'  Europan  ,  renforça l' école  avec de jeunes lauréats d'  Europan  . "
91,,,,,,," d' explorer des contextes métropolitains et ruraux , villes européennes et paysages d' Auvergne .","Je choisis  d' explorer des contextes métropolitains et ruraux , villes européennes et paysages d' Auvergne . "
92,,,,,,," l' entrelacement des échelles ,","J'y développais  l' entrelacement des échelles , concept interscalaire , approfondi depuis lors grâce à plusieurs recherches donnant lieu à des publications , puis à l' élaboration d' un cours de théorie de l' architecture et de l' urbanisme à l' Accademia di Architettura di Mendrisio ( Suisse) depuis 2008 . "
93,,,,", le plan et la matière",,, L'entrelacement des échelles ," L'entrelacement des échelles  est une notion simple , théorique et opératoire : quelle que soit la mesure du projet ( édifice , jardin , quartier , grand territoire ), quatre échelles ( relations ) interagissent : la géographie , le site, le plan et la matière. "
94,,,,,,, l' idée de tissage ),"Cette interaction n'est pas linéaire ( d' où  l' idée de tissage ) : le grand n'implique pas le petit et , a fortiori , l' analyse ne précède pas le projet . "
95,,,,,,, Les quatre mots simples ont été choisis car faciles à retenir et polysémiques ., Les quatre mots simples ont été choisis car faciles à retenir et polysémiques . 
96,,,,,,,"( métropolisation ),","Géographie fait référence à la gouvernance , aux flux et influences distantes ( métropolisation ), au contexte économique , à la géologie , au climat et au grand paysage ; "
97,,,,,,," le tissu , la parcelle , les voisinages , les règles urbaines , la forme urbaine , la pente et la forme du sol , le réseau d' espaces publics .","site désigne  le tissu , la parcelle , les voisinages , les règles urbaines , la forme urbaine , la pente et la forme du sol , le réseau d' espaces publics . "
98,,,,Dans le plan <dyn,,,,"Dans le plan > s'associent programme et structure , dispositif et usages , dedans et dehors , distribution et entre-deux. "
99,,,,,,," la construction ,","La matière renvoie à  la construction , au caractère des lieux , mais aussi à l' énergie et aux savoir-faire mobilisés pour édifier . "
100,,,,,,," les choix de matière ont également une dimension territoriale , selon les ressources mises en œuvre .","En ce sens , la boucle se referme :  les choix de matière ont également une dimension territoriale , selon les ressources mises en œuvre . "
101,,,,sur le programme y jouent un rôle essentiel,,, tout projet territorial ,"Ainsi s'établit le contexte de l' architecture , mais aussi de  tout projet territorial  : les typologies , la nature de l' espace public , les ressources constructives , l' inventionsur le programme y jouent un rôle essentiel. "
102,,,,de textes et de projets,,, ces jeux transcalaires ,"Nombrede textes et de projetstémoignent de l' apport de l' architecture dans  ces jeux transcalaires  : Aalto , Wright , Kahn , Lewerentz , Plecnik , Rossi , Giancarlo di Carlo , les Smithson et des centaines d' autres ont beaucoup à nous apprendre sur le territoire. "
103,,,,,,," l' Académie  de Mendrisio ,","J'applique les mêmes principes à  l' Académie  de Mendrisio , dont la fondation menée par les architectes modernes de l' école tessinoise — Aurelio Galfetti , Mario Botta — reposait sur les apports de la discipline au débat territorial . "
104,,,,,,, l' urbanisme ,"Enfin , la direction du DSA , architecte-urbaniste , à l' école d' architecture de la ville et des territoires de Marne-la-Vallée , me donne la chance d' actualiser cet entrelacement des échelles à l' aune des enjeux contemporains de  l' urbanisme  pour former les nouvelles générations à cet exercice . "
106,,,,,,," l' objet , en 2015 , d' une publication éditée par Mendrisio Accademy Press .","Ce cours fera  l' objet , en 2015 , d' une publication éditée par Mendrisio Accademy Press . "
108,,,,,,, voulant devenir urbanistes .,"Diplôme spécialisé d' approfondissement , destiné à des jeunes diplômés  voulant devenir urbanistes . "
110,,,,,,," la direction depuis septembre 2013 , conjointement avec Éric Alonzo .","J'en assume  la direction depuis septembre 2013 , conjointement avec Éric Alonzo . "
111,,,,,,, Relier la ville ," Relier la ville  par l' infrastructure , étude du , faisceau , à Nanterre , 2009 ( Epadesa ). "
112,,,,,,, les relations multiscalaires ,Cette méthode ouverte insiste sur  les relations multiscalaires  sans induire de doctrine sur la forme ni porter de jugement sur la diversité des situations auxquelles le concepteur est confronté . 
113,,,,,,," d' évolutions ,","Le pavillonnaire , les tissus suburbains , les espaces naturels , les villages ou les quartiers métropolitains ont tous besoin  d' évolutions , avec des outils également multiscalaires . "
114,,,,,,, l' intelligence face au contexte ,La juste réponse dépend de  l' intelligence face au contexte  et non d' un formalisme générique . 
115,,,,,,, la forme des villes .,Ce n'est pas une évidence : bien des urbanistes défendent encore une doctrine sur  la forme des villes . 
117,,,,,,," urbanistes ,","Nous ,  urbanistes , proposons , les élus décident : nous avons donc un devoir d' explication et de débat . "
118,,,,,,, l' histoire du projet ,"Pour cela , nos outils évoluent : le récit ( comment raconter  l' histoire du projet  ?) tout autant que le dessin ( comment analyser , concevoir , expliquer , convaincre ?). "
119,,,,,,, J'adapte plusieurs outils au contexte variable de la commande , J'adapte plusieurs outils au contexte variable de la commande  : dessins et croquis à main levée s'imposent pour convaincre ( parfois en live ou en vidéo ) et pour résoudre la complexité des tracés et de la topographie . 
120,,,,,,," le sol et les infrastructures , le paysage , les typologies existantes et nouvelles — actualisation des travaux à l' Ifa .","J'utilise les axonométries montrant conjointement  le sol et les infrastructures , le paysage , les typologies existantes et nouvelles — actualisation des travaux à l' Ifa . "
121,,,,comme le plan de composition de <lieu type,,," Des réflexions amples ,comme le plan de composition de =obj>Seine Aval ,"," Des réflexions amples ,comme le plan de composition de =obj>Seine Aval , ont appelé une représentation thématique et multiscalaire hypertexte , comme un site web. "
122,,,,,,," n'importe quel ordre ,","Devant les cinquante élus de la vallée , cela a permis de débattre de la diversité des questions dans  n'importe quel ordre , passant du détail à la carte , puis aux échantillons architecturaux , en temps réel . "
123,,,,,,," le projet en question ,","Enfin , parce qu'il faut de plus en plus choisir , simplifier , ne sélectionner que les éléments en rapport avec  le projet en question , je m'appuie sur des figures , diagrammes expurgés de la carte . "
124,,,,à un texte,,, Dessine moi une ville.,Cette recherche permanente sur la représentation a donné lieuà un textedans le livre  Dessine moi une ville. 
125,,,,,,, L'hypertexte comme les figures fixes ou animées ," L'hypertexte comme les figures fixes ou animées  ont fait l' objet de deux recherches , l' une à l' école polytechnique fédérale  de Lausanne ( EPFL ) avec la chaire de Patrick Berger et le département de géomatique , l' autre avec Chris Younès pour le Bureau de recherche architecturale et urbaine ( Brau ) et le Puca . "
126,,,,,,," le projet ,","Quant au récit qui porte  le projet , aucun sujet n'est tabou : nous devons la transparence aux élus comme aux populations pour lesquelles nous travaillons . "
127,,,,,,, faut systématiquement partir des atouts — il y en a toujours — et rassembler autour d' un rêve .,Il  faut systématiquement partir des atouts — il y en a toujours — et rassembler autour d' un rêve . 
128,,,,la loi républicaine,,, les arbitrages.,"Mais il y a aussi un devoir d' impertinence , rappelant au besoin quela loi républicaines'applique à tous , et aide en bien des situations , depuis le Grenelle Environnement , révélant les paradoxes pour mieux stimuler  les arbitrages. "
129,,,,,,," les enjeux sans concession — sociaux , financiers — à évoquer les coûts , les dépenses , les plus-values .","Il faut de l' habileté et de la mesure , mais nous gagnons à poser  les enjeux sans concession — sociaux , financiers — à évoquer les coûts , les dépenses , les plus-values . "
130,,,,,,," ces questions citoyennes ,","Je crois que la participation est l' occasion d' un débat ouvert sur  ces questions citoyennes , un contrepoint à certaines logiques économiques . "
131,,,,,,, les projets urbains toujours très mal payés ,"L'indépendance est une garantie : nous avons choisi , à l' agence , de ne pas dépendre dans  les projets urbains toujours très mal payés  des opérations de maîtrise d' œuvre négociées en amont avec les opérateurs . "
134,,,,,,," d' aménagement du Mantois Seine Aval ),","[10] Pour l' Epamsa ( Établissement public  d' aménagement du Mantois Seine Aval ), de 2009 à 2010 . "
135,,,,,,, le développement de ces outils ,"Notons que  le développement de ces outils  dans le cadre d' une commande publique ordinaire relève d' un investissement , recherche et développement , de l' agence , non rémunéré . "
136,,,,,,, l' enseignement et la recherche est d' autant plus vital .,Le lien avec  l' enseignement et la recherche est d' autant plus vital . 
137,,,,,,," Dessine-moi une ville ,","[11]  Dessine-moi une ville , ouvrage dirigé par Ariella Masboungi , Paris , Éditions du Moniteur , coll . "
139,,,,,,," , architectures de la grande échelle ","12] Série  , architectures de la grande échelle  ,, avec Chris Younès au sein du laboratoire Gerphau ( 2007 ). "
141,,,,"le plan , Nature en ville , en 2009-2010 , pour le ministère de l'",,,"le plan , Nature en ville ,","J'ai notamment coprésidé le plan , Nature en ville , en 2009-2010 , pour le ministère de l'Écologie et la Direction générale de l' Aménagement , du Logement et de la Nature( DGALN ), avec de fructueux échanges avec des écologues , géographes et sociologues. "
143,,,,,,," 2-Changement d' échelle , ségrégation sociale , retrait du public : trois raisons pour travailler autrement "," 2-Changement d' échelle , ségrégation sociale , retrait du public : trois raisons pour travailler autrement  "
144,,,,,,, la métropolisation .,L'articulation des échelles est pour l' architecte une manière de répondre aux enjeux sociétaux contemporains : impact de la mondialisation et de  la métropolisation . 
145,,,,,,, Urbanisme et Tous urbains .,"Je l' ai compris en débattant avec d' autres disciplines , dans l' enseignement , mais aussi lors d' expertises et au sein du comité de rédaction des revues  Urbanisme et Tous urbains . "
146,,,,,,," Les projets m'ont aussi dévoilé cela ,"," Les projets m'ont aussi dévoilé cela , à partir de questions plutôt rurales . "
147,,,,,,, le rythme de développement des villages ,"Par exemple avec les parcs naturels régionaux du Nord-Pas-de-Calais , où  le rythme de développement des villages  est aussi donné par la dimension métropolitaine : les flux de ceux qui vont chaque matin travailler dans l' aire métropolitaine lilloise — sans que celle-ci en tienne vraiment compte en terme de mobilités —, la dépendance des entreprises industrielles de ces petites villes à des décisions lointaines , l' inquiétude qui en découle , le rôle de l' aire urbaine dans l' offre de service — université , santé , commerce , loisirs . "
148,,,,,,," santé ,","De même , dans les métropoles françaises en bonne  santé , comme Nantes , Toulouse et Bordeaux , la concentration de revenus et l' immobilier trop cher écartent une part croissante de la population qui , en l' absence d' offre alternative abordable , cherche un logement en périphérie . "
149,,,,,,," l' effort des collectivités et même dans les quartiers exemplaires , les lieux où nous habitons relèvent de plus en plus de produits standardisés .","Malgré  l' effort des collectivités et même dans les quartiers exemplaires , les lieux où nous habitons relèvent de plus en plus de produits standardisés . "
150,,,,,,, une ville choisie .,Nous vivons dans le marché plus que dans  une ville choisie . 
152,,,,,,," L'interdépendance des territoires impose un changement d' échelle : il faut forcément penser la nature , le rural avec les autres situations urbaines ."," L'interdépendance des territoires impose un changement d' échelle : il faut forcément penser la nature , le rural avec les autres situations urbaines . "
154,,,,,,," une ville plus abordable ,","Susciter une autre économie urbaine , pour  une ville plus abordable , est un enjeu constant , mais aussi le désir d' une ville moins standardisée , ennuyeuse , culturellement plus stimulante . "
155,,,,,,, La redistribution des richesses ," La redistribution des richesses  est en panne : le rôle redistributeur de l' État est fragilisé , les rapports entre action publique et investissement privé se réorganisent au profit du second , la baisse des financements publics , préoccupante , impose d' autres équilibres . "
156,,,,,,," l' urbaniste doit favoriser l' action et le résultat , sans jamais altérer son regard critique sur la société contemporaine .","Pour répondre à ces enjeux ,  l' urbaniste doit favoriser l' action et le résultat , sans jamais altérer son regard critique sur la société contemporaine . "
157,,,,,,," d' un développement , durable ,","Nous parlons par exemple  d' un développement , durable , depuis près de vingt sans que les transformations effectives n'infléchissent vraiment le cours des choses . "
158,,,,,,," savons comment mieux faire ,","Ce décalage entre discours et action est inquiétant : nous  savons comment mieux faire , mais il nous est collectivement difficile de faire le pas en avant . "
160,,,,,,," d' une crise politique ,","Ne devrait-on pas plutôt parler  d' une crise politique , qui rend difficiles — presque impossibles ! — à la fois l' expression de l' intérêt commun et la prise de décision ? "
161,,,,,,," Notre travail d' urbaniste consiste à rendre lisible l' intérêt général ,"," Notre travail d' urbaniste consiste à rendre lisible l' intérêt général , en y fédérant les intérêts particuliers des uns et des autres , publics ou privés . "
162,,,,,,, Un projet est réussi ," Un projet est réussi  quand , à un moment donné , tout paraît simple et que les décisions s'enchaînent . "
163,,,,,,, l' urbanisme ,"Cela ne nous dispense pas du doute , salutaire , car nous intervenons dans le champ citoyen :  l' urbanisme  est aussi un art du temps , et les certitudes ne peuvent qu'être momentanées . "
165,,,,,,,"( La République des territoires ,   Le Seuil   , 2008 , et La Crise qui vient ,","Les travaux de Laurent Davezies ( La République des territoires ,   Le Seuil   , 2008 , et La Crise qui vient , Paris ,   Le Seuil   , 2012 ) ainsi que de Pierre Rosanvallon ( La Société des égaux , Paris ,   Le Seuil   , 2011 ) ont marqué ces analyses . "
167,,,,,,," , Envie[s] de ville[s],","Frédéric Bonnet , dans Conseil no 19 ( revue des architectes-conseils de l' État ) :  , Envie[s] de ville[s], séminaire à Helsinki , 26-29 septembre 2013 ,, mars 2014 . "
168,,,,,,,[en France],"Nous avons [en France] vingt ans de retard , et nous le savons . "
169,,,,,,, chaque mission sur les territoires ,"Nous constatons à  chaque mission sur les territoires  à quel point , malgré un diagnostic formulé depuis plus de deux décennies , rien ne change . "
172,,,,,,," saurons-nous , radicalement , changer de cap ","[...] Une question : quand  saurons-nous , radicalement , changer de cap  ? "
173,,,,aux lois de la nation ou aux conséquences de <dyn,,,,"Peu importe que cette résistance à la qualité , aux équilibres territoriaux , à l' architecture , au paysage , bref à tout ce qui pourrait tirer parti des extraordinaires ressources du territoire français soit dueaux lois de la nation ou aux conséquences de > la décentralisation. "
174,,,,la Loi de la nation,,, l' État aux communes ,Il n'y a aucune raison d' opposer  l' État aux communes  —la Loi de la nationest votée par les élus locaux. 
175,,,,,,," quelques trop rares occasions de projets ,","Toujours est-il que manifestement , à part  quelques trop rares occasions de projets , la mayonnaise ne prend pas entre les actions des collectivités locales et les orientations nationales . "
176,,,,,,," cohabitent encore , ne se rencontrent qu'exceptionnellement .","Les unes et les autres  cohabitent encore , ne se rencontrent qu'exceptionnellement . "
177,,,,,,," La consommation des terres agricoles continue ,"," La consommation des terres agricoles continue , comme la construction de routes laissant toute sa place à la voiture , ou de pléthoriques zones commerciales et d' activité — que le destin condamne à court terme ... À cause de ce retard , le sentiment de l' urgence domine . "
178,,,,,,, réformer l' intercommunalité ,On se presse de  réformer l' intercommunalité  — qui aurait dû advenir il y a quinze ans au moins — et heurte le sens politique des maires ; 
179,,,,,,, la construction de logements ,on se presse de favoriser  la construction de logements  en oubliant à quel point négliger leur localisation et leur qualité a été — et sera — fatal . 
181,,,,,,,[la présence des architectes-conseils],"Pourtant [la présence des architectes-conseils] sur les territoires nous montre à quel point tout change , au niveau des institutions locales , mais aussi dans l' esprit des individus impliqués . "
183,,,,,,, tout projet ou toute difficulté réglementaire ,"Une conscience , contextuelle , se forge dans les échanges modestes que  tout projet ou toute difficulté réglementaire  suscitent . "
185,,,,,,, l' ingénierie est défaillante ,"Partout où  l' ingénierie est défaillante  — et c'est le cas de l' immense majorité des situations — émerge la demande d' une vision transversale , d' une approche de projet . "
186,,,,,,, les architectes conseil de l' État ,"Certes modestement , mais avec pugnacité , passion et engagement ,  les architectes conseil de l' État  répondent pour leur part à ce besoin croissant . "
187,,,,,,," l' inconciliable des multiples régulations , aménager différemment ,","[...] Tous [les conseils prodigués] forment des liens entre des questions apparemment opposées , pour concilier  l' inconciliable des multiples régulations , aménager différemment , aider à arbitrer . "
189,,,,,,," intercommunalités , régions , établissements publics .","De notre part mais aussi à tous les niveaux : communes , bailleurs ,  intercommunalités , régions , établissements publics . "
190,,,,,,," une intelligence conjointe , cultivée , ouverte et exigeante peut en effet nous permettre , à terme , de changer d' époque .","Seule  une intelligence conjointe , cultivée , ouverte et exigeante peut en effet nous permettre , à terme , de changer d' époque . "
191,,,,,,," faire autrement ,","Et faire le pas , décider enfin ,  faire autrement , amender , changer de cap . "
192,,,,,,, les projets de l' agence .,Ce que nous enseigne Helsinki Frédéric Bonnet Voyages et lectures influent sur  les projets de l' agence . 
193,,,,,,," ville-aménagement ,","S'il ne fallait citer qu'une seule ville , ce serait sans douter Helsinki: des dizaines de voyages , une bonne partie de la bibliothèque de l' agence consacrée à la Finlande et à sa capitale , plusieurs découvertes organisées avec des étudiants , avec le Club  ville-aménagement , avec les cent vingt architectes-conseils de l' État . "
194,,,,,,," Cette ville , comme les autres ,"," Cette ville , comme les autres , n'est guère un modèle reproductible , mais nous instruit grandement sur les politiques urbaines . "
