phrase_id|balise_lieu_obj|balise_lieu_loc|balise_act|balise_doc|balise_perc|balise_tps|balise_dyn|phrase
26.0||||||| les projets ,|Il y a de nouvelles manières d' évaluer  les projets , comme les labels Bâtiment durable Méditerranée , ou Bâtiment frugal bordelais , portés par nos pairs et non par des organismes purement techniques , qui sont autrement plus utiles en ce qu'ils évaluent de manière bien plus transversale la pertinence des projets . 
27.0||||||| ne faut pas jeter le bébé avec l' eau du bain |La prescription n'est pas forcément négative , il  ne faut pas jeter le bébé avec l' eau du bain  ! 
28.0||||||| le logement de qualité de demain .|Le référentiel pensé par Laurent Girometti ( directeur général de l' epa Marne-la-Vallée ) et l' architecte-urbaniste François Leclercq , défend  le logement de qualité de demain . 
29.0||||||| réversibilité |Outre des prescriptions essentielles ( logements traversants , hauteurs minimales ), y sont abordés les enjeux de circulation de l' air dans le logement ( perméabilité ) ou de  réversibilité  grâce à la logique constructive ( trame régulière , enveloppe tramée ). 
30.0||||||| réinsuffler de la qualité et pas seulement de la conformité aux projets |Une manière utile de  réinsuffler de la qualité et pas seulement de la conformité aux projets  ! 
31.0||||||| déroger avec intelligence |Origines de la prescription ouverte :  déroger avec intelligence  / faire confiance aux opérateurs 
32.0||||||| le projet urbain |Vous êtes un spécialiste des questions écologiques à l' échelle du bâtiment , qui s'implique dans  le projet urbain  à différentes échelles , et ne rechignez pas à investir des démarches prospectives , préalables à la planification . 
33.0||||||| l' intelligence des stratégies et la gestion au jour le jour du projet |Dans les faits , comment assurer la continuité entre  l' intelligence des stratégies et la gestion au jour le jour du projet  ? 
34.0||||||| l' usage de la contrainte et de l' incitation , entre vigilance et négociation , pour tenir la cohérence et la qualité du projet |En tant que prescripteur , comment équilibrer  l' usage de la contrainte et de l' incitation , entre vigilance et négociation , pour tenir la cohérence et la qualité du projet  à toutes ses échelles et au fil du temps ? 
35.0||||||| Une ville , en tant que communauté humaine , est une somme de singularités |[FB] :  Une ville , en tant que communauté humaine , est une somme de singularités  ; 
37.0||||des chartes et in||| plusieurs manières de prescrire en fonction des contextes |En conséquence , il y a  plusieurs manières de prescrire en fonction des contextes  : par , des figures de durabilité ,,des chartes et infine par le droit. 
38.0||||une ordonnance locale concernant <lieu type||| l' ensemble du périmètre municipal en partant d' un constat : l' énergie solaire est une ressource facilement mobilisable , économique et sûre dans son approvisionnement.|À Barcelone ,une ordonnance locale concernant =obj>l' eau chaude sanitaire s'applique à  l' ensemble du périmètre municipal en partant d' un constat : l' énergie solaire est une ressource facilement mobilisable , économique et sûre dans son approvisionnement. 
39.0||||||| doit |Par conséquent , chaque bâtiment neuf  doit  s'équiper d' un dispositif de production ... Sauf , et c'est le point important , s'il fait la démonstration que cette mesure n'est pas compatible avec sa situation particulière ( ombre portée par ses voisins , besoins spécifiques , autres systèmes plus pertinents en regard de sa programmation ...) et propose une alternative plus cohérente . 
40.0||||||| des objectifs de manière claire , voire dirigiste .|Cette philosophie de prescription ouverte devrait nous inspirer : il est sain qu'une collectivité affirme  des objectifs de manière claire , voire dirigiste . 
41.0||||||| l' intelligence des acteurs , pour être en mesure de prendre en compte les situations particulières |Mais il est tout aussi justifié de faire confiance à  l' intelligence des acteurs , pour être en mesure de prendre en compte les situations particulières  ( et le territoire est fait de situations particulières !) 
42.0||||||| réaliser des opérations réussies .|Donner un cap est essentiel mais il faut savoir écouter et , lorsque c'est pertinent , accepter le raisonnement des opérateurs , guidés par leur modèle économique et la recherche d' optimisation de leurs marges mais aussi par la volonté de  réaliser des opérations réussies . 
43.0||||||| des dynamiques vertueuses .|Cette confiance est un premier pas pour aller vers  des dynamiques vertueuses . 
44.0||||||| Co-construire les feuilles de route de soutenabilité | Co-construire les feuilles de route de soutenabilité  permet de faire des acteurs privés des alliés : personne ne détruit un document auquel il a contribué ni ne souhaite se dédire de ses propres engagements ! 
45.0||||||| la transition des territoires .|D'autant que les promoteurs , lorsqu'ils sont mobilisés , participent à une histoire commune et peuvent concrètement contribuer à  la transition des territoires . 
46.0||||||| l' intérêt général .|Reste à comprendre quelle histoire ils désirent raconter et si elle peut converger avec celle que porte la collectivité , garante de  l' intérêt général . 
47.0||||||| le premier projet en structure bois |C'est ainsi que nous avons fait émerger  le premier projet en structure bois  à Bordeaux , avec le promoteur Pichet désireux de tester cette filière . 
48.0||||de la charte en vigueur||| d' autres aspectsde la charte en vigueur.|Pour cela , nous avons , en tant qu'amo , dérogé à  d' autres aspectsde la charte en vigueur. 
49.0||||||| d' affirmer la singularité des bâtiments |Il en fut de même à Rennes , où il s'est agi  d' affirmer la singularité des bâtiments  dans une logique de différenciation propre aux promoteurs . 
51.0||||||| d' accompagnement |Vous produisez des chartes , assumées comme des , anti-référentiels ,, outils  d' accompagnement  que vous qualifiez de , prescriptions ouvertes ,. 
52.0||||||| d' équilibre entre contrainte et incitation .|Cette notion suppose de trouver un point  d' équilibre entre contrainte et incitation . 
53.0||||||| sa mise en œuvre |Séduisante , elle interroge sa nécessaire lisibilité dans la pratique du projet , garante de la légitimité de l' outil , mais aussi  sa mise en œuvre  dans la durée . 
55.0||||||| conciliation de trois objectifs : le durable , le désirable et l' abordable .|Sur ce sujet , mon énergie va à la  conciliation de trois objectifs : le durable , le désirable et l' abordable . 
56.0||||la charte||| un état d' esprit |À ces fins ,la charteest un outil central pour exprimer  un état d' esprit  sur un territoire avec des objectifs chiffrés et contextualisés. 
57.0||||||| l' infrastructure ferroviaire , au quartier de la gare et au fleuve , l' enjeu du lien entre le centre de la métropole et sa périphérie sud .|À Bordeaux-Euratlantique par exemple , il s'agissait d' exprimer le rapport à  l' infrastructure ferroviaire , au quartier de la gare et au fleuve , l' enjeu du lien entre le centre de la métropole et sa périphérie sud . 
58.0||||Pour les chartes <lieu type||| projets urbains.|Pour les chartes =loc>à Bordeaux , à Rennes comme à Nantes , il était avant tout question de partager une philosophie commune d' action qui a été à l' origine d' un engagement sincère de la multitude des acteurs des  projets urbains. 
59.0||||la charte||| les projets urbains |Au-delà d' une vision de territoire qui pose les bases du projet spatial ,la charteest prescriptive , mais sans tomber dans un excès de dirigisme comme c'est trop souvent le cas dans  les projets urbains  où les mots d' ordre se superposent dans une métrique d' indicateurs pléthoriques , parfois antagonistes , et finalement inapplicables. 
60.0||||sur le plan territorial||| une moindre solarisation de certains logements |Dans nombre de Zac , la densité bâtie entraîne  une moindre solarisation de certains logements  : si densifier certains territoires est vertueuxsur le plan territorial, mieux vaut moduler les attentes au cas par cas plutôt que de se braquer sur des indicateurs rigides pour chaque bâtiment. 
61.0||||||| dégradent leur projet |Aussi , les cahiers des charges maximalistes , où chaque enjeu environnemental est chiffré et non négociable , s'avèrent contre-productifs : les opérateurs font mine de jouer le jeu au stade du concours , et , dès le permis de construire obtenu ,  dégradent leur projet  en cherchant à faire des économies . 
63.0||||||| l' absence totale de place laissée à la négociation et à l' interprétation qui s'avère pénalisante pour la pertinence des projets .|La responsabilité des opérateurs est en cause , mais c'est surtout  l' absence totale de place laissée à la négociation et à l' interprétation qui s'avère pénalisante pour la pertinence des projets . 
64.0||||||| la construction durable |L'excès de vertu des cahiers des charges maximalistes fait peser le risque de limiter  la construction durable  à une élite qui aurait les moyens de se la payer . 
65.0||||||| Limiter les prix de sortie est aussi un enjeu de développement durable | Limiter les prix de sortie est aussi un enjeu de développement durable  ! 
66.0||||||| leur désengagement de ces prescriptions ,|Il faut donc échapper à ce piège : dans l' histoire de l' agence , nous avons été trop fréquemment sollicités par les opérateurs pour leur servir de caution justifiant  leur désengagement de ces prescriptions , ce que l' on refuse . 
67.0||||||| les aménageurs et les collectivités ,|En revanche , il est toujours intéressant d' aborder ces sujets lors d' ateliers de travail avec  les aménageurs et les collectivités , et de mettre en évidence les enjeux contradictoires , pour proposer des alternatives . 
68.0||||||| avons cherché à prescrire autrement |Forts de cette expérience , lorsqu'on nous a demandé de produire des guides , nous  avons cherché à prescrire autrement  ! 
69.0||||||| l' excès de contraintes évite le piège du document convenu qui met trop rapidement tout le monde d' accord |Échapper à  l' excès de contraintes évite le piège du document convenu qui met trop rapidement tout le monde d' accord  en charriant des lieux communs lénifiants et peu opérationnels . 
70.0||||La charte||| sa mise en débat |La chartedoit prendre position et assumer  sa mise en débat  : si personne ne peut s'y opposer , c'est que le débat est fermé , que la co-construction est impossible , et alors le document reste souvent lettre morte. 
71.0||||les chartes||| qu'outils de passage à l' acte |En tant  qu'outils de passage à l' acte  localement ancrés ,les chartesabordent des cibles complémentaires dans une recherche de synergie forte entre thèmes et enjeux , et suivant une déclinaison scalaire précise. 
74.0||||la charte||| l' action territoriale , nous sommes en effet revenus à l' origine de l' outil :la chartedoit garantir la transversalité d' une approche holistique |[FB] : De la matrice de conception d' un bâtiment à  l' action territoriale , nous sommes en effet revenus à l' origine de l' outil :la chartedoit garantir la transversalité d' une approche holistique  qui embrasse échelles , temporalités et catégories d' acteurs. 
75.0||||la charte||| passer de l' une à l' autre est complexe et on y perd souvent la logique , voire la conscience des enjeux.|À Bordeaux-Euratlantique ,la chartevise ainsi à rétablir le lien entre la grande échelle stratégique et la petite échelle d' action : dans les faits ,  passer de l' une à l' autre est complexe et on y perd souvent la logique , voire la conscience des enjeux. 
76.0||||||| La recherche de cohérence scalaire ,| La recherche de cohérence scalaire , dont découle l' approche matricielle des ofutils d' accompagnement , vise simultanément tous les enjeux et leurs temporalités respectives pour clarifier les rôles et les responsabilités en fonction de chaque territoire et de chaque acteur , ce qui demande de l' intelligence et de la permanence . 
77.0||||||| un projet urbain |Ce qui concerne  un projet urbain  concerne aussi des documents réglementaires comme les Scot . 
78.0||||||| la chaîne de production du territoire |Partant , les acteurs savent à quoi s'en tenir , les urbanistes et autres concepteurs connaissent leur rôle , les acteurs de l' immobilier peuvent entrer dans la logique et intégrer  la chaîne de production du territoire  de manière consciente , tout en ayant la capacité de proposer une alternative , à condition qu'elle soit jugée opportune . 
79.0||||||| d' initier un projet |Au-delà de la question spatiale des échelles d' approche , comment vous positionnez-vous dans l' histoire d' un territoire , au moment  d' initier un projet  et d' ouvrir des pistes d' évolution en lien avec les différents concepteurs de chaque projet ? 
80.0||||||| héritons collectivement d' un amont temporel et spatial ( quelqu'un a fait ou pensé quelque chose avant nous , à une échelle plus large ), et sommes responsables d' un aval .|[FB] : Nous  héritons collectivement d' un amont temporel et spatial ( quelqu'un a fait ou pensé quelque chose avant nous , à une échelle plus large ), et sommes responsables d' un aval . 
81.0||||||| le futur .|Chaque projet appelle une conscience aiguë du fait que l' on succède à une pensée et à des actes multiples , et réciproquement que notre intervention aura nécessairement des conséquences sur  le futur . 
82.0||||charte||| l' échelle du projet ,|Quelle que soit  l' échelle du projet , l' outilcharterépond à l' exigence de continuité et de cohérence d' approche en matière écologique. 
83.0||||, chartes de biodiversité||| s'appliquent à un territoire |L'amont , ce sont les documents-cadres et prescriptions qui  s'appliquent à un territoire  ( plu , Scot , pcet, chartes de biodiversité, et plus généralement l' ensemble des normes et directives émanant des politiques nationales ). 
84.0||||||| a déjà été dit ( parfois même tout !)|Beaucoup  a déjà été dit ( parfois même tout !) mais de manière différente , dispersée , souvent contradictoire , voire antagoniste . 
85.0||||||| Cet héritage est aussi précieux qu'il est inintelligible et peu opérationnel !| Cet héritage est aussi précieux qu'il est inintelligible et peu opérationnel ! 
86.0||||||| une vaste analyse des documents en vigueur |Nous commençons toujours par  une vaste analyse des documents en vigueur  pour les décrypter et en offrir aux acteurs locaux , comme aux systèmes de gouvernance , une lecture hiérarchisée et critique . 
87.0||||||| réaffirmer des valeurs partagées et reconnaître les responsabilités réciproques .|Chaque acteur s'y retrouve et reconnaît les paradoxes pour dépasser les oppositions ( parfois viscérales ),  réaffirmer des valeurs partagées et reconnaître les responsabilités réciproques . 
88.0||||||| la |C'est à ce stade de programmation territoriale et urbaine , sanctionnée par une feuille de route , que se joue  la  restauration des continuités et des cycles naturels , donc que sont posées les bases qui fondent le futur projet . 
89.0||||pour la charte de <dyn||||C'est ainsi que nous avons procédépour la charte de > l' Île de Nantes avec la Samoa. 
90.0||||||| les interfaces habitées , les morphologies bâties |Suite à cette première phase , nous avons engagé une déclinaison scalaire de chacun des enjeux identifiés selon six sujets : la programmation territoriale , les formes urbaines , les espaces publics ,  les interfaces habitées , les morphologies bâties  et in fine la , vie en œuvre ,, c'est-à-dire les usages des différents utilisateurs des lieux . 
91.0||||||| chaque enjeu ,|Pour  chaque enjeu , nous définissons l' objectif général et établissons une chaîne de valeurs mise en commun avec tous les acteurs . 
92.0||||||| l' approche , donc le résultat final .|C'est ce chaînage des sujets et des valeurs mobilisées qui tient la cohérence générale de  l' approche , donc le résultat final . 
93.0||||||| logiques de projet ,|Chaque échelle est déclinée en fonction des acteurs et des  logiques de projet , respectant une triade fondamentale , espaces / temps / acteurs ,. 
94.0||||une charte||| la transformation du territoire |Quand les élus signentune charte, ils donnent leur accord à une philosophie , des enjeux , des objectifs et leur déclinaison , donc à un texte cohérent qui fait pleinement projet et engage concrètement  la transformation du territoire  : ce n'est jamais de l' innovation pour l' innovation ! 
95.0||||||| l' évaluation des besoins |Mais il faut d' abord comprendre les besoins : les acteurs de  l' évaluation des besoins  n'existent pas vraiment dans le projet de territoire , et il est d' autant plus difficile pour les élus de cerner leurs besoins fondamentaux , voire de les hiérarchiser. 
96.0||||||| l' articulation des sujets et les systèmes de gouvernance se complexifient |[FB] : Et on peut les comprendre , tant  l' articulation des sujets et les systèmes de gouvernance se complexifient  ! 
97.0||||||| d' une urbanisation ?|Ce premier pas de , rangement , ou de classification des idées s'enchaîne à l' examen des solutions envisageables , de leur pertinence locale , avant de s'assurer des bénéfices réels de la démarche : en quoi tel dispositif contribue-t-il à atténuer l' impact  d' une urbanisation ? 
98.0||||||| d' un site ?|Est-on sûr du gain de valeur , matérielle comme immatérielle ( à commencer par son habitabilité ),  d' un site ? 
99.0||||||| Prôner la sobriété pour la sobriété | Prôner la sobriété pour la sobriété  n'a pas de sens si l' on ne se demande pas en amont si , ce faisant , on répond à un besoin constaté . 
100.0||||||| l' échelle du bâti .|Reste à savoir , par cette approche matricielle , articuler prescriptions générales et marges de négociation spécifiques et négociées acteur par acteur , ce qui exige une compétence très grande des , évaluateurs ,, aménageurs , services des collectivités locales ... et des analyses au coup par coup , toutes choses ardues à réunir ... [FB] : Nous articulons trois types de prescriptions à  l' échelle du bâti . 
101.0||||||| l' extension du réseau de chaleur |D'abord un socle de base , non négociable , qui garantit la cohérence amont en listant des invariants de conception , ce qui nous amène parfois à mener de petites batailles ( comme pour  l' extension du réseau de chaleur  à Bordeaux-Euratlantique , revendiqué en tant qu'outil de péréquation territoriale ). 
102.0||||||| chaque enjeu répertorié |Ensuite sont définies les variables co-construites , les feuilles de route donnant un cadre pour  chaque enjeu répertorié  et assurant une cohérence scalaire au gré d' indicateurs précis . 
103.0||||||| leur projet .|Les opérateurs sont appelés à s'engager sur une partie seulement des indicateurs , ce qui leur permet d' effectuer un premier tri en fonction de  leur projet . 
104.0||||||| leur stratégie de développement ou commerciale ,|Il leur est , enfin , demandé de proposer une thématique prioritaire d' expérimentation , en fonction de leur spécificité et de  leur stratégie de développement ou commerciale , en s'inspirant des , figures de durabilité , que nous leur proposons . 
105.0||||||| d' expérimentation pour aller plus loin |La charte oriente , encadre , mais elle demande également aux opérateurs de choisir un sujet  d' expérimentation pour aller plus loin  ; 
106.0||||||| l' occasion de défricher des sujets émergents qu'ils choisissent parmi les , figures de durabilité , conçues en fonction des potentiels propres au territoire et au projet urbain.|cela favorise les singularités des projets en donnant aux opérateurs  l' occasion de défricher des sujets émergents qu'ils choisissent parmi les , figures de durabilité , conçues en fonction des potentiels propres au territoire et au projet urbain. 
107.0||||||| réinterpréter et optimiser des dispositifs existants .|Ces concepts territorialisés incitent à l' innovation via le test de dispositifs inédits , ou à  réinterpréter et optimiser des dispositifs existants . 
108.0||||||| chaque feuille de route est négociée |Pour cela , il faut dialoguer :  chaque feuille de route est négociée  en face à face , le plus souvent en bonne intelligence . 
109.0||||||| c'est grâce aux ateliers de travail réunissant l' epa , les services de la Ville ,|À Bordeaux ,  c'est grâce aux ateliers de travail réunissant l' epa , les services de la Ville , les promoteurs et , dans une moindre mesure certains architectes , que nous avons stabilisé ce document , multi-acteurs ,. 
110.0||||||| démarrage de projet ,|Cette culture commune permet de gagner en temps et en efficacité car , à chaque  démarrage de projet , tous les partenaires connaissent déjà le périmètre des possibilités . 
111.0||||||| Un tel dispositif demande un portage fort | Un tel dispositif demande un portage fort  de la part des aménageurs , des chefs de projet engagés et techniquement outillés . 
112.0||||||| sont prêts à investir |Il fonctionne bien dans des territoires attractifs pour lesquels les promoteurs  sont prêts à investir  mais pas dans les territoires distendus où les aménageurs , quand ils existent , sont en position moins forte pour négocier . 
114.0||||||| La prescription ouverte demande beaucoup de temps de présence et une capacité à débattre .|[FB] :  La prescription ouverte demande beaucoup de temps de présence et une capacité à débattre . 
115.0||||||| d' obtention de labels est évidemment beaucoup plus simple à mettre en œuvre pour un aménageur , mais son systématisme appauvrit nécessairement la forme urbaine .|Un suivi plus , basique , étayé sur l' exigence  d' obtention de labels est évidemment beaucoup plus simple à mettre en œuvre pour un aménageur , mais son systématisme appauvrit nécessairement la forme urbaine . 
116.0||||||| Le projet se limite alors à cocher des cases pour obtenir une note globale ,| Le projet se limite alors à cocher des cases pour obtenir une note globale , et on oublie très rapidement la qualité réelle du projet ainsi examiné . 
117.0||||||| l' accompagnement intelligent des projets |Il reste aux aménageurs à prendre conscience que consacrer ce temps et financer l' expertise nécessaire à  l' accompagnement intelligent des projets  est indispensable s'ils veulent se défaire de la production générique du logement sur les territoires dont ils ont la charge . 
118.0||||||| la réalisation du Scot |Quant aux territoires , distendus ,, où le manque d' attractivité et d' ingénierie s'expriment , il nous reste beaucoup à y faire ... À Montpellier , nous avons vu comment les études amont à  la réalisation du Scot  ( avec François Leclercq ) ont ouvert sur un essaimage positif auprès des petites communes de la métropole . 
119.0||||||| d' aménagement et de développement urbains |Les enjeux  d' aménagement et de développement urbains  rebattent localement les cartes vers de nouvelles coopérations territoriales où chaque collectivité est moins figée dans son rôle ( la périphérie a priori , contre , la ville-centre ) et moins indexée à son poids démographique ou son économie propre dans la force des messages qu'elle souhaite passer ( les petites communes peuvent , apprendre , des grosses certes , mais la réciproque vaut aussi !). 
121.0||||||| aménageurs |Cela rappelle , au-delà de la conjoncture économique qui donne plus ou moins de poids aux  aménageurs  dans la négociation avec les opérateurs , l' importance des équipes techniques qui portent au jour le jour ces prescriptions ouvertes . 
122.0||||||| leurs effets .|Il faut une ingénierie locale qui sache analyser , mais aussi interpréter et négocier , c'est-à-dire sortir d' un rôle de censeur regardant les référentiels par le petit bout de la lorgnette ... [FB] : La continuité des démarches est vitale , notamment pour que l' on puisse constater  leurs effets . 
123.0||||||| Les aménageurs ,| Les aménageurs , notamment publics , gagneraient à se doter de plus de mémoire et de continuité ! 
124.0||||||| s'en évader .|Ce qui plaide en faveur de l' importance du socle non négociable des prescriptions face à des opérateurs qui tenteraient de  s'en évader . 
125.0||||||| l' épaisseur réduite des bâtiments ,|Reste que , même si nous ne pouvons pas toujours assurer un suivi sur le temps long ( nos missions s'inscrivant rarement dans la durée ), les logiques posées peuvent perdurer , comme à Bordeaux où certaines lignes fondamentales s'appliquent encore :  l' épaisseur réduite des bâtiments , la généralisation des typologies traversantes , les , climats d' entre-deux ,, l' approche spécifique en fonction de chaque façade ... À Nantes , la méthode d' appui sur l' existant d' Alexandre Chemetoff reste très présente dans l' esprit de tous . 
126.0||||outre le plan-||| le passage de relais entre équipes successives ( Smets-UapS , puis désormais Osty-Schorter )|Mais on peut aussi regretter que  le passage de relais entre équipes successives ( Smets-UapS , puis désormais Osty-Schorter ) se fasse à l' appui de trop peu de documents écrits , de traces et de points de repère objectivés ,outre le plan-guide lui-même. 
127.0||||||| d' une cohérence globale d' aménagement ,|Les epa et les sem gagneraient à améliorer la constitution et la transmission de leur propre mémoire pour assurer la permanence  d' une cohérence globale d' aménagement , ne serait-ce que pour rendre des comptes . 
128.0||||||| la première tranche de l' Île |Il n'y a par exemple aucune évaluation environnementale de  la première tranche de l' Île  : un devoir d' inventaire incombe pourtant aux aménageurs . 
129.0||||||| ont été rendus , si des services inattendus sont apparus ,|Il faut pouvoir mesurer si les services attendus  ont été rendus , si des services inattendus sont apparus , identifier si quelque chose s'est manifesté que le projet n'avait pas prévu et quelles en sont les conséquences positives comme négatives . 
130.0||||||| les effets du projet |C'est-à-dire documenter  les effets du projet  pour enclencher une réelle évaluation de nos actes sur les territoires . 
131.0||||||| L'acculturation au projet | L'acculturation au projet  en tant que producteur de connaissances et outil de transformation concerne les aménageurs et les services techniques des collectivités , mais aussi les concepteurs avec lesquels vous collaborez au gré des différents projets . 
132.0||||||| les tracés urbains et la forme architecturale |Jusqu'où intervenez-vous sur  les tracés urbains et la forme architecturale  ? 
133.0||||||| les enjeux esthétiques |Comment dialoguer avec les ingénieurs , les ABF et les services , et jongler avec les prescriptions architecturales parfois centrées sur  les enjeux esthétiques  ? 
134.0||||Sur ce plan||| , transfuge de compétence ,|[FB] :Sur ce plan, je me ressens comme un  , transfuge de compétence , ! 
135.0||||||| une conception architecturale ,|Nous n'avons bien entendu jamais le dernier mot sur  une conception architecturale , mais l' agence est écoutée car nous n'agissons pas en censeur mais en partenaire. 
137.0||||||| leurs projets .|Les architectes ont longtemps respecté les ingénieurs structure qui pouvaient largement intervenir dans la qualité spatiale de  leurs projets . 
138.0||||||| l' énergie , le carbone et plus généralement le confort thermique a des conséquences importantes sur la qualité architecturale .|Ils sont en train de comprendre que la pensée sur  l' énergie , le carbone et plus généralement le confort thermique a des conséquences importantes sur la qualité architecturale . 
140.0||||||| projet |Jusqu'à récemment , c'était le sujet embêtant qui , empêchait , de faire du  projet  ( passage de gaines , faux plafonds et autres contraintes techniques ). 
141.0||||||| un équipement de ventilation , un objet environnemental et de confort .|Désormais , le sujet regagne le champ de l' architecture : en elle-même , une fenêtre est déjà  un équipement de ventilation , un objet environnemental et de confort . 
142.0||||||| est réhabilitée |Plus généralement , la façade  est réhabilitée  dans sa fonction d' interaction climatique et devient le lieu d' une régulation intelligente . 
