Unnamed: 0|sentence|dynamic|annotation
142|Vue sous l’angle libéral, la mobilité se traduit par le droit de choisir le mode de déplacement le plus performant dans un système de réseaux mis en concurrence et pour le militant écologique, le bon voyage est celui qui ne se fait pas.|0|1
159|Raisonner « territoire » renvoie à une question d’actualité avec le redécoupage institutionnel qui se prépare.|0|0
26|Très vite, après ces quatre années très riches, quelques mois dans l’atelier d’Alexandre Chemetoff, et la naissance de mon premier fils Alexandre (forcément), s’est imposée la seule option possible pour un paysan : être son propre patron.|0|1
161|Il contient sept villes (Karlsruhe, Baden-Baden, Strasbourg, Colmar, Fribourg, Mulhouse et Bâle) ; sept voies ferrées parallèles nord-sud (quatre en Allemagne, trois en France), trois aéroports, des universités, des opéras, plus de cent musées, dix palais d’expositions, des industries de pointe, des institutions européennes.|0|1
28|Cagnes-sur-Mer : le traitement de l’espace public sobre et appropriable|1|1
96|La cadence de production de biens est telle qu’elle a perdu toute notion d’objectif, on est dans une absence totale de finalité » dit Jean-Luc Nancy.|0|0
181|Alfred Peter et Samuel Maillot, dans Ariella Masboungi (dir.), Ville et Voiture, Marseille, Parenthèses, 2015.|0|0
74|J’essaie de la mettre au service de mon entourage, de mes projets et de tous ceux, nombreux, qu’il m’arrive de côtoyer.|0|0
109|À Strasbourg, Roland Ries va transformer un magnifique bâtiment de centre-ville, ancien musée d’art moderne en marché couvert pour les producteurs du circuit court.|1|1
84|Le projet d’aménagement des Deux-Rives consistant à créer une ville nouvelle sur les rives du Rhin est l’illustration parfaite de cette aventure toujours en cours.|1|1
55|Et à nouveau, deux personnalités (toutes deux lauréates du Grand Prix de l’urbanisme) ont été décisives.|0|0
43|C’est l’époque des tâtonnements, de nombreux concours perdus, l’époque où mon travail était indissociable de celui des architectes, plus ou moins affiliés à l’« école Ciriani », pour lesquels le travail du paysage était le prolongement de l’objet architectural.|0|0
120|La plus belle pour moi, c’est l’aéroport de Tempelhof au cœur de Berlin : 386 ha dédiés à la liberté (c’est plus que Central Park !).|0|0
92|Vivre avec la menace doit démontrer qu’il est possible de ne pas opposer ville et nature, mais au contraire que les contraintes de l’une créent les conditions du renouvellement de l’autre.|1|1
1|Tous trois ont cette fibre territoriale, échelle à laquelle se joue la métropolisation et qui est devenue mon principal domaine de travail.|1|0
97|Seuls les catastrophes naturelles ou accidents majeurs nous ramènent épisodiquement à certaines réalités.|0|0
149|Nous réaménageons actuellement ce site éventré, en raccourcissant l’autoroute du Sud, pour réconcilier urbanité et mobilité adaptée.|1|1
93|Enfin Ode à la mer induit de nouvelles formes urbaines construites sur un « plan des bords » totalement inédit.|1|1
117|Il faut apprendre à marier la vertu avec des produits de crise.|0|0
12|La rupture fut brutale, le monde s’est effondré pour mes parents ; je me suis d’abord « réfugié » à Angers pendant deux ans en préparant un BTS horticole sans intérêt autre que celui de me présenter au concours de l’École du paysage de Versailles.|0|0
47|J’étais très admiratif à ce moment-là de Bernard Huet qui m’a dit : « Le paysage se travaille au centimètre et au kilomètre ».|0|0
114|Le décalage entre une ville stable comme Fribourg où il existe un fort sentiment collectif et Bombay (25 millions d’habitants) montre à quel point il est difficile de définir un modèle sur des réalités aussi diverses.|0|0
112|D’une manière générale, on peut donc constater que le durable est entré dans les programmes davantage comme un catalogue d’actions que dans la transcription d’une véritable pensée systémique.|0|0
51|Conscient de la limite des actions d’éclat, mes premières rencontres avec les ingénieurs suisses de la mobilité, tels Philippe Blanc (créateur de Transitec) ou Roland Ribi, m’ont révélé les vertus du travail transversal.|0|0
9|Le bannissement de l’ostentatoire, la retenue (toute chose doit rester mesurée), l’inébranlable force des convictions constituèrent le cadre moral, renforcé par quelques sentences bien agricoles : « La météo est bien plus importante que le banquier ».|0|0
99|Il a fait l’objet de plusieurs traités internationaux, dont le protocole de Kyoto (1998), très médiatisé.|0|0
127|Il va falloir donner du temps à la consultation et à la concertation.|0|0
172|Dans chaque domaine d’intervention, j’ai beaucoup réalisé, grâce à mon équipe fidèle d’une quinzaine de collaborateurs, sans lesquels rien de tout cela n’aurait été possible.|1|0
14|Jacques Simon, père des paysagistes français, fils de forestier, a transposé dans ses projets toute son enfance passée dans les bois avec son père.|0|0
151|La fluidité lente se développe très timidement et cela va de pair avec la notion de ville conviviale qui revient sur le devant de la scène.|0|0
38|J’avais envie aussi de prendre quelques distances avec le parisianisme que je sentais très centré sur lui-même.|0|0
167|Les régions qui vont gagner sont celles qui sauront se différencier en soignant leur identité, grâce à laquelle elles construiront des projets d’autant plus attractifs qu’elles sont ouvertes.|0|1
82|Avec la construction des 2e et 3e lignes, le projet a pris une dimension « aménagement urbain à grande échelle » caractérisée par un traitement très ambitieux des espaces publics ; le lancement de la politique des modes doux de déplacement et des grands parkings-relais extérieurs.|1|1
100|Il est basé sur un problème planétaire — le risque environnemental — et la relation avec la nature y tient un rôle central.|0|0
49|Je rêvais alors de supprimer un maximum de ronds-points, ce que j’ai fini par réussir à faire ; je me présentais volontiers comme le « Round Point Killer ».|1|0
58|Yves Lion, beaucoup plus intuitif, m’a initié aux forces des visions.|0|0
15|En réutilisant ce savoir acquis dans ses parcs urbains, il a profondément changé la manière de conduire le végétal en ville.|0|1
115|Seuls les principes d’action : réversibilité, précaution, approche globale et transversalité sont des principes partageables.|0|0
11|La déstructuration du métier d’agriculteur par les subventions européennes, comme l’artificialisation des cultures avec l’arrivée massive de la chimie, pesticides et engrais m’ont fait naître un doute sur l’avenir des métiers de la terre.|0|0
95|« Notre société est entrée dans une spirale d’accélération jamais connue dans l’histoire de l’humanité.|0|0
166|Définir ce qui a fait sens avant de redéfinir les contours ?|0|1
137|La capacité d’imagination des citoyens pour la piste de décollage restée en l’état a été un révélateur pour moi.|0|0
86|Ode à la mer : à l’Estagnol (avant / après), l’étang de Pailletrice / Fenouillet met en scène le caractère lacustre du projet.|0|1
87|Ode à la mer, Montpellier : naissance du « concept d’inversion du regard » Le projet Ode à la mer est une application concrète du schéma de cohérence territoriale, réalisé avec Bernard Reichen sur un territoire d’environ 1 000 ha situé au sud de Montpellier.|1|1
178|Je ne sens pas le besoin de faire des actions d’éclat pour exister.|0|0
30|Réhabiliter ce site a consisté en premier lieu à civiliser cette voie rapide en supprimant deux voies de circulation, les échangeurs dénivelés, les passages piétons souterrains sinistres et rares, sans créer de report de trafic.|1|1
8|Tout a commencé dans l’ennui, dans un cadre très rigide lié à la religion protestante.|0|0
76|Lancé en 1994 par Catherine Trautmann, alors maire de Strasbourg, en lieu et place d’un projet de métro automatique, ce projet de transport public en surface et en site propre a été le point de départ d’une « école française » des tramways mariant un projet de mobilité et un projet urbain.|1|1
173|À chaque étape de ma vie professionnelle, j’ai fait des incursions dans les métiers des autres pour m’en nourrir et créer des démarches hybrides ; c’est ma principale source d’inspiration.|0|0
53|Samuel Maillot m’a tout naturellement rejoint quand j’ai changé de locaux en 2005 ; ce fut le premier acte de l’atelier d’écologie festive du 15 avenue de la Paix, à Strasbourg.|0|0
5|Jusqu’à 18 ans, mon destin était tout tracé ; je savais presque tout du métier d’agriculteur.|0|0
50|Mais pendant que j’en supprimais un, je constatais que les DDE en créaient dix...|1|1
119|Les écoquartiers ne sont que la partie visible d’un processus profond qui traverse tous les aspects de la vie économique et sociale du pays, une esthétique écologique commence d’ailleurs à se dessiner grâce notamment aux nouveaux modes de vie. À quoi pourrait ressembler cette ville du futur en France ?|1|1
57|Il aime les guerres bien menées et j’adorais lui fournir de nouvelles munitions.|0|0
187|De même, les plans de plantation qui créent une canopée atténuant les effets d’îlot de chaleur font évoluer les profils des voies. L’attention accordée aux petites choses semble faire corps avec notre culture urbaine : rencontrer à Pompéi et à Montréal, à travers le temps et l’espace, le même soin porté au détail de l’espace public en est la meilleure preuve ! »|1|1
90|Une trame bleue très généreuse circonscrit les nouvelles limites urbanisables et les qualifie.|1|1
176|On me dit souvent que j’ai un rire communicatif, j’adore ce compliment.|0|0
164|Nous sommes dans un univers concurrentiel certes, mais dans un système mondialisé, ce qui compte d’abord, c’est la masse critique.|0|0
145|Or, si les progrès technologiques peuvent dans un délai raisonnable, laisser penser qu’ils pourront régler les questions de pollution, il n’en est pas de même pour le problème de l’encombrement.|0|1
101|Ce cadre idéologique se traduit dans les villes françaises à travers les Agendas 21.|0|0
131|Il faut intégrer la nécessité de permettre à tous les urbains de pouvoir développer dans la ville des parcours adaptés à leurs désirs, leurs besoins, leurs envies.|0|1
171|Le traitement des espaces publics, la conception d’infrastructures de mobilité, coordonnés avec des projets urbains et la Nature associée aux projets de territoire ont été mes principales occupations depuis la création de mon atelier.|1|1
91|Basé sur des études techniques très poussées, ce projet hydraulique démontre comment faire de la ville avec une contrainte forte qui s’exprime en terme de projet et non de règlement.|1|1
56|Bernard Reichen, tel un général, m’a appris que le projet d’urbanisme était avant tout une affaire de voie à trouver en s’appuyant sur les forces en présence.|1|0
62|Il m’a donné une place importante dans l’équipe Descartes à côté de personnalités comme David Mangin, Jean-Marc Offner, François Leclercq...|0|0
65|Je me verrais bien enseigner cette discipline à ces lycéens !|0|0
125|Il faut acter que nous sommes dans une société de la connaissance que nos concitoyens sont de plus en plus informés, ont une capacité d’expertise de plus en plus grande et veulent avoir voix au chapitre.|0|1
19|Michel Corajoud, pédagogue exceptionnel, m’a donné confiance en valorisant toujours le meilleur de mes dessins très timides ; Alexandre Chemetoff a pris le relais ; il fut mon seul patron.|0|0
72|En rédigeant cette biographie, je me rends compte que j’ai touché et réalisé énormément de choses.|0|0
184|Cette vision hédoniste plus que technicienne refuse cependant une posture purement esthétique : les propositions modifient parfois en profondeur les “habitudes” d’un site, notamment routières.|0|1
