Unnamed: 0|sentence|dynamic|annotation
17|Cela se confirme : les villes du Nord de l’Europe ont valorisé leurs espaces les plus méditerranéens, où l’activité des rez-de-chaussée anime rues et places piétonnes ; les villes du Sud intègrent désormais leurs espaces naturels dans leurs projets territoriaux, pour dessiner la ville et offrir des usages citadins inédits.|1|0
21|Travail pionnier, alors décrié par les tenants des logiciels « architecturaux », devenu depuis un standard du dessin dans les agences d’urbanisme, voire d’architecture.|0|0
69|L’entrelacement des échelles est une notion simple, théorique et opératoire : quelle que soit la mesure du projet (édifice, jardin, quartier, grand territoire), quatre échelles (relations) interagissent : la géographie, le site, le plan et la matière.|1|0
233|Ainsi, sur Seine-Aval, Finn Geipel, l’une des trois équipes mobilisées avec Antoine Grumbach et nous-mêmes, prenait le parti de réaliser une maquette de grande dimension de la vallée (15 m) sur laquelle il fallait marcher pour « visiter » différents lieux, et ainsi perdre le rapport de « totalité » du dessin du territoire assuré par la feuille de papier posée sur la table, à portée de main et d’un unique cadre visuel.|0|0
161|La géométrie de la trame urbaine s’est conformée aux variations morphologiques du socle granitique, la grille s’adaptant au mieux aux différents reliefs.|1|0
34|Architecte, pour la ville, le paysage et l’infrastructure Ces savoirs s’enrichissent mutuellement, j’en fis très tôt l’expérience.|0|0
471|Dans toutes les zones centrales où les risques d’effondrement sont modérés, les constructions sont admises sous conditions : 32 m2 sans contact avec les voisines, bâties en ossature contreventée.|1|0
2|La nature, la densité et les transports urbains se mêlent : nouveaux espaces publics.|1|0
247|L’interactivité pour exprimer la diversité des points de vue, débattre, diffuser L’interactivité consiste à présenter, sur support numérique hypertexte (avec des liens obtenus par des « clics »), une série de documents de diverse nature, selon une structure thématique, diachronique (récit), temporelle...|0|0
526|[4] Les urbanistes doivent beaucoup à Alexandre Chemettoff pour son patient travail pour la Samoa sur l’île de Nantes.|0|0
573|D’une part, la mise en réseau de ces sites (avec un très grand nombre d’autres « trésors » paysagers identifiés sur l’estuaire) est la première condition pour que chaque intervention trouve sa dimension métropolitaine.|1|0
524|[2] La Caisse des Dépôts a préféré lancer une opération « écocampus » basée principalement sur la biodiversité et la frugalité de l’éclairage, sujets importants certes, mais le foncier me paraissait une priorité.|0|0
469|Mais les exploitants des mines ont laissé à la collectivité un cruel héritage : les galeries inondées peuvent s’effondrer, compromettant le développement urbain.|1|0
115|Malgré l’effort des collectivités et même dans les quartiers exemplaires, les lieux où nous habitons relèvent de plus en plus de produits standardisés.|0|0
604|Cette disparition ne s’improvise pas, elle demande un travail plus important encore, issu d’une longue expérience.|0|0
235|Ce n’est plus vraiment un plan ni un croquis ni un schéma.|0|0
135|Toujours est-il que manifestement, à part quelques trop rares occasions de projets, la mayonnaise ne prend pas entre les actions des collectivités locales et les orientations nationales.|0|0
46|Rien ne venait séparer l’élévation du terrassement, les cadrages du paysage étaient conçus avec le plan de l’édifice dessiné avec la forme du sol.|0|0
691|Maîtres d’ouvrage : Ministère du Logement de l’Égalité des territoires, Ministère de l’Écologie, du Développement durable et de l’Énergie, Direction générale de l’Aménagement, du Logement et de la Nature, Direction générale de la Prévention des risques.|0|0
447|Cette évidence n’en est pas une, puisqu’on a eu tôt fait de constater que les constructions nouvelles tournaient le dos à la vallée et contribuaient en chaque lieu à amenuiser le trésor paysager.|1|0
102|L’indépendance est une garantie : nous avons choisi, à l’agence, de ne pas dépendre dans les projets urbains toujours très mal payés des opérations de maîtrise d’œuvre négociées en amont avec les opérateurs.|1|0
83|Relier la ville par l’infrastructure, étude du « faisceau » à Nanterre, 2009 (Epadesa).|0|0
339|Quartier de la Cité Blanche, Toulouse, depuis 2009 Maîtrise d’œuvre urbaine, conception, réalisation et suivi d’un plan de quartier|0|1
109|2-Changement d’échelle, ségrégation sociale, retrait du public : trois raisons pour travailler autrement|0|0
453|Plus récemment, nous sommes allés plus loin, proposant dans la vallée lorraine de l’Orne des dispositifs constructifs pour bâtir à proximité des centres équipés des cités ouvrières tout en s’adaptant aux risques d’effondrement des sols hérités des mines de fer.|1|0
384|Le travail multiscalaire concilie, à grande échelle, densification et qualité du paysage et des espaces naturels : toutes les villes n’ont pas vocation à devenir compactes et minérales, et le devenir suburbain passe par une alliance plus mesurée avec la nature.|1|0
19|[3] Les passages des grands boulevards, le Mobilier national aux Gobelins, la rue des Colonnes et la Bourse, la Bibliothèque nationale...|0|0
652|Le confortement des digues, ouvrages techniques centrés sur leur seule logique infrastructurelle, se combine à un projet urbain ambitieux, dépassant les frontières de chaque commune ; il devient l’action fondatrice d’un retournement de l’agglomération sur la Loire.|1|1
534|Au sud-est de Toulouse, le campus de Rangueil s’étend sur 200 ha, accueillant trente mille étudiants : l’équivalent de la population de Périgueux ou Tarbes.|0|0
40|Les valeurs urbaines portées par le projet déclenchèrent la commande ferme.|0|0
244|Ainsi en va-t-il des rapports entre ville et nature, que nous développions notamment à Seine-Aval ou encore dans la proposition pour l’île de Nantes.|0|0
373|Champs et prairies, étangs, rivières, forêts sont inclus dans les métropoles.|0|0
717|Ainsi nous avons travaillé sur trois communes des parcs naturels régionaux (PNR) du Nord-Pas-de-Calais, dans une étude d’urbanisme « rural » pilotée par les PNR, avec la participation des communes.|0|0
222|Contre toute attente, cette attitude lente, progressive et participative nous a permis de formaliser et de réaliser notre premier chantier sur les 7 ha de colline historique, pour 11,5 millions d’euros.|1|0
392|La Ville a mobilisé trois équipes sur le devenir de l’ancienne vallée industrieuse du Hédas, en plein centre-ville.|1|1
397|Pratiquement sans croiser de route, il parvient jusqu’aux rives du gave de Pau, en pleine nature.|0|0
434|Comment mieux recourir à l’intelligence des transformations plus courantes du territoire — dix logements, une place, une crèche, des bureaux...|1|0
716|Reste que l’évaluation financière et la mutualisation des investissements demeurent un défi pour l’avenir, et suppose une solidarité territoriale pas toujours assumée en France.|0|0
168|Les architectes finlandais ont su jouer des écarts, des distances et magnifier par les édifices les grands espaces naturels.|0|0
665|Le parc de la Ereta, conçu avec Marc Bigarnet, fait partie de ces miracles.|1|0
187|Nous associons les pictogrammes ou croquis les plus élémentaires, effectués à la main, à des animations très élaborées, faites à partir des systèmes d’information géographique (SIG) et de logiciels contemporains comme Flash ®.|0|0
566|Maîtrise d’ouvrage : Communauté urbaine du Grand Toulouse, Ville de Toulouse.|0|0
570|Comment exprimer l’idée de la métropole en tirant parti du paysage spectaculaire de l’estuaire de la Loire sur les six sites sélectionnés par le pôle métropolitain Nantes-Saint-Nazaire ?|0|0
311|On prend ainsi acte que les commerces n’occuperont pas tout le linéaire des rez-de-chaussée, mais seulement quelques points d’articulation des flux, ensoleillés et plus larges.|0|0
354|La configuration du terrain, en plan aussi bien qu’en coupe, les dénivelés et les irrégularités de la limite de ce parc, héritées d’actions successives sont le support d’une grande richesse de positions relatives au parc, d’interstices, de passages, de terrasses et rampes sur le parc : on habite en désordre autour d’une grande respiration urbaine, avec vue sur les montagnes qui constituent l’horizon stéphanois.|1|0
139|Pourtant [la présence des architectes-conseils] sur les territoires nous montre à quel point tout change, au niveau des institutions locales, mais aussi dans l’esprit des individus impliqués.|0|0
313|Négocier aux Izards une césure jardinée qui soit à la fois l’entrée de la cour, la terrasse du boulanger, le cadre du salon de coiffure ; y construire une place en briques et, pour convaincre un aréopage d’ingénieurs têtus aller filmer en Flandre le balayage de places de marché ; défendre au Havre que l’activité portuaire des radoubs, lieu de travail, est non seulement compatible avec les vues des logements et la promenade, mais en magnifie le paysage...|1|1
213|À Seine-Aval, nous avons proposé six thèmes, dont la figuration très simple est devenue l’emblème du projet : parc métropolitain, fluvialité, transversales, milieux, proximités, intensités.|0|0
499|Reprenant pendant vingt ans cette tâche, avec deux nouveaux plans universitaires, j’ai insisté sur l’importance de la ressource foncière disponible.|0|0
695|Nantes Métropole Aménagement nous a confié une étude prospective sur le site des Isles et de Pirmil, 2 km de long au sud de l’île de Nantes.|0|0
121|Nous parlons par exemple d’un développement « durable » depuis près de vingt sans que les transformations effectives n’infléchissent vraiment le cours des choses.|1|0
11|Les liens entre un édifice, l’espace public, l’infrastructure, le tissu urbain et la géographie apparaissaient comme une évidence.|0|0
377|Prendre acte de l’importance de ces vastes étendues dans la structure urbaine donne de la valeur aux lisières.|0|0
51|L’architecture peut apporter beaucoup à ces liens transcalaires, comme l’impose la responsabilité des transformations du territoire : ici une route, un édifice ou un quartier, un même milieu.|1|0
3|Depuis le chemin où je marchais vers l’école, l’Unité d’habitation de Le Corbusier émergeait seule dans la brume — quand ce n’était les volutes rousses des aciéries de Creusot-Loire.|0|0
262|La navigation du futur est moins linéaire, davantage exploratoire — au sens des premiers navigateurs, qui ne disposaient pas de la carte, mais dessinaient progressivement les contours des terrae incognitae.|0|0
557|La nouvelle place Micoulaud, autour du métro.|1|1
255|Le croquis donne vie à un dispositif qui peut rester suffisamment indéfini.|0|0
114|De même, dans les métropoles françaises en bonne santé, comme Nantes, Toulouse et Bordeaux, la concentration de revenus et l’immobilier trop cher écartent une part croissante de la population qui, en l’absence d’offre alternative abordable, cherche un logement en périphérie.|0|0
326|Maîtrise d’ouvrage : Établissement public d’aménagement de la Défense Seine-Arche (Epadesa).|0|0
485|Le plan n’est pas organisé par une trame viaire, mais selon la topographie, le soleil et les vues.|0|0
66|Didier Rebois, à la fois directeur et responsable d’Europan, renforça l’école avec de jeunes lauréats d’Europan.|0|0
282|Je remercie Akari-Lisa Ishii, maître de la mise en lumière, Jean-François Morel, ingénieur d’exception (Mageo), ainsi que Sidoine Dupont, Jérôme Joubert et Christophe Seto, jeunes ingénieurs talentueux, avec qui nous avons conçu nos espaces publics.|1|0
374|La gestion et le devenir de ces terrains font donc partie du projet métropolitain, les acteurs de l’agriculture et des espaces naturels deviennent associés au projet urbain.|1|0
510|Toutes les opérations ont un accès côté parc, avec des continuités pour les piétons et les vélos, et sur les voies existantes pour les véhicules.|0|0
315|[1] Outre la lecture du « Territoire comme palimpseste » (1983), la revue Le Visiteur et le travail mené par Sébastien Marot, pour diffuser en France l’œuvre de Corboz, ont eu beaucoup d’impact sur le travail d’Obras.|0|0
674|La pergola de Kerto tressé rafraîchit, dès l’entrée du parc, et oriente les vues sur l’horizon marin.|0|0
636|Le tracé appuyé sur la géographie du coteau unifie les fragments de places autour de la basilique et de la flèche.|1|1
663|Mieux, l’inondabilité caractérisera l’identité de ce secteur, le différenciant d’autres quartiers plus minéraux, plus construits ou plus suburbains.|0|0
637|La précision d’un tracé Espace Saint-Michel : toute l’ambiguïté et la richesse des lieux sont révélées par cette appellation imparfaite, « espace » — complexe assemblage de quatre places et de plusieurs rues.|0|0
289|Comment éviter l’effet « trop neuf » et uniforme des nouveaux quartiers qui mettent du temps à s’animer, à s’enrichir d’usages et d’accidents que seule la durée apporte, où la sédimentation propre au « palimpseste », décrit par André Corboz, n’a que peu de prise ?|1|0
414|Anglet, naguère ville-jardin entre Biarritz et Bayonne, a vu peu à peu ses parcelles se densifier, parfois exagérément, et ses réserves foncières s’épuiser : toutes les zones non construites et non protégées étaient classées « à urbaniser » avant le nouveau PLU.|1|0
623|La continuité obtenue résulte du choix des matériaux, le béton de silex, la fonte des 11 km de bordures ou le grès des lames de parquet dont les joints enherbés se mêlent à la prairie.|0|0
527|[5] Les adjoints du maire de Saint-Amand ont tenu à une voie nouvelle, inutile.|1|0
402|L’Atelier national propose de réfléchir avec les collectivités à un projet territorial sur l’ensemble du val d’Argens.|1|0
521|Est-ce une défaillance de gouvernance, une incapacité d’imaginer qu’un monde puisse être plus économe sans que la vie en pâtisse ?|0|0
12|Il y a trente ans, pour l’architecte, la nature n’était pas un sujet.|0|0
660|Plutôt que se limiter à une démarche sectorielle qui analyse des aléas, le projet territorial a mis en lumière les avantages d’un aménagement.|1|0
560|Une approche pragmatique La demande d’origine, en 2008 portait sur un écoquartier de 15 ha sur les meilleures terres agricoles restant encore sur l’aire urbaine toulousaine.|1|0
321|Chargé de l’aménagement urbain sur cette zone, l’Établissement public d’aménagement de la Défense Seine-Arche (Epadesa) nous a demandé d’imaginer le nouveau quartier autour des deux gares et les liens avec les autres quartiers.|1|0
514|Cela est essentiel pour l’insertion urbaine de la gare des Groues à Nanterre : une gare du Grand Paris Express, une gare Éole, un boulevard urbain et quatre ponts relevant de maîtres d’ouvrage différents.|1|1
368|Après des milliers de kilomètres à vélo aux Pays-Bas, en Scanie, à Copenhague, Zurich, Berlin, Stockholm ou Helsinki, je sais que les espaces naturels offrent une autre façon de se déplacer.|0|0
654|Ce peut-être l’occasion, pour Tours et ses voisines, de trouver le souffle métropolitain que Bordeaux a su reconquérir avec le projet des berges de la Garonne.|1|0
423|Comment tout le territoire de l’estuaire de la Seine, de Fécamp à Lisieux, se relie à la dynamique métropolitaine de l’axe Paris-Le Havre (port, LGV...) ?|0|0
572|Avec Loïc Mareschal de l’agence de paysage Phytolab, nous avons insisté sur deux principes d’action.|0|0
182|Projet mené avec Alain Marguerit pour le Grand Lyon (en cours).|0|0
74|La matière renvoie à la construction, au caractère des lieux, mais aussi à l’énergie et aux savoir-faire mobilisés pour édifier.|1|0
571|La diversité des sites est une chance : balcon sur l’horizon ligérien, canal de Nantes à Brest, vallées bocagères toutes proches du centre de Nantes, marais de Brière, alliance des monuments industriels des usines et de l’étendue des berges — chaque site peut constituer un jalon à l’échelle métropolitaine.|0|0
41|Le travail dura dix ans, le temps d’affûter nos outils, malgré des honoraires très sobres.|1|0
134|Il n’y a aucune raison d’opposer l’État aux communes — la Loi de la nation est votée par les élus locaux.|0|0
381|La commune d’Anglet, au Pays basque, vit avec le souvenir d’une ville maraîchère ouverte sur l’océan, même si, très attractive, elle est aux prises avec une densification peu respectueuse des parcs, des jardins, des rares champs qui restent.|1|0
678|Le projet transforme un problème urbain (quartiers dissociés) et technique (nécessité de contenir la colline et de retenir l’eau) en atout paysager : un parc pour tous, support du renouveau de la ville constituée.|1|1
585|Dans l’équilibre recettes-dépenses de l’opération, l’économie des coûts d’infrastructures et la sage politique foncière de la municipalité (le foncier est gratuit) peuvent servir la qualité des logements sans renchérir le coût d’acquisition.|0|0
576|D’autre part, la vision métropolitaine peut se construire sans grand geste, à partir d’actions courantes déjà programmées de chaque commune.|0|0
97|Quant au récit qui porte le projet, aucun sujet n’est tabou : nous devons la transparence aux élus comme aux populations pour lesquelles nous travaillons.|0|0
417|De même, le zonage d’origine a été déconstruit pour installer des séquences fondées sur la géographie : les anciennes routes, les coteaux en belvédères sur les Pyrénées ou la mer, les plateaux surmontant l’Adour et Bayonne, les nombreux ruisseaux et vals trop urbanisés.|1|1
54|Habiter l’estuaire, de Nantes à Saint-Nazaire : solidarité métropolitaine entre des territoires singuliers.|0|0
633|Le travail rigoureux de continuité du sol en béton sert finalement toutes les pratiques, les parcours, favorisant le passage des piétons, qui s’approprient désormais ces places, où l’accès des véhicules pour le stationnement et les livraisons n’a pas été complètement supprimé.|0|0
475|La solution constructive consacre aussi l’habitat pavillonnaire, qui marque ici le paysage.|0|0
305|Un parc traverse le quartier et se relie au reste du territoire, une rue se révèle une liaison majeure à l’échelle urbaine, alors que certaines autres sont plutôt des cours domestiques.|1|0
301|De nouveaux types naissent de ces frictions avec le contexte urbain complexe.|1|0
287|Une triple crise économique, écologique et sociale est évoquée. Ne devrait-on pas plutôt parler d’une crise politique, qui rend difficiles — presque impossibles ! — à la fois l’expression de l’intérêt commun et la prise de décision ?|0|0
450|L’invention typologique et l’expression architecturale de l’édifice dans le paysage d’ensemble sont alors décisives.|0|0
418|Le nouveau zonage et le règlement — testés à nombreuses reprises — autorisent une densification hiérarchisée selon les séquences, plus respectueuse du caractère du paysage et des jardins, tirant profit des vues et des discontinuités du bâti.|1|0
466|Variations avec les modules de 32 m2 et des pièces « fusibles », pour de nouvelles cités-jardins résilientes.|0|0
583|Aucune voirie nouvelle n’est nécessaire : les lots seront connectés directement aux voies existantes, aux capacités suffisantes.|1|0
468|La sidérurgie partie, la vallée de l’Orne demeure habitée et très bien équipée — sport, théâtre, écoles, les services sont encore tous présents, parmi des cités ouvrières très bien tracées selon la topographie.|1|0
699|Ce développement offrirait clairement une alternative à l’étalement périphérique : « Si je souhaite habiter dans la nature, avec une vue sur le grand paysage, des occasions de promenade et de détente dans un grand parc urbain, habité et animé, tout en étant bien dans la ville (et non pas loin de tout), c’est sur le secteur des Isles que je devrais pouvoir le faire. »|1|0
529|[6] Projet que nous menons suite à l’étude du faisceau, réalisant le plan de référence du quartier de gare des Groues, pour l’Epadesa (en cours).|0|0
363|La nature y est d’abord une structure qui rend intelligibles ses étapes de développement.|1|0
300|L’école primaire se positionne le long d’une rampe conduisant au parc, et s’étage ainsi en gradin autour de trois cours.|1|0
711|Les petites villes gagnent à être mieux connectées aux métropoles mais — et on oublie trop cette réciprocité — les métropoles ont tout à gagner à ce que ce territoire plus étendu, souvent à l’origine de leur prospérité historique, évolue favorablement.|0|0
679|Le parc a été financé dans le cadre d’une convention négociée tous les quatre ans entre la Région et la Ville pour la réhabilitation du centre historique d’Alicante : l’investissement de 11 millions d’euros correspond à 25 % de ce plan quadriennal.|1|0
192|Comment penser la discontinuité — tout ne se fabrique pas selon une logique de « plan-masse » cohérent et décidé une fois pour toutes ?|0|0
401|Habiter au bord du parc agricole préservé.|1|0
174|Mais certaines formes urbaines — comme les plans en peigne d’Arabianranta — sont riches d’enseignement, s’insérant dans la géographie, croisant transport et urbanisme et préservant la campagne.|1|0
242|La nature des limites change.|1|0
742|Le modèle économique de ces expériences demeure toutefois fragile, car aucun financement n’a permis d’assurer le suivi opérationnel, et les aides à la pierre sont très chiches dans ces territoires qui en ont pourtant un grand besoin.|0|0
5|Je redécouvris plus tard en tant qu’architecte-conseil de l’État l’œuvre d’Eugène Claudius-Petit, maire de Firminy et ministre de la Reconstruction.|0|0
547|Le balcon met à distance les façades des édifices, dont le rez-de-chaussée domine de 8 m les rails.|0|0
559|La texture en briques de la nouvelle place identifie le cœur de quartier.|1|1
734|Les parcs naturels régionaux du Nord Pas-de-Calais ont organisé une consultation sur six sites de leurs trois parcs.|0|0
223|Deux diagrammes pour le projet Plaine Achille à Saint-Étienne. Marché de définition, Epase, 2009|1|0
429|L’ossature de toutes les communes, partagée par les habitants, est bien la géographie, les grands paysages de l’estuaire et les zones naturelles.|0|0
294|Une première réponse réside dans le processus lui-même : la substitution progressive, parcelle par parcelle, tout en laissant une grande place à ce qui existe et demeure, sans grand changement de la trame urbaine existante, est une piste de travail féconde.|1|0
173|Ces caractères ne sont pas transposables, l’équilibre entre politique et technique, le contrôle du foncier, les modes de vie sont trop singuliers.|0|0
650|Le val de Tours risque la submersion brutale en cas de rupture des digues de protections des crues de la Loire.|0|0
131|Nous constatons à chaque mission sur les territoires à quel point, malgré un diagnostic formulé depuis plus de deux décennies, rien ne change.|1|0
372|Mieux encore, comme nous l’avons vu sur le territoire du Grand Genève, les trams-trains, le tramway, les chronobus autorisent une urbanisation par paquets denses et discontinus, séparés par des champs, des bois, des étangs ou des parcs, sans que l’efficacité des parcours en pâtisse.|1|0
284|L’urbaniste doit favoriser l’action et le résultat, sans jamais altérer son regard critique sur la société contemporaine.|0|0
504|Dans le quartier des Izards, nous avons pu convaincre les élus de Toulouse d’éviter une Zac dispendieuse en établissant des partenariats avec les bailleurs propriétaires de la majeure partie du sol, complétés par des acquisitions stratégiques.|0|1
342|Cela vient de la rencontre très pragmatique de contraintes techniques (réseaux primaires non déplaçables), de la maille de la cité-jardin originelle et du système de parc du nouveau projet, désenclavant le site, qui s’y superpose.|1|0
274|Une fois ce lien identifié, ce mariage entre figure et matière est très opératoire.|0|0
38|Pour y répondre, nous avons laissé la forme ouverte le plus longtemps possible, élaboré un récit étayé par des cartes thématiques, comme si le projet se fondait sur les outils du géographe et de l’écrivain.|0|0
77|Nombre de textes et de projets témoignent de l’apport de l’architecture dans ces jeux transcalaires : Aalto, Wright, Kahn, Lewerentz, Plecnik, Rossi, Giancarlo di Carlo, les Smithson et des centaines d’autres ont beaucoup à nous apprendre sur le territoire.|0|0
220|Une manière de lier la raison (les cartes thématiques, du genre : comment arrose-t-on ?) avec la sensibilité et le plaisir (les fontaines) ; faire rêver tout en construisant un programme, convaincre sur la technique tout en accompagnant une reconquête collective d’un site.|1|0
444|Faire en sorte que le bon programme, même le plus ordinaire, soit disposé au bon endroit et bonifie son voisinage, c’est aussi la question de l’urbanisme.|1|0
683|La digue renforcée devient promenade et support de formes architecturales adaptées à l’inondation.|1|1
688|Le projet permettrait de construire davantage le long des digues renforcées, en s’inspirant des expériences d’habitat sur pilotis ou surélevé, mises en œuvre par Saint-Pierre-des-Corps.|1|1
216|Étrangers au lieu, confrontés à la nécessiter de dialoguer (avec les habitants, les politiques, les commerçants, les techniciens, les associations, etc.), sans programme ni périmètre ni budget, nous avons réussi à fédérer les énergies autour d’une vision commune pour la colline de la Ereta, qui domine la ville historique et la mer.|1|0
681|Val de Tours Étude stratégique — Atelier national « Territoires en mutation soumis aux risques »|1|0
607|Le milieu, c’est l’équilibre, une manière de se situer entre les choses, de ne pas croire aux « débuts » ex nihilo, mais à des transformations plus patientes ; avoir conscience des interdépendances, se méfier des certitudes des manuels et des normes.|1|0
239|Il y a des incertitudes, des revirements.|1|0
747|La place met en scène le talweg du ruisseau qui prend sa source dans le domaine viticole du château de la Chaize et alimente l’étang de Craigne.|0|0
307|Cette inventivité vaut aussi pour la programmation des bâtiments et rez-de-chaussée, les espaces publics, la mutualisation des usages.|0|0
81|[9] Diplôme spécialisé d’approfondissement, destiné à des jeunes diplômés voulant devenir urbanistes.|0|0
476|Maîtres d’ouvrage : Ministère du Logement de l’Égalité des territoires, Ministère de l’Écologie, du Développement durable et de l’Énergie, Direction générale de l’Aménagement, du Logement et de la Nature, Direction générale de la Prévention des risques.|0|0
110|L’articulation des échelles est pour l’architecte une manière de répondre aux enjeux sociétaux contemporains : impact de la mondialisation et de la métropolisation.|0|0
671|Parc de la Ereta, Alicante, 1993-2003 Programmation, étude urbaine, maîtrise d’œuvre d’espace public et d’architecture|0|0
564|La place Micoulaud, réalisée en brique posée sur lit de sable — un procédé économique inspiré du savoir-faire flamand — est le premier aménagement réalisé, livré en 2014.|1|0
58|Engagements multiples, extension du domaine de l’urbanisme Nous n’avons pas bénéficié des mêmes commandes que la génération précédente.|0|0
13|Tout se focalisait sur la ville dense, où le paysage était une infrastructure ou, à la rigueur, un système de parcs — Vienne, Paris, Barcelone, Rome.|0|0
172|Cette confiance est rassérénante, et nous rappelle, comme le suggérait Aalto dès 1972, que la ville durable est celle qui sait tirer pleinement parti de ce qui a été édifié.|1|0
751|Sa teinte est celle des constructions du village et du monument aux morts.|0|0
433|Les « grands projets » restent d’actualité, mais, exceptions économiques trop isolées, ils ne suffisent pas à relever la qualité des lieux que nous habitons, tous les lieux.|1|0
71|Les quatre mots simples ont été choisis car faciles à retenir et polysémiques.|0|0
130|Nous avons [en France] vingt ans de retard, et nous le savons.|0|0
330|Le site était à l’origine occupé par une usine de gaz mêlée à des immeubles de faubourg, dont certains demeurent sur des parcelles de taille très variées.|1|0
24|En 1987, je vins à Paris pour travailler à l’Institut français d’architecture (Ifa) avec Bruno Fortier, qui préparait alors l’Atlas de Paris.|0|0
162|Chaque fois qu’un changement de trame a lieu, où qu’émerge un rocher, une architecture singulière s’installe.|1|0
118|Susciter une autre économie urbaine, pour une ville plus abordable, est un enjeu constant, mais aussi le désir d’une ville moins standardisée, ennuyeuse, culturellement plus stimulante.|0|0
332|Les bâtiments sont édifiés au fur et à mesure de la disponibilité des parcelles : leurs variations de type, de hauteur, d’épaisseur, leur rapport à l’espace public jouent en fonction de la forme des parcelles, de leur voisinage et de leur position relative dans le tissu urbain.|1|0
132|[...] Une question : quand saurons-nous, radicalement, changer de cap ?|0|0
73|Dans le plan s’associent programme et structure, dispositif et usages, dedans et dehors, distribution et entre-deux.|0|0
205|Soit parce que le territoire est trop vaste (par exemple Seine-Aval) pour faire l’objet d’un tracé synthétique unique, soit parce que les temporalités induites par la complexité du site (comme sur le site du Senia au nord d’Orly) rendent illusoires l’ordre serein et la stabilité d’un plan masse.|0|0
303|À la Cité Blanche du quartier des Izards, au nord de Toulouse, la présence de réseaux, la réutilisation de voies héritées du plan d’une ancienne cité-jardin, combinées à la structure géométrique d’un parcellaire de faubourg orienté nord-sud a conduit à une forme complexe.|1|0
620|La réappropriation de 30 ha de quais, sur plus de 4 km, a recréé un lien désormais accessible à tous les habitants.|1|1
645|Ces « inversions du regard », dirait l’architecte-urbaniste Bernard Reichen, correspondent à une vision transversale, qui relie des contraintes apparemment contradictoires pour dénouer les blocages.|0|0
408|Les nouveaux terrains urbanisés tireront parti des réseaux existants — notamment les gares, dont le faisceau sera libéré par la nouvelle ligne à grande vitesse.|1|0
684|Entre Loire et Cher, le val de Tours est menacé par les crues ligériennes et le risque important d’une rupture dévastatrice d’une digue.|0|0
656|Nous avions anticipé ce renversement à Rezé, sur le secteur des Isles, au sud de l’île de Nantes.|0|0
685|Conséquence de cette contrainte : l’agglomération tend à s’étaler sur les plateaux, alors que la gare TGV, les principaux équipements, le centre animé historique sont en zone inondable.|1|0
735|Nous avons travaillé sur trois communes : Flines-lez-Râches, près de Douai, Raismes, près de Valenciennes, et Ors, près de Cambrai — une petite ville, deux villages, où l’ingénierie est peu disponible.|0|0
501|Nous avons défendu la nécessité de la création d’une SPLA pour conduire l’opération et d’un contrat entre l’État propriétaire, l’Université et la collectivité pour valoriser ces dizaines d’hectares sagement préservés.|1|0
438|Cette responsabilité particulière de l’architecture, prise au sens large et historique — infrastructures, paysage, espaces publics, édifices — , est indissociable de notre héritage disciplinaire.|0|0
258|La manipulation des images est complexe, et l’interactivité nécessaire du processus de projet (qui procède par repentirs et tests d’hypothèses successives) est difficile.|0|0
405|Cette fragilité est pourtant une chance pour la région, dont le paysage exceptionnel n’a pas été laminé comme d’autres lieux de la Côte d’Azur.|1|0
