Unnamed: 0|sentence|dynamic|annotation
48|Le débat public s'est récemment emparé de cette question dite « du Grand Paris » qui se pose en réalité depuis près d'un siècle, et qui semble jusqu'à présent n'avoir pas su trouver une réponse satisfaisante.|1|0
1|"A cette occasion, il a exprimé le souhait qu'un ""nouveau projet d'aménagement global du grand Paris"" puisse faire l'objet d'une consultation internationale et mobiliser ainsi prochainement les compétences professionnelles d'une dizaine d'agences d'architecture et d'urbanisme."|1|1
54|A l'instar de certaines métropoles européennes telles que Berlin (« le Grand Berlin »), Londres (« le Grand Londres ») ou Madrid, l'identité de la « région capitale » de la France doit être en de nombreux points réévaluée. Quels sont donc les critères opératoires de comparaison permettant de situer Paris dans le paysage des « villes mondiales » ? Comment faut-il penser l'évolution spatiale du territoire occupé et du paysage habité de la région Ile-de France? Comment négocier l'écart des deux millions de Parisiens dans les 105 km2 de leur ville avec les neuf autres millions de Franciliens dans les 12 000 km2 de leur région ? Quel périmètre réinventer ?|1|1
39|Aujourd'hui, la métropole du XXIe siècle se profile donc comme une « présence territoriale » dont les caractéristiques vivantes font l'objet de toutes les spéculations.|0|0
44|Tel est le type de questions qui se posent lorsqu'on tente d'appréhender et d'analyser la réalité mondialisée du maillage des métropoles contemporaines.|0|0
7|C'est pourquoi il s'agit d'une démarche conduite par l’État qui s'effectue en concertation avec l'ensemble des collectivités territoriales concernées.|0|1
6|Elle doit permettre de réunir les savoirs et savoir-faire autour d'une ambition commune qui, à ce stade préliminaire, doit être largement partagée.|0|0
36|Historiquement, les métropoles apparaissent au XIXe siècle à travers la figure spatiale des villes confrontées aux enjeux politiques de l'industrialisation.|1|1
61|Eu égard aux qualités particulières de Paris qui associent l'ambition des projets économiques avec une forte valeur patrimoniale, les propositions devront également souligner tout ce qui fait que ce territoire en devenir ne peut pas être confondu avec un autre, que cette métropole à venir ne peut pas être assimilée à une autre, et que les qualités de nature et de culture qui sont ici exprimées ne le sont peut-être pas ailleurs.|1|1
59|Il est prévu notamment que la dominante thématique appréhendée dans l'étude sur « La métropole du XXle siècle de l'après Kyoto » par chaque équipe puisse trouver résonance dans les propositions stratégiques d'aménagement de l'espace pour l'agglomération parisienne.|1|1
31|Ainsi, telle équipe peut par exemple choisir de concentrer son effort de recherche sur la question des infrastructures de transports; telle autre équipe peut de son côté choisir d'étudier plus particulièrement les problématiques du logement; une troisième peut quant à elle focaliser son énergie sur l'urbanisme universitaire.|0|1
0|A l'occasion de l'inauguration de la Cité de l'architecture et du patrimoine, le 17 septembre 2007, Monsieur Nicolas Sarkozy, Président de la République a affirmé toute l'importance qu'il convient d'accorder à la qualité architecturale, urbaine et paysagère du cadre de vie des Français.|0|1
51|Mais il convient aussi que ce débat public puisse être alimenté par le résultat des travaux de recherche en cours ou à venir.|0|0
45|Tel est l'esprit de ce premier chantier de la consultation qui exige, non seulement de construire un objet de recherche pertinent par rapport à la problématique générale, mais aussi d'adopter une méthode efficace et des modes de représentation originaux, souvent expérimentaux, correspondant au positionnement théorique de chaque équipe pluridisciplinaire.|0|0
13|C'est ainsi qu'il faut comprendre que le chantier prioritaire du « diagnostic prospectif » d'aménagement de l'espace vient côtoyer le chantier de la « Gouvernance de I'lle-de-France », celui des « Grandes opérations d'urbanisme » et celui des « Infrastructures de transports ».|1|1
15|Plus qu'un concours d'idées, il s'agit donc d'un appel à projets de recherche et développement (R&D) dont les productions seront de nature à éclairer la décision.|0|0
22|La consultation internationale de recherche et développement sur « Le grand pari de l'agglomération parisienne » fait le choix de solliciter les compétences de dix équipes pluridisciplinaires pour que la situation spécifique de l'agglomération parisienne puisse être étudiée dans le contexte d'évolution des grandes métropoles mondiales.|1|0
4|Engagée par l’État, cette consultation internationale est une phase indispensable de mobilisation des compétences susceptibles de procurer la matière de cette « intelligence spatiale du territoire » sans laquelle il n'y a pas de développement raisonné de la métropole contemporaine.|1|1
40|D'autres sont plus spatiales et culturelles, nourries depuis plus d'un siècle par les sciences de la ville et l'art urbain.|0|0
26|Mais tous les deux sont précisément focalisés sur les dimensions spatiales de la ville contemporaine.|0|0
60|Les équipes prendront soin notamment de quantifier, de qualifier, de situer et de représenter les orientations du « diagnostic prospectif ».|0|0
55|Le projet spatial du « Paris métropolitain » est de nature géographique.|1|0
50|Sur cette interrogation fondamentale comme sur tant d'autres sous-jacentes, il existe une littérature déjà abondante qui doit nourrir la réflexion de chacun.|0|1
56|Il pose la question du type de gouvernance qui serait capable de porter à son plus haut d'efficacité la gestion et l'anticipation des problèmes sociaux, économiques et environnementaux à venir.|0|0
5|Elle est une étape d'expertise fondamentale qui permet au « diagnostic prospectif » d'être au carrefour de la recherche et de l'action, du scientifique et du politique.|0|0
57|Quelle est ainsi l'adéquation entre le modèle spatial et le modèle de gouvernance dont l'échelle dépasse et intègre les limites actuelles de toutes sortes (économiques, politiques, sociales...) ? Comment concevoir les dispositifs spatiaux susceptibles d'intégrer les contraintes de flux, de mobilité et de peuplement ? Comment aborder les problèmes urgents de la pollution et des énergies qui affectent l'agglomération parisienne comme toutes les autres agglomérations urbaines ?|1|1
27|Tous les deux sont destinés à produire les connaissances nécessaires à l'émergence d'une « pensée territoriale » qui place la question urbaine au centre des priorités du développement durable.|1|0
33|Ouvert à ratification il y a 10 ans, le protocole de Kyoto sur le réchauffement climatique mobilise les pays signataires jusqu'en 2012.|0|1
11|Il convient par ailleurs de souligner qu'une telle démarche doit être située dans le contexte immédiat des politiques gouvernementales en faveur du développement durable (Perspectives d'action issues du Grenelle de l'Environnement) et de la recherche scientifique (Programme « Villes durables » de l'Agence nationale de la recherche ; Programme interdisciplinaire de recherche Ville et Environnement du CNRS).|1|0
18|Parmi les ambitions de cette action incitative, il y a donc la volonté de susciter l'émergence d'une réflexion originale visant à situer le cas de l'agglomération parisienne dans le contexte du développement rapide des métropoles à l'échelle mondiale.|1|0
23|C'est ainsi que la problématique générale de cette consultation identifie deux chantiers de recherche consacrés au développement des spatialités de l'aire métropolitaine.|1|1
42|Elles interrogent aussi les acteurs professionnels de cette évolution permanente au sujet des temporalités qui qualifient le « temps long » des paysages urbains, suburbains et ruraux.|1|0
28|Tous les deux sont consacrés à l'élaboration de stratégies d'aménagement de l'espace sur le long terme du territoire métropolitain.|1|0
20|Mais c'est aussi un contexte temporel car le débat sur l'avenir dudit « Grand Paris» est déjà ancien et a déjà produit de multiples réflexions et propositions.|1|0
49|Dans la compétition des villes de rang mondial, Paris occupe une place respectable qui souffre néanmoins d'un déficit chronique lié à son périmètre et à sa gouvernance.|0|0
34|Il est connu comme étant le premier calendrier chiffré qui engage la communauté internationale en faveur de l'environnement.|0|0
24|Le premier relève plus d'une recherche fondamentale focalisée « La métropole du XXIe siècle de l'après Kyoto ».|0|1
10|Il a pour caractéristique principale de réunir, autour d'une même ambition de production de connaissances sur les territoires, les compétences triangulaires des acteurs de la recherche, de l'enseignement et de la pratique professionnelle.|0|0
12|Il convient enfin de préciser que cette consultation est le premier volet d'un plan d'actions consacré à l’aménagement et à la gouvernance de l'agglomération parisienne.|1|1
29|Tous les deux, enfin, sont susceptibles de nourrir les étapes successives de négociation, de concertation et de décision qui fondent de manière démocratique la gouvernance et le gouvernement des villes.|0|0
25|Le second relève davantage d'une recherche appliquée sur « Le diagnostic prospectif de l'agglomération parisienne ».|0|0
58|Le second chantier de cette consultation suggère que les équipes pluridisciplinaires puissent approfondir certaines des investigations théoriques déjà engagées en les adaptant au cas de l'agglomération parisienne.|0|0
