Unnamed: 0|sentence|dynamic|annotation
279|Il est vrai que le responsable de la page « Rebonds » a changé.|0|1
226|Avec Xavier Fels et Mireille Apel-Muller, nous avons créé un outil en dépit de crédits modestes — le nec plus ultra de ce que je pouvais faire.|0|1
115|Le financement devrait être assuré principalement par des organismes légitimes scientifiquement du type Agence nationale de la recherche, et par les universités elles-mêmes.|0|1
42|L’urbanisme est donc fait d’actions simultanées à diverses échelles.|1|1
293|Ces pôles sont nécessaires ainsi que les grands projets, car on ne pourra pas se contenter de tricoter la ville par de petites opérations qui satureraient les transports existants.|1|1
388|Les urbanistes ne doivent pas nier l’existence de cette ville peu dense et les raisons de son attraction aux yeux de certains.|0|1
350|Ce qui provoquera une évolution sensible des formes de la ville éparse et une multiplication des lotissements écologiques.|1|1
82|Ces recherches peuvent être disciplinaires (économie urbaine par exemple) ou pluridisciplinaires et thématiques (sur l’habitat ou le projet urbain par exemple).|1|1
412|Entretien avec François Ascher par Ariella Masboungi, le 3 mars 2008, publié dans Esprit, no 348, octobre 2008.|0|1
196|En fonction des réactions, je développe tel ou tel point, je prends tel ou tel exemple.|0|1
378|Il me semble donc inéluctable que la voiture reste le mode dominant de l’approvisionnement domestique.|0|1
267|Elle a contribué à mettre sur l’agenda de Bill Clinton les questions urbaines.|0|1
201|Il serait important de développer une presse scientifique en matière d’urbanisme, qui ne soit pas gérée par le monde scientifique — un magazine type Science et vie qui rende accessible la recherche à tout à chacun.|0|1
225|Quand j’ai reçu la proposition de créer l’Institut pour la ville en mouvement, ce fut un rêve !|0|1
133|Qu’un chercheur puisse avoir le Grand Prix de l’urbanisme est utile — c’est un précédent qui ouvrira de nouvelles perspectives à des collaborations entre praticiens et chercheurs.|0|1
336|Quand on se promène dans le quartier de Masséna, on se promène dans un Paris original et plaisant.|0|0
443|C’est la zone qui est la plus sous-équipée, où il faudrait privilégier les équipements sociaux, de transports, culturels, éducatifs, d’infrastructures.|0|1
259|Les chercheurs ne doivent pas se perdre dans des activités médiatiques, mais il ne faut pas avoir peur de la médiatisation pour valider par l’extérieur des orientations de recherche.|0|1
173|D’ailleurs, il ne faut pas confondre marque et image de marque.|0|1
352|Dans les zones périurbaines, la question de la densité est souvent mal posée.|0|1
369|Il y a près de dix ans, j’ai travaillé avec Éric Le Breton sur les transports et les taxis collectifs.|0|1
5|Cet éclectisme, dans le sens de « qui ne se limite pas à une catégorie d'objets », est une méthode particulièrement utile dans un domaine comme l’urbanisme qui, nécessairement, confronte à des problèmes et à des acteurs variés.|0|1
100|Il faut se donner les moyens de transformer les résultats (et les questions) de la recherche en informations et connaissances utilisables par les mondes de l’action.|0|1
489|Ce qu’on peut essayer de faire, c’est utiliser le plus rationnellement possible les espaces disponibles.|1|1
163|Le contrat de recherche qui m’a le plus amusé a porté sur les hôtels de luxe (« Luxe, habitat, confort : les références hôtelières », 1988).|0|1
26|L’urbanisme ne peut donc plus être limité à la planification et à la conception de la ville, mais doit intégrer sa réalisation voire sa gestion.|1|1
472|En réalité, les urbains de la région parisienne ont quatre expériences différentes de la ville.|0|1
406|Habiter de plus en plus loin signifie des transports de plus en plus importants.|0|1
154|Quand, progressivement, l’intérêt marginal faiblit, je passe à autre chose — par souci d’efficacité.|0|1
102|Les questionnements, les temporalités, les langages des deux mondes sont très différents.|0|1
432|On pensait que la société allait venir là où on voulait la faire entrer.|0|1
354|Comment ces lotissements écologiques seront-ils organisés ?|1|1
466|Mais il faut faire face le plus écologiquement possible, c’est-à-dire en construisant des lotissements durables et non en les éparpillant autour des communes comme cela se passe encore trop souvent.|1|1
122|Mais il faut pouvoir utiliser leurs méthodologies et leurs savoirs pour faire avancer des projets.|0|1
178|J’ai adhéré aux Étudiants communistes en 1965 pour faire la campagne de François Mitterrand.|0|0
459|On n’arrivera pas à construire 140 000 ou 150 000 logements nécessaires à coup de remplissage de dents creuses et de renouvellement urbain.|1|1
257|«Il faut reconnaître à la recherche ses règles pour savoir jouer avec elle, et accepter qu’elle travaille dans les temporalités de ses propres échéances, sans en penser l’utilité immédiate.»|0|0
448|Le développement de la grande couronne est l’enjeu clef pour le développement et l’avenir de la partie centrale et de la petite couronne.|1|1
96|La consultation sur le Grand Paris a démontré cette nécessité, à défaut d’apporter de nouvelles façons de penser et d’agir.|0|1
107|Ce dispositif aurait ses propres moyens de financement : cotisations des collectivités locales, sponsoring des acteurs privés, subventions de l’État.|0|1
204|Sans doute parce que la presse n’en voit pas l’utilité ni le lectorat potentiels.|0|1
250|Car les chercheurs ont du mal, eux-mêmes, à valoriser leurs recherches, d’autant que les critères qui président à leur carrière sont très étrangers à ceux du monde professionnel.|0|1
411|Il faut l’organiser de manière intelligente, sociale et écologique, et répondre à tous les segments de la demande — la ville dense, la ville moyennement dense et la ville peu dense — faisant une ville éclectique.|1|1
230|Et c’est ce que nous avons fait à l’Institut pour la ville en mouvement : identifier des problèmes nouveaux, sensibiliser les politiques à tel ou tel enjeu, mettre sur l’agenda des expériences dynamisantes, les valoriser, susciter des évolutions.|0|1
147|J’ai toujours essayé de maîtriser mon temps, mon espace, mes relations.|0|1
269|Le propre de la recherche n’est-il pas d’ouvrir des débats publics ?|0|1
124|Entretien avec François Ascher par Ariella Masboungi les 30 avril, 7 mai, 14 mai, 19 mai, 27 mai et 3 juin 2009, avec la collaboration d’Olivia Barbet-Massin.|0|1
308|Quand les communes font mal leur travail, les instances plus élevées peuvent et doivent agir.|0|1
169|Il serait intéressant de réfléchir à ce que pourrait être la marque en architecture par exemple.|0|1
385|«Il faudrait tenir compte de la demande effective des ménages — une demande majoritaire qui est celle d’une ville peu dense.|0|0
64|L’urbanisme doit donc être capable de jouer non seulement sur le hard de la ville, mais également sur le soft, que ce soit dans les tâches de développement, dans l’invention programmatique liée à la conception de projets urbains, dans la production d’événements susceptibles de laisser des traces urbaines, dans la cristallisation spatiale des potentiels culturels et sociaux.|1|1
171|Le Luberon pourrait devenir une marque, en appui sur l’imaginaire qu’il porte, et développer sous sa marque des produits de consommation haut de gamme.|0|1
128|Je me sens un peu dans la même position que Francis Cuillier, directeur de l’agence de l’agglomération bordelaise (Grand Prix de l’urbanisme 2006), lui-même également très différent des autres détenteurs du prix.|0|1
282|Mon expertise, en février 2007, auprès du maire, a porté sur le devenir des terrains de l’Anfa, ancien aéroport mythique du film Casablanca.|1|1
130|Qu’un jury hétérogène ait voté à l’unanimité constitue, en outre, un signe de portage fort de la recherche et souligne la nécessité, accrue par la conjoncture actuelle, de la recherche urbaine.|0|1
29|Les sciences sociales urbaines elles-mêmes doivent se confronter à la logique du projet et de la conception.|0|1
255|Il faut reconnaître à la recherche ses règles pour savoir jouer avec elle, et accepter qu’elle travaille dans les temporalités de ses propres échéances, sans en penser l’utilité immédiate.|0|1
444|Il faut aussi de nouvelles infrastructures routières parce que les transports collectifs ferrés ne peuvent pas résoudre tous les problèmes de la périphérie.|1|1
434|C’est une planification volontariste mais plus souple et je pense qu’à la fin de la période classique des schémas directeurs, quelques schémas stratégiques comme celui de Lyon rentraient effectivement dans cette démarche d’une planification et d’un management stratégiques des territoires.|0|1
103|De plus, bien des acteurs n’ont à résoudre des problèmes « qu’une fois », c’est-à-dire qu’ils n’ont pas le sentiment qu’un investissement (nécessairement à moyen et long terme) puisse les aider.|0|1
160|Mes domaines de recherche révèlent donc un grand éclectisme : — l’industrie du bâtiment ; — le foncier ; — les grands aménagements touristiques ; — l’économie du tourisme ; — le loisir (l’histoire des loisirs) ; — la sociologie ; — la socio-économie des transports ; — la planification urbaine ; — le management stratégique et concept du management ; — l’évolution des modes de vie ; — les mobilités.|1|1
504|L’urbanisme de projet est tout à fait intéressant si l’on arrive à l’inscrire dans un cadre de planification stratégique et de management stratégique du territoire.|1|1
249|Ce qui nécessite de faire appel à des passeurs, c’est-à-dire des personnes dotées d’une double expérience dans les domaines professionnel et de la recherche et qui peuvent donc passer aisément d’un secteur à l’autre.|0|1
409|La métapole se développera de manière inéluctable.|1|1
473|Tout d’abord une ville dense, riche en équipements, de plus en plus habitée par des gens qui ont un usage fréquent de ces équipements et de la centralité.|0|1
331|Il y a là une représentation de la ville quasi explicite, une vision de la ville de demain, d’une urbanité recherchée pour l’habitat, du mélange de fonctions, de formes, une vision de Paris qui se met en forme de manière souple, avec des règles du jeu qui permettent une variété architecturale et programmatique (emploi, habitat, loisir, équipements, services...) dans un scénario urbain.|1|1
2|Une longue implication sur un même sujet peut certes produire une connaissance très fine, mais elle risque aussi de ne plus permettre de percevoir un certain nombre de choses et de bénéficier d’expériences différentes.|0|1
278|Par la suite, je n’ai plus eu droit aux pages de Libération.|0|1
275|J’ai signé, dans Libération, un texte qui traitait de l’écologie comme réponse aux crises, développant l’idée que les marchandises écologiques pouvaient aider à sortir de la crise.|0|0
376|On pourra se faire livrer à domicile des produits choisis, cela en ville dense plus aisément qu’en ville diffuse.|0|1
522|Le schéma de Madrid est également intéressant, fondé sur l’idée du pétale qui associe des territoires périphériques et ne s’organise pas principalement par rapport au centre.|0|1
362|La réflexion ne doit pas se faire à partir des modes de transport, mais à partir des déplacements.|0|1
429|La planification technocratique qui a longtemps prévalu pensait pouvoir définir l’avenir d’une ville à vingt ans.|1|1
280|Il est probable aussi que mon propos était trop centriste au goût du journal.|0|1
57|Le développement des technologies de l’information et de la communication (TIC) ne substitue pas simplement des télécommunications aux déplacements physiques, mais il suscite de nouvelles mobilités et provoque diverses recompositions spatiales.|1|1
518|Quant à ce qui va être retenu, il le sera suite à une réflexion d’une autre nature.|0|1
268|Elle a apporté des choses intéressantes et ouvert des débats scientifiques.|0|0
357|Il faut donc savoir produire des espaces de qualité avec des densités faibles.|1|1
400|Je crois que l’enjeu de l’urbanisme est de savoir penser cette ville-là.|0|1
97|Il faut donc relancer la recherche urbaine autour des grands enjeux sociétaux.|0|0
86|Il est donc utile de mettre sur pied des interfaces qui transforment les problèmes qui se posent aux acteurs en questions aux chercheurs, et qui réciproquement transforment les résultats des recherches en informations utilisables par les acteurs.|0|1
289|Parfois je vais vers la proposition urbaine.|1|1
503|Le point de départ est d’avoir un véritable schéma directeur, une véritable planification urbaine.|1|1
17|Le premier enjeu est de parvenir à mobiliser l’ensemble des compétences nécessaires.|0|1
200|Certains — journalistes, enseignants, ou organismes professionnels — tentent d’assurer des passages entre le monde de la recherche et celui de l’action, mais un déficit sérieux perdure en la matière, notamment en comparaison avec le domaine médical.|0|1
458|Oui, je pense qu’il faut faire de très grandes opérations urbaines.|1|1
341|L’île de Nantes, un projet urbain fondé sur une démarche de transformation du site, stratégique et opportuniste.|1|1
258|«Le propre de la recherche n’est-il pas d’ouvrir des débats publics?»|0|0
439|À Madrid, on a choisi un développement périphérique : Madrid-Sud est une centralité périphérique complètement nouvelle qui peut préfigurer ce que nous appelons les pétales.|1|1
508|Je maintiens toutefois qu’il faut rompre avec l’idée de mettre les architectes au cœur de la réflexion sur la ville.|1|1
320|Essayer aussi d’intégrer prévision, négociation, programmation, non coupée de la réalisation planifiée par des décideurs.|1|1
438|Tokyo, par exemple, a choisi un mode de densification sur le premier périphérique qui est assez original, en faisant une sorte de centralité linéaire qui fait le tour de la ville.|1|1
420|C’est pourquoi il faut commencer par la question du développement de la région, c’est-à-dire par un véritable schéma directeur, un schéma stratégique de développement de la région.|1|1
87|Les organismes de recherche incitative, la presse, les institutions de formation initiale et continue peuvent aider à ce rôle d’interface.|0|1
36|Les dispositifs urbanistiques, leurs responsables et leurs donneurs d’ordre doivent donc accorder une place particulière à l’analyse des jeux des acteurs et à leurs logiques spécifiques, pour pouvoir les associer à la conception des actions urbaines et les faire converger sur des projets communs.|1|1
235|tous!», Centro Cultural da Justiza Federal, Rio de Janeiro, avril-juin 2009.|0|1
207|J’ai toujours cru que mon travail devait servir une action que j’avais à cœur.|0|1
28|L’urbanisme doit donc s’appuyer sur une culture du projet chez l’ensemble de ses intervenants.|0|1
274|Nous n’étions, alors, pas encore en crise — cette crise qui n’est pas uniquement financière, mais globale.|0|1
290|Sur le Grand Paris, j’ai proposé des concepts d’aménagement.|1|1
74|Il doit initier à une culture urbaine commune internationale, par des enseignements, par une pratique intense de la lecture, par des visites et par des voyages d’études.|0|1
528|C’est le rôle de l’État de défendre l’intérêt général, mais l’État aurait pu le faire d’une autre manière, en consultant les responsables politiques.|0|1
125|L’unanimité du choix du jury souligne la reconnaissance de ma fonction de passeur et renforce la valeur que j’attache à ce prix qui m’émeut beaucoup.|0|1
240|Aujourd’hui, la question de la morphologie à grande échelle est peu abordée.|0|1
392|Certes, le RER est efficace et utile et il est un grand succès, mais il est dépassé par son succès.|0|1
145|Il est très prétentieux de tenir de tels propos, mais cela m’a aidé à vivre.|0|1
59|Le développement des TIC a aussi des effets paradoxaux : tout ce qui se médiatise audiovisuellement tend à se banaliser grâce au développement accéléré des performances dans ce secteur.|0|1
372|Raison pour laquelle il faut concentrer l’emploi (d’où l’importance du rapport de Christian Blanc et de ses options que je partage).|0|1
16|Aujourd’hui, l’exercice de l’urbanisme nécessite la mobilisation dans la durée de savoirs très spécialisés, d’acteurs et d’expériences multiples.|0|1
359|Il s’agit d’éviter le vrai mitage en fabriquant des lotissements écologiques avec équipements et services nouveaux, piles à combustibles collectifs, maisons à énergie positive, pour être autosuffisants en énergie.|1|1
315|L’urbaniste tranche, dessine une ville qui devra vivre des dizaines d’années ou plus.|1|1
324|Cette représentation ne dessine pas les limites parcellaires ou même communales et fait apparaître des secteurs qui ne sont pas des zonages stricts ; elle permet de nombreuses interprétations.|0|1
114|Il faut que l’ancrage disciplinaire serve aussi à féconder les recherches thématiques, notamment en favorisant les transferts théoriques, méthodologiques des recherches qui avancent sur d’autres thèmes que l’urbain.|0|1
408|Penser le lotissement peu dense est donc lié à la recherche d’une mobilité écologique, car, comme on l’a vu, il y a de fortes chances que l’habitat continue à se développer dans des périphéries lointaines.|1|1
150|Et La Société évolue, la politique aussi devrait sortir en poche aux Éditions de l’Aube.|0|0
77|Ce type de formation nécessite des instituts universitaires spécialisés, composés d’équipes permanentes pluridisciplinaires, mais mobilisant en réseau d’autres organismes « disciplinaires ».|0|1
118|Des centres urbanistiques universitaires (CUU) pourraient alors traiter des problèmes urbanistiques complexes, un peu comme ce qui s’est passé avec certaines équipes du concours sur le Grand Paris, mais en travaillant sur la durée.|0|1
209|Grande leçon quand il s’agit d’assurer les passages entre recherche et action !|0|1
10|L’alliance du statut de professeur d’université, qui donne une très grande liberté, et de celui de consultant, qui responsabilise vis-à-vis des milieux avec lesquels on travaille, permet de gérer cette nécessaire prise de risque.|0|1
422|Il faut donc, à mon sens, commencer par un véritable schéma directeur.|0|1
76|La formation des urbanistes est plus efficace si les étudiants font l’expérience du débat, de la vie associative, de diverses formes de participation.|0|1
303|En France, la première loi qui s’impose est relative à la démocratisation des instances d’agglomération et à l’interdiction du cumul des mandats.|0|1
211|Depuis lors, je n’ai pas hésité à agir en faveur de l’action au plan politique.|0|1
248|Pour rendre la recherche scientifique transmissible, il faudrait partir des préoccupations des acteurs et transformer celles-ci en questions à la recherche.|0|1
195|Dans le cadre d’une conférence, par ailleurs, je prépare un plan détaillé, mais je n’utilise pas beaucoup le Power Point, car cela me piège dans un schéma.|0|1
505|Une des grosses difficultés des opérations d’intérêt national, c’est qu’elles ne sont pas menées dans un cadre habilité à définir la stratégie de la région, des départements ou des territoires sur lesquels elles sont installées.|1|1
27|Les villes étant complexes et singulières, et l’urbanisme étant constitué de multiples itérations, le projet n’est pas seulement projet, il est aussi un analyseur des situations urbaines et un révélateur de leurs potentialités.|0|1
168|On sait fabriquer des marques de luxe mais rarement effectuer des transferts sur des domaines variés comme celui de l’automobile, renforçant l’attractivité des produits français à l’export, jouant sur le capital « marque » ; je pense à LVMH et autres.|0|1
144|Et puis, j’ai une grande capacité d’admiration, car j’ai toujours considéré que j’étais le meilleur, en tout cas dans ce que je faisais.|0|1
252|Je trouve intéressant, à ce titre, le parcours d’Alain Bourdin, sociologue et chercheur en urbanisme.|0|1
85|Les relations entre les acteurs — professionnels, politiques et sociaux — du champ de l’urbanisme et les chercheurs gagnent à être médiatisées (travaillées par des intermédiaires) parce qu’a priori ni les questionnements, ni les langages, ni les temporalités, ni les critères de validité ne sont communs.|0|1
83|Les recherches tant sur l’urbanisme que pour l’urbanisme (sur les outils des projets urbains par exemple) sont aujourd’hui insuffisamment nombreuses et mériteraient d’être développées.|1|0
143|Car à mon sens, si j’avais davantage travaillé, j’aurais pu en faire partie, et cela m’offrait un confort mental inappréciable.|0|1
239|Comment typifier leur forme pour mieux les structurer ?|1|0
294|De grandes opérations doivent donc être lancées en lien avec les transports.|1|1
170|Le développement local pourrait prendre appui sur les logiques de marques.|1|1
435|Il existe différentes manières d’organiser des mégalopoles qui dépassent dix millions d’habitants. Existe-t-il des modèles ?|1|1
263|Penser la ville par les équipements : cette proposition peut paraître provocante notamment à notre époque.|0|1
455|Mais il est alors prématuré d’en dessiner le tracé.|1|0
356|Si, donc, il est possible de trouver des alternatives à la demande sociale d’habitat individuel peu dense en proposant d’autres formes urbaines, il est également nécessaire de penser des quartiers peu denses qui ne soient pas synonymes d’étalement urbain car dotés des qualités des lotissements écologiques, de polarités et de modes de transports.|1|1
43|Aussi nécessite-t-il aujourd’hui à la fois des pouvoirs d’agglomération forts et démocratiques, et une prise en compte des intérêts locaux au plus près des habitants et des usagers.|0|1
524|Le Grand 8 part d’une critique implicite du schéma directeur que Jean-Paul Huchon, président de la région Île-de-France, n’a pas pris très au sérieux.|0|1
262|Florida est donc très utile, car il n’est pas évident de convaincre les élus que le développement passe par l’attractivité de leur ville, notamment pour les activités de haute technologie et pour attirer les couches moyennes et supérieures créatives.|0|1
481|C’est la diversité de ces expériences de la ville qu’il faut aussi prendre en compte dans un schéma régional.|0|1
520|Je ne crois pas que le modèle génétique radioconcentrique à Paris soit pertinent.|0|0
399|Pourtant, il faudrait tenir compte de la demande effective des ménages — une demande majoritaire qui est celle d’une ville peu dense.|0|1
334|Il définit à Paris-Rive gauche très précisément sa ville de demain telle qu’acceptée par les décideurs.|1|1
398|Mais les urbanistes n’admettent pas ce genre de problématique, car on ne fait pas de la villeavec des maisons individuelles entourées de jardins.|1|1
413|Réalisée en mars 2008, cette interview a été faite pour stimuler un débat organisé au sein de l’ancienne direction de l’Urbanisme, de l’Habitat et de la Construction (DGUHC) du ministère de l’Équipement avec des grands opérateurs de l’État et la participation des chercheurs Frédéric Gilli, Jean-Marc Offner et Pierre Veltz et du philosophe Olivier Mongin.|0|1
0|Dans un domaine aussi complexe que l’urbanisme, et face à des situations urbaines aux dimensions singulières toujours très fortes, les connaissances ne peuvent se constituer que dans une confrontation régulière à des logiques de projet.|0|1
445|La ville de Paris ne peut pas, à elle seule, faire vivre l’économie francilienne.|0|0
162|J’ai ainsi décroché un contrat sur les jeux (le rôle du jeu dans la vie sociale) avec Francis Godard, un autre sur le développement des pratiques sportives nouvelles.|0|0
41|Elle est système et doit être pensée comme articulation dynamique entre le tout et les parties.|1|1
60|Cela donne une valeur économique et symbolique accrue à tout ce qui ne se télécommunique pas : à ce qui se touche, se sent, se goûte, se vit dans le face-à-face, en direct.|0|1
190|Cela a marqué mes formes d’enseignement, mais cette passion a faibli ces derniers temps, car, quels que soient mes efforts, ils étaient toujours répétitifs. Il est un peu sinistre de se demander : ai-je déjà dit cela ?|0|1
370|Il s’avère que les taxis collectifs ne marchent que si les systèmes sont semi-polarisés, c’est-à-dire si l’on va d’une zone peu dense à un point donné.|0|1
307|Aujourd’hui, il est vital de se dégager de l’excès de dépendance par rapport aux pouvoirs locaux, car l’intérêt général transcende ces pouvoirs.|0|0
509|Les architectes n’apportent pas plus de choses que les sociologues ou les économistes.|0|1
105|D’abord des dispositifs capables de faire se croiser les politiques scientifiques avec les problèmes rencontrés par les acteurs et avec les politiques thématiques (urbanisme, aménagement, logement, transports, etc.).|0|1
461|Notre urbanisme aujourd’hui est riche de l’expérience, des échecs et des réussites des villes nouvelles.|1|1
139|Je ne pouvais pas entrer en compétition avec mon frère aîné qui avait deux fois réussi le concours général.|0|1
310|Je souhaite, dans ces entretiens, faire une réelle prospective sur la ville, les évolutions des villes durables et la manière dont cela nous interpelle.|1|0
417|François Ascher — Le Grand Paris, sous une forme ou sous une autre, est probablement l’une des réponses possibles au défi rencontré par les grandes mégalopoles qui doivent réorganiser la partie centrale de la ville.|1|1
238|Comment structurer les villes ?|1|1
299|Le projet Lyon 2010 mêle prospective participative, réflexion stratégique sur le devenir d’un territoire et organisation spatiale.|1|1
407|D’où la nécessité d’une politique intercommunale plus ferme afin que l’habitat peu dense paie au juste prix les coûts urbains pour bénéficier des équipements des villes denses.|0|1
470|Et là encore on touche la question clef de l’économie de la région.|0|1
416|Ariella Masboungi — À contre-pied de l’idée d’un Grand Paris, vous défendez l’idée d’une stratégie prioritaire d’aménagement de l’Île-de-France.|0|1
368|On peut créer un service public à partir de ces navettes.|0|1
329|Il faut faire des choix, dessiner la ville de demain, mettre en forme et représenter un futur implicite ou explicite.|1|1
20|Les actions urbaines s’inscrivent généralement dans des durées longues.|1|1
